#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.0850349e-02  6.6444903e-05  1.9595757e-01 -3.1681330e-01 -7.1125025e-02  3.3890100e-01 -8.7442103e-02  7.5515907e+01  4.6322250e+01  1.0000000e-04  3.5000000e-01  9.1250105e+01 -2.3544047e+01  9.8837319e+00  9.5695984e+00  2.4720322e+00  1.0000000e+00  2.4544879e+00  2.2238397e-03  6.6935384e-01  1.6424302e-04 -7.6103356e-01
 4.6695996e+00  4.1139934e-02  3.3923177e-05  1.5899692e-01 -3.5038760e+00 -1.2244080e+00  3.2900522e-01 -1.1939673e-01  7.0037682e+01  4.1265335e+01  1.0000000e-04  3.5000000e-01  1.1524403e+02 -4.1822315e+01  1.1270216e+01  1.0593072e+01  3.8476750e+00  1.0000000e+00  2.8003011e+00  2.5371568e-03  4.5253927e-01  1.3052093e-04  4.5627709e-02
 6.3391991e+00  3.3045866e-02  3.7963088e-03  1.2865977e-01 -6.1039819e+00 -2.8956456e+00  3.2402352e-01 -1.3736216e-01  6.3846307e+01  3.5581007e+01  1.9524941e-02  3.5139491e-01  1.2659811e+02 -5.3668297e+01  1.1894921e+01  1.0677059e+01  5.2430499e+00  1.0000000e+00  2.9594462e+00  5.2353144e-01  3.6350452e-01  1.9828960e-02  4.0581033e-02
 8.0087987e+00  3.1900662e-02  1.3209958e-02  1.2416809e-01 -6.2680799e+00 -3.7566408e+00  3.4968054e-01 -9.8821201e-02  5.7956798e+01  3.0310967e+01  1.0176038e-01  3.4883654e-01  1.5435740e+02 -4.3622055e+01  1.2601943e+01  1.0682015e+01  6.6860686e+00  1.0000000e+00  3.1560206e+00  2.9097866e+00  3.5090728e-01  8.7171159e-02  3.2941742e-02
 9.6783983e+00  3.6542802e-02  2.4522846e-02  1.4137006e-01  2.8154196e-02  2.0391276e-02  4.1966776e-01  3.2038575e-04  5.2438473e+01  2.5513762e+01  2.5608890e-01  3.3247497e-01  2.1237873e+02  1.6213569e-01  1.3402163e+01  1.0623883e+01  8.1701331e+00  9.9999999e-01  3.4021374e+00  7.8937830e+00  4.0197082e-01  1.9555925e-01  2.5877798e-02
 1.1347998e+01  4.7094054e-02  3.5774260e-02  1.8000561e-01  1.7239768e+01  1.4640249e+01  5.4265236e-01  1.4491638e-01  4.7318781e+01  2.1163476e+01  4.7440758e-01  3.0068221e-01  3.1707016e+02  8.4674211e+01  1.4286004e+01  1.0502168e+01  9.6847500e+00  9.9999996e-01  3.6850572e+00  1.5839389e+01  5.1803459e-01  3.3449830e-01  2.0239712e-02
 1.3017597e+01  6.4920323e-02  4.6824205e-02  2.4331308e-01  7.0487962e+01  6.8666287e+01  7.2910411e-01  3.2285234e-01  4.2535705e+01  1.7144731e+01  7.5550904e-01  2.5501475e-01  4.9163904e+02  2.1770116e+02  1.5237923e+01  1.0301591e+01  1.1228158e+01  9.9999987e-01  3.9870563e+00  2.7291953e+01  7.1412355e-01  5.0223301e-01  1.5751428e-02
 1.5279636e+01  9.1843588e-02  5.3545780e-02  3.3406461e-01  2.0286678e+02  2.3196459e+02  9.7126574e-01  4.9420399e-01  3.7016616e+01  1.2701157e+01  1.0730516e+00  1.9014466e-01  7.9230709e+02  4.0314541e+02  1.6611797e+01  1.0001076e+01  1.3263871e+01  9.9999962e-01  4.4244591e+00  4.3015341e+01  1.0102795e+00  6.7412783e-01  1.1372517e-02
 1.7541674e+01  1.1379371e-01  5.1979554e-02  4.0367801e-01  3.1370059e+02  4.1179791e+02  1.1170355e+00  5.5184723e-01  3.2687419e+01  9.5474332e+00  1.2381581e+00  1.3881035e-01  1.0991481e+03  5.4301033e+02  1.8065973e+01  9.7566286e+00  1.5204854e+01  9.9999918e-01  4.9073745e+00  5.5051336e+01  1.2517308e+00  7.5128996e-01  8.3740944e-03
 1.9803712e+01  1.2336117e-01  4.5097941e-02  4.3272425e-01  4.0231070e+02  5.9621919e+02  1.1263441e+00  5.2232638e-01  2.9502738e+01  7.5855876e+00  1.2375211e+00  1.0008779e-01  1.3301723e+03  6.1684886e+02  1.9593974e+01  9.6493493e+00  1.7053266e+01  9.9999828e-01  5.4304474e+00  6.0887872e+01  1.3569728e+00  7.3588055e-01  6.3274178e-03
