y,x,U_local,V_local,WS,WS_nondim
0.20549634216510945,-0.4,8.451936958430426,0.784599790592712,8.488276337436258,1.0610345421795322
0.3198618772900197,-0.4,8.295269803284809,0.4509967660016555,8.307520640493934,1.0384400800617417
0.4342274124149299,-0.4,8.205527053012986,0.2885236733953703,8.210598037161333,1.0263247546451666
0.5485929475398402,-0.4,8.149529355732632,0.1946693136030041,8.15185407509277,1.0189817593865962
0.6629584826647504,-0.4,8.112494550684913,0.13588420506841073,8.113632500432804,1.0142040625541004
0.7773240177896605,-0.4,8.086858918120749,0.09728838663632072,8.087444107489299,1.0109305134361624
0.8916895529145711,-0.4,8.068455012063847,0.07111596297826714,8.068768416672308,1.0085960520840385
1.0466364069547716,-0.4,8.050881053604229,0.04783952819277551,8.051023187132257,1.0063778983915321
1.2015832609949728,-0.4,8.038735035759776,0.03309654668181387,8.038803166924414,1.0048503958655517
1.356530115035174,-0.4,8.030072522252665,0.023466590884319453,8.030106810841621,1.0037633513552027
1.5114769690753753,-0.4,8.023739593835835,0.01700634930615962,8.023757616329494,1.0029697020411867
1.666423823115576,-0.4,8.019014605793043,0.012568703082177446,8.019024455644173,1.0023780569555216
1.8213706771557772,-0.4,8.015427663688815,0.009454828362169213,8.015433240044313,1.0019291550055391
1.9763175311959778,-0.4,8.01266303299546,0.007227263221557286,8.012666292418878,1.0015832865523597
2.131264385236179,-0.4,8.010503161124884,0.005605467675053212,8.010505122378964,1.0013131402973705
2.28621123927638,-0.4,8.008794993230016,0.0044055698857700925,8.008796204963152,1.001099525620394
2.441158093316581,-0.4,8.007428917053664,0.003504633846635863,8.007429683995085,1.0009287104993856
2.5961049473567823,-0.4,8.006325196016576,0.0028189469005852146,8.006325692278043,1.0007907115347554
2.7510518013969825,-0.4,8.005425008522817,0.0022905333900374715,8.005425336209548,1.0006781670261935
2.9059986554371835,-0.4,8.00468440598787,0.0018786078970269918,8.004684626431763,1.0005855783039703
3.060945509477384,-0.4,8.004070165906384,0.001554057537557824,8.004070316773053,1.0005087895966316
3.2158923635175856,-0.4,8.003556900756656,0.0012958179415704593,8.003557005656525,1.0004446257070656
3.370839217557787,-0.4,8.00312501395244,0.00108845449399768,8.00312508796935,1.0003906359961687
3.5257860715979876,-0.4,8.00275923607056,0.0009205235855416845,8.002759289012529,1.000344911126566
3.6807329256381887,-0.4,8.002447564193336,0.000783446606554141,8.00244760254339,1.0003059503179237
3.835679779678389,-0.4,8.002180484884509,0.000670725970232373,8.002180512993931,1.0002725641242414
3.9906266337185903,-0.4,8.001950399091562,0.0005773924548162156,8.001950419922862,1.0002438024903577
4.145573487758791,-0.4,8.001751192386529,0.0004996110337368086,8.001751207983814,1.0002189009979767
4.300520341798992,-0.4,8.001577910892879,0.0004343966311498563,8.00157792268433,1.0001972403355412
4.455467195839193,-0.4,8.001426514808728,0.0003794070069563202,8.001426523803978,1.0001783154754973
4.610414049879394,-0.4,8.001293689423093,0.0003327903546450896,8.001293696343813,1.0001617120429767
4.765360903919595,-0.4,8.0011766990987,0.000293072113851393,8.001176704466115,1.0001470880582644
4.9203077579597965,-0.4,8.001073273628382,0.0002590701662370227,8.001073277822654,1.0001341597278317
5.0752546119999975,-0.4,8.000981519173767,0.00022983076669486036,8.00098152247475,1.0001226903093436
5.2302014660401985,-0.4,8.00089984800828,0.00020457975676460834,8.00089985062379,1.0001124813279738
5.3851483200804,-0.4,8.000826922746056,0.00018268513593316596,8.000826924831706,1.0001033656039633
5.540095174120601,-0.4,8.000761611805085,0.00016362814167980038,8.000761613478312,1.000095201684789
5.695042028160802,-0.4,8.00070295363872,0.00014698075230059875,8.00070295498881,1.0000878693736013
5.823703255176326,-0.4,8.000658710112427,0.00013473226361884934,8.000658711246883,1.0000823389058604
5.952364482191849,-0.4,8.000618078744324,0.00012372780309796822,8.000618079701036,1.0000772599626295
6.081025709207372,-0.4,8.000580700595092,0.00011381943118140512,8.000580701404711,1.000072587675589
6.209686936222898,-0.4,8.000546258434257,0.00010487924842861581,8.00054625912169,1.0000682823902112
6.338348163238422,-0.4,8.000514471226083,9.679636444910792e-05,8.000514471811641,1.0000643089764552
6.467009390253946,-0.4,8.000485089428516,8.947437101780046e-05,8.000485089928839,1.0000606362411049
6.595670617269469,-0.4,8.000457890973449,8.282922822909226e-05,8.000457891402217,1.000057236425277
6.724331844284992,-0.4,8.000432677819786,7.678749028341237e-05,8.000432678188286,1.0000540847735357
6.810105995628676,-0.4,8.00041688381214,7.306277923747209e-05,8.000416884145757,1.0000521105182196
6.895880146972359,-0.4,8.000401845350158,6.956040519640455e-05,8.00040184565256,1.00005023070657
6.981654298316041,-0.4,8.000387518012575,6.626468472342709e-05,8.000387518286999,1.0000484397858749
7.067428449659725,-0.4,8.000373860460567,6.31612057249208e-05,8.000373860709889,1.000046732588736
