#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  1.1732770e-01  5.7898213e-01  4.1424254e-01  2.0418535e+00  4.2053519e-01  6.5364878e-01  5.1369716e-01  6.9774664e+01  3.8962707e+01  7.0799770e-01  4.3575308e-01  2.2956366e+02  1.8041218e+02  1.1288079e+01  1.0592059e+01  3.9024375e+00  1.0000000e+00  2.8032381e+00  1.7981852e+01  1.4079324e+00  1.4309491e+00  0.0000000e+00
 4.6695996e+00  8.4622635e-02  2.7406542e-01  3.0983751e-01  1.5043780e+01  4.8227322e+00  6.6984642e-01  5.3507455e-01  6.5953641e+01  3.5562994e+01  7.6158479e-01  3.9368465e-01  2.6726423e+02  2.1349116e+02  1.2028382e+01  1.0984512e+01  4.9012732e+00  1.0000000e+00  2.9886819e+00  2.0622463e+01  1.0154716e+00  1.0543181e+00  0.0000000e+00
 6.3391991e+00  7.1578020e-02  1.7104888e-01  2.6580640e-01  2.3954478e+01  1.0425038e+01  6.9784733e-01  5.6142050e-01  6.1236059e+01  3.1352460e+01  8.2795223e-01  3.4158303e-01  3.1126266e+02  2.5041184e+02  1.2709239e+01  1.1141042e+01  6.1157119e+00  1.0000000e+00  3.1620476e+00  2.3720086e+01  8.5893625e-01  8.9328986e-01  0.0000000e+00
 8.0087987e+00  6.8090749e-02  1.2555201e-01  2.5380010e-01  3.6163627e+01  1.9883639e+01  7.4961034e-01  5.9738779e-01  5.6412867e+01  2.7148736e+01  9.1233901e-01  2.9398190e-01  3.7547962e+02  2.9923139e+02  1.3424092e+01  1.1182879e+01  7.4262677e+00  1.0000000e+00  3.3619189e+00  2.7789841e+01  8.1708899e-01  8.2837851e-01  0.0000000e+00
 9.6783983e+00  6.9785497e-02  1.0093331e-01  2.5964307e-01  5.2138128e+01  3.4642996e+01  8.1702726e-01  6.2832396e-01  5.1818770e+01  2.3275759e+01  9.9894613e-01  2.5383296e-01  4.6420244e+02  3.5698872e+02  1.4200630e+01  1.1162540e+01  8.7781327e+00  9.9999999e-01  3.6048283e+00  3.2626405e+01  8.3742597e-01  8.0477742e-01  0.0000000e+00
 1.1347998e+01  7.1563574e-02  8.0956713e-02  2.6574249e-01  6.6732462e+01  5.1989174e+01  8.6001382e-01  6.0161469e-01  4.7790243e+01  2.0016638e+01  1.0234076e+00  2.3281093e-01  5.5706702e+02  3.8969107e+02  1.5041631e+01  1.1141189e+01  1.0105671e+01  9.9999995e-01  3.8799703e+00  3.5976558e+01  8.5876288e-01  7.5685011e-01  0.0000000e+00
 1.3017597e+01  7.7936839e-02  7.1023808e-02  2.8742507e-01  1.2311934e+02  1.1003064e+02  9.3570003e-01  6.1205379e-01  4.3929815e+01  1.6920541e+01  1.0985106e+00  2.0837173e-01  6.9116651e+02  4.5210117e+02  1.5948520e+01  1.1064712e+01  1.1485968e+01  9.9999980e-01  4.1729865e+00  4.1533050e+01  9.3524207e-01  7.6168001e-01  0.0000000e+00
 1.5279636e+01  8.2358567e-02  5.6747154e-02  3.0228178e-01  2.0569744e+02  2.1577365e+02  9.6786950e-01  5.5132526e-01  3.9618324e+01  1.3684565e+01  1.0971227e+00  1.9249071e-01  8.5320259e+02  4.8600781e+02  1.7268577e+01  1.1011660e+01  1.3302147e+01  9.9999915e-01  4.5993889e+00  4.5719125e+01  9.8830281e-01  7.1432336e-01  0.0000000e+00
 1.7541674e+01  1.0274484e-01  5.5936156e-02  3.6874353e-01  3.2242517e+02  3.8829025e+02  1.1363038e+00  6.3104028e-01  3.5206274e+01  1.0447988e+01  1.2922616e+00  1.3949240e-01  1.1948754e+03  6.6356773e+02  1.8675870e+01  1.0767046e+01  1.5259713e+01  9.9999806e-01  5.0730446e+00  5.9396615e+01  1.2329381e+00  8.0835366e-01  0.0000000e+00
 1.9803712e+01  1.1249853e-01  4.9141504e-02  3.9936464e-01  4.1736721e+02  5.6744196e+02  1.1686808e+00  6.0862754e-01  3.1889971e+01  8.3545208e+00  1.3138167e+00  1.0063824e-01  1.4609771e+03  7.6085007e+02  2.0159412e+01  1.0650010e+01  1.7116635e+01  9.9999590e-01  5.5871580e+00  6.6507146e+01  1.3499824e+00  8.0173863e-01  0.0000000e+00
 2.2065750e+01  1.1656291e-01  4.1671247e-02  4.1189778e-01  4.9592889e+02  7.5126754e+02  1.1369858e+00  5.4947481e-01  2.9242164e+01  6.9243170e+00  1.2605111e+00  7.5968472e-02  1.6789406e+03  8.1138704e+02  2.1701532e+01  1.0601240e+01  1.8935950e+01  9.9999202e-01  6.1307163e+00  7.0016511e+01  1.3987550e+00  7.5751800e-01  0.0000000e+00
 2.4327788e+01  1.2050034e-01  3.5895200e-02  4.2391180e-01  5.8494074e+02  9.7694703e+02  1.1013694e+00  5.0183883e-01  2.6946387e+01  5.7883158e+00  1.2092063e+00  5.1738099e-02  1.9050454e+03  8.6803373e+02  2.3289946e+01  1.0553992e+01  2.0761379e+01  9.9998605e-01  6.6915263e+00  7.3310835e+01  1.4460041e+00  7.1941050e-01  0.0000000e+00
 2.6589826e+01  1.2342149e-01  3.1096042e-02  4.3274271e-01  6.7834146e+02  1.2382843e+03  1.0593465e+00  4.5901388e-01  2.4972068e+01  4.8633508e+00  1.1540970e+00  3.1128730e-02  2.1255555e+03  9.2100124e+02  2.4915981e+01  1.0518939e+01  2.2586678e+01  9.9997712e-01  7.2556736e+00  7.5868697e+01  1.4810578e+00  6.8117450e-01  0.0000000e+00
 2.8851864e+01  1.2386500e-01  2.6751880e-02  4.3407242e-01  7.6122106e+02  1.5077912e+03  1.0047325e+00  4.1366756e-01  2.3306345e+01  4.0839640e+00  1.0864154e+00  1.7606288e-02  2.3134668e+03  9.5249842e+02  2.6573212e+01  1.0513617e+01  2.4404906e+01  9.9996350e-01  7.8071062e+00  7.6847292e+01  1.4863800e+00  6.3586653e-01  0.0000000e+00
 3.1113903e+01  1.2075264e-01  2.2649748e-02  4.2465981e-01  8.1922009e+02  1.7498934e+03  9.3456266e-01  3.6396452e-01  2.1925113e+01  3.3735304e+00  1.0028706e+00  1.1320551e-02  2.4407474e+03  9.5054671e+02  2.8256892e+01  1.0550966e+01  2.6213147e+01  9.9994204e-01  8.3274371e+00  7.5665660e+01  1.4490317e+00  5.8057140e-01  0.0000000e+00
 3.3375941e+01  1.1481001e-01  1.8919216e-02  4.0647629e-01  8.5029167e+02  1.9483096e+03  8.5761962e-01  3.1474623e-01  2.0764029e+01  2.7233421e+00  9.1349971e-01  9.7403335e-03  2.5060858e+03  9.1973299e+02  2.9962422e+01  1.0622278e+01  2.8016316e+01  9.9990859e-01  8.7871015e+00  7.2727161e+01  1.3777201e+00  5.2020488e-01  0.0000000e+00
 3.5637979e+01  1.0665184e-01  1.5607211e-02  3.8105337e-01  8.5928074e+02  2.1023483e+03  7.7769087e-01  2.6985489e-01  1.9774621e+01  2.1754441e+00  8.2312861e-01  9.1675065e-03  2.5085691e+03  8.7046110e+02  3.1686393e+01  1.0720176e+01  2.9817869e+01  9.9985717e-01  9.1720751e+00  6.8403430e+01  1.2798221e+00  4.5822220e-01  0.0000000e+00
 3.7900017e+01  9.7258863e-02  1.2750583e-02  3.5112015e-01  8.4983542e+02  2.2112139e+03  6.9856482e-01  2.3004200e-01  1.8910545e+01  1.6985517e+00  7.3541496e-01  8.7732947e-03  2.4582291e+03  8.0951105e+02  3.3425408e+01  1.0832892e+01  3.1621296e+01  9.9978025e-01  9.4855006e+00  6.3202651e+01  1.1671064e+00  3.9811378e-01  0.0000000e+00
 4.0162055e+01  8.7657514e-02  1.0364301e-02  3.1978790e-01  8.2666570e+02  2.2793046e+03  6.2427869e-01  1.9553059e-01  1.8133469e+01  1.2693916e+00  6.5412863e-01  8.4758835e-03  2.3724942e+03  7.4308988e+02  3.5176723e+01  1.0948108e+01  3.3429639e+01  9.9966901e-01  9.7340282e+00  5.7689707e+01  1.0518902e+00  3.4292072e-01  0.0000000e+00
