#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9568155e-02  1.1659571e-04  1.9969240e-01 -1.8316576e-01 -2.3825922e-02  3.4631626e-01 -5.0646389e-02  8.1663493e+01  4.1801536e+01  1.0000000e-04  3.5000000e-01  2.7743081e+02 -4.0572362e+01  1.7048320e+01  1.6868181e+01  2.4717791e+00  1.0000000e+00  4.2337142e+00  3.8358721e-03  1.1317950e+00  2.8816523e-04 -1.0000000e+00
 4.6695996e+00  3.9552326e-02  5.5271172e-05  1.5048406e-01 -1.9349572e+00 -3.9177361e-01  3.4242215e-01 -7.2436721e-02  7.8039250e+01  3.8598603e+01  1.0000000e-04  3.5000000e-01  3.2541837e+02 -6.8839703e+01  1.8563700e+01  1.8160678e+01  3.8471703e+00  1.0000000e+00  4.6125066e+00  4.1790694e-03  7.5149420e-01  2.1262586e-04 -8.7800269e-02
 6.3391991e+00  3.0555921e-02  6.0860603e-03  1.1742266e-01 -2.9826482e+00 -8.1982394e-01  3.4308528e-01 -7.7796270e-02  7.4011159e+01  3.5077559e+01  1.9716139e-02  3.5124214e-01  3.4471343e+02 -7.8165462e+01  1.9074989e+01  1.8337080e+01  5.2542083e+00  1.0000000e+00  4.7458408e+00  8.4776915e-01  5.8056250e-01  3.1783990e-02 -8.2328509e-02
 8.0087987e+00  2.7118415e-02  1.9903289e-02  1.0472892e-01 -1.3913517e+00 -4.8315722e-01  3.6353188e-01 -2.7011793e-02  6.9926808e+01  3.1612677e+01  9.9400547e-02  3.5072011e-01  3.8842386e+02 -2.8861361e+01  1.9606099e+01  1.8415126e+01  6.7292105e+00  1.0000000e+00  4.9101361e+00  4.4220625e+00  5.1524989e-01  1.3131973e-01 -6.9593672e-02
 9.6783983e+00  2.7113121e-02  3.4464815e-02  1.0488771e-01  5.3834781e+00  2.2591788e+00  4.0923030e-01  8.0440450e-02  6.5890740e+01  2.8297729e+01  2.4058505e-01  3.4067424e-01  4.7011056e+02  9.2407392e+01  2.0192417e+01  1.8430995e+01  8.2481576e+00  9.9999992e-01  5.1258425e+00  1.1173172e+01  5.1514930e-01  2.7480031e-01 -5.3822425e-02
 1.1347998e+01  2.9883233e-02  4.8471354e-02  1.1547319e-01  2.0567851e+01  1.0120276e+01  4.8790990e-01  2.4209412e-01  6.1947756e+01  2.5124152e+01  4.4310524e-01  3.1673866e-01  6.0683739e+02  3.0110429e+02  2.0843003e+01  1.8394349e+01  9.8019738e+00  9.9999932e-01  5.3764269e+00  2.1584560e+01  5.6778143e-01  4.5315019e-01 -3.7832601e-02
 1.3017597e+01  3.4788698e-02  5.9442616e-02  1.3395787e-01  6.3054340e+01  3.5590164e+01  5.9859722e-01  4.3026179e-01  5.8187218e+01  2.2127943e+01  6.8117352e-01  2.8186250e-01  8.0755290e+02  5.8045568e+02  2.1553387e+01  1.8315531e+01  1.1361768e+01  9.9999688e-01  5.6395195e+00  3.4805064e+01  6.6098525e-01  6.3747993e-01 -2.3446118e-02
 1.5279636e+01  4.5135878e-02  7.1478228e-02  1.7221677e-01  1.8258452e+02  1.2096539e+02  8.0708994e-01  7.1628297e-01  5.3359227e+01  1.8375468e+01  1.0564085e+00  2.2012848e-01  1.2185976e+03  1.0814913e+03  2.2599981e+01  1.8134067e+01  1.3487579e+01  9.9998640e-01  6.0193785e+00  5.7613746e+01  8.5758168e-01  8.9975556e-01 -8.2987243e-03
 1.7541674e+01  5.8511238e-02  7.8701089e-02  2.2035272e-01  3.2212869e+02  2.4501045e+02  1.0545342e+00  9.7910610e-01  4.8931133e+01  1.5122847e+01  1.4309609e+00  1.5179583e-01  1.7900343e+03  1.6619978e+03  2.3728325e+01  1.7889271e+01  1.5588695e+01  9.9996148e-01  6.4454751e+00  8.3565167e+01  1.1117135e+00  1.1373380e+00  1.0275128e-03
 1.9803712e+01  6.6721534e-02  7.3725405e-02  2.4917839e-01  4.4300040e+02  3.8039507e+02  1.1954081e+00  1.0590510e+00  4.5356359e+01  1.2770909e+01  1.5935128e+00  1.0633205e-01  2.2852245e+03  2.0245550e+03  2.4929322e+01  1.7736989e+01  1.7517714e+01  9.9991103e-01  6.9091330e+00  9.9752019e+01  1.2677092e+00  1.2028225e+00  4.7312501e-03
