#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  1.4637764e-01  2.6385407e-01  3.4651176e-01  1.0967878e+00  3.4171108e-01  7.3280269e-01  3.6981501e-01  6.1013679e+01  4.1011722e+01  6.7860706e-01  4.6179582e-01  6.5343142e+01  3.2975963e+01  5.6878374e+00  4.9753529e+00  2.7563306e+00  1.0000000e+00  1.4124956e+00  8.6845650e+00  1.0246435e+00  5.7543765e-01 -1.0000000e+00
 4.6695996e+00  1.0931144e-01  1.8006223e-01  3.7892996e-01  1.1930155e+01  5.7855000e+00  7.4867947e-01  3.8779225e-01  5.6921681e+01  3.7341034e+01  7.3355891e-01  4.1568631e-01  1.1122422e+02  5.7610622e+01  7.3396636e+00  6.1500898e+00  4.0058777e+00  1.0000000e+00  1.8236799e+00  1.2120658e+01  7.6518011e-01  6.1124524e-01 -8.4722068e-02
 6.3391991e+00  1.0237873e-01  1.2217623e-01  3.5830906e-01  2.1372195e+01  1.4070149e+01  7.9266339e-01  4.2207215e-01  5.0185060e+01  3.1111461e+01  8.3175092e-01  3.3860088e-01  1.4277527e+02  7.6024027e+01  8.0764093e+00  6.2036239e+00  5.1714057e+00  1.0000000e+00  2.0094037e+00  1.5142691e+01  7.1665114e-01  5.6303364e-01 -7.9711443e-02
 8.0087987e+00  1.0897193e-01  9.6707475e-02  3.8037698e-01  3.5752030e+01  2.9736049e+01  8.7344271e-01  4.5915731e-01  4.4030887e+01  2.5576757e+01  9.4711040e-01  2.7696478e-01  1.9148836e+02  1.0066291e+02  8.8810330e+00  6.1727270e+00  6.3851538e+00  1.0000000e+00  2.2241589e+00  1.9085740e+01  7.6280351e-01  5.6304181e-01 -6.4441280e-02
 9.6783983e+00  1.1931574e-01  7.9114993e-02  4.1397568e-01  5.1644382e+01  5.1908892e+01  9.4013239e-01  4.4916472e-01  3.8863677e+01  2.1130665e+01  1.0138629e+00  2.4016634e-01  2.5184835e+02  1.2032496e+02  9.7509568e+00  6.1184285e+00  7.5924957e+00  1.0000000e+00  2.4752792e+00  2.2737672e+01  8.3521016e-01  5.5664141e-01 -4.6308992e-02
 1.1347998e+01  1.3720085e-01  6.9463727e-02  4.6891992e-01  7.2860871e+01  8.5867495e+01  1.0251759e+00  4.4374242e-01  3.4264660e+01  1.7301056e+01  1.0970865e+00  2.1046186e-01  3.3448659e+02  1.4478089e+02  1.0675398e+01  6.0104244e+00  8.8226372e+00  1.0000000e+00  2.7537059e+00  2.7371652e+01  9.6040598e-01  5.7304741e-01 -2.9140810e-02
 1.3017597e+01  1.4936883e-01  5.8972994e-02  5.0567800e-01  1.2462856e+02  1.6848591e+02  1.0499279e+00  3.9514302e-01  3.0654513e+01  1.4455239e+01  1.1046758e+00  1.9539170e-01  4.1377637e+02  1.5572578e+02  1.1649317e+01  5.9395224e+00  1.0021410e+01  1.0000000e+00  3.0480849e+00  3.0507351e+01  1.0455818e+00  5.5808101e-01 -1.4879947e-02
 1.5279636e+01  1.5746689e-01  4.6096084e-02  5.3037785e-01  1.8956151e+02  3.0080036e+02  1.0149389e+00  3.0365390e-01  2.6904440e+01  1.1780681e+01  1.0424890e+00  1.8847659e-01  5.0940026e+02  1.5240461e+02  1.3030123e+01  5.8961802e+00  1.1619774e+01  1.0000000e+00  3.4705002e+00  3.2779787e+01  1.1022682e+00  5.1202393e-01 -1.5198191e-03
 1.7541674e+01  2.0422847e-01  4.4799596e-02  6.5124048e-01  2.9448912e+02  5.3648239e+02  1.1418080e+00  3.2792841e-01  2.2707522e+01  8.7592358e+00  1.1798928e+00  1.3825905e-01  7.1808062e+02  2.0623348e+02  1.4442980e+01  5.5753823e+00  1.3323467e+01  1.0000000e+00  3.9232380e+00  4.1940130e+01  1.4295993e+00  5.7129228e-01  4.9811325e-03
 1.9803712e+01  2.3267183e-01  3.9530987e-02  7.1564238e-01  3.8295724e+02  7.8761155e+02  1.1452247e+00  3.0538796e-01  1.9762505e+01  7.0370544e+00  1.1810320e+00  9.9824520e-02  8.9084765e+02  2.3755525e+02  1.5902320e+01  5.3769261e+00  1.4965709e+01  1.0000000e+00  4.4073097e+00  4.7160436e+01  1.6287028e+00  5.6911166e-01  5.6263013e-03
 2.2065750e+01  2.5635792e-01  3.4470896e-02  7.6385200e-01  4.6273426e+02  1.0603898e+03  1.1170167e+00  2.7160944e-01  1.7430411e+01  5.9225640e+00  1.1470848e+00  7.5461720e-02  1.0594701e+03  2.5761664e+02  1.7392611e+01  5.2099085e+00  1.6593968e+01  9.9999999e-01  4.9134394e+00  5.1065042e+01  1.7945054e+00  5.5294825e-01  4.4091706e-03
