#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1965790e-02  4.9953833e-05  1.8068151e-01 -3.7706885e-01 -1.0384307e-01  3.3209863e-01 -1.1050117e-01  7.1579489e+01  4.6542632e+01  1.0000000e-04  3.5000000e-01  5.6322858e+01 -1.8740642e+01  7.8442151e+00  7.4423007e+00  2.4786833e+00  1.0000000e+00  1.9480022e+00  1.7649484e-03  5.5769211e-01  1.2381355e-04 -1.0000000e+00
 4.6695996e+00  4.2344931e-02  2.7647303e-05  1.5891367e-01 -4.3649571e+00 -1.8710923e+00  3.1894631e-01 -1.4412933e-01  6.5665793e+01  4.1050245e+01  1.0000000e-04  3.5000000e-01  7.7106434e+01 -3.4843792e+01  9.3629123e+00  8.5310871e+00  3.8580668e+00  1.0000000e+00  2.3263948e+00  2.1077835e-03  3.8110438e-01  1.0666219e-04 -8.7800269e-02
 6.3391991e+00  3.4873231e-02  3.2279966e-03  1.3208217e-01 -7.9203433e+00 -4.6090773e+00  3.1000386e-01 -1.6594855e-01  5.8587955e+01  3.4479455e+01  1.9943284e-02  3.5106065e-01  8.7001818e+01 -4.6573051e+01  1.0081307e+01  8.6038033e+00  5.2542670e+00  1.0000000e+00  2.5082205e+00  4.5321572e-01  3.1385908e-01  1.6906183e-02 -8.2328509e-02
 8.0087987e+00  3.5426853e-02  1.1677430e-02  1.3449715e-01 -9.1918510e+00 -6.7578095e+00  3.3846661e-01 -1.2937379e-01  5.2140969e+01  2.8651938e+01  1.0558040e-01  3.4662660e-01  1.1192579e+02 -4.2781959e+01  1.0907285e+01  8.6115541e+00  6.6940282e+00  1.0000000e+00  2.7316120e+00  2.6130330e+00  3.1884168e-01  7.7266771e-02 -6.9593672e-02
 9.6783983e+00  4.4205465e-02  2.2982185e-02  1.6688727e-01 -2.6501108e+00 -2.3545240e+00  4.2553908e-01 -2.5879068e-02  4.6261542e+01  2.3493631e+01  2.7550619e-01  3.2534531e-01  1.6783264e+02 -1.0206706e+01  1.1831524e+01  8.5483143e+00  8.1799313e+00  1.0000000e+00  3.0034308e+00  7.4970701e+00  3.9784919e-01  1.8376928e-01 -5.3822425e-02
 1.1347998e+01  6.0150650e-02  3.2654138e-02  2.2409637e-01  1.4099843e+01  1.4688218e+01  5.6058616e-01  9.8255910e-02  4.1015517e+01  1.9017013e+01  4.8746189e-01  2.9375496e-01  2.6424318e+02  4.6314833e+01  1.2831418e+01  8.4207898e+00  9.6817137e+00  9.9999999e-01  3.3098484e+00  1.4618114e+01  5.4135585e-01  3.0615092e-01 -3.7832601e-02
 1.3017597e+01  8.8338698e-02  4.3577104e-02  3.2029134e-01  7.0648206e+01  8.4424319e+01  7.7334476e-01  2.6048362e-01  3.6090264e+01  1.4856090e+01  7.7837240e-01  2.4505152e-01  4.3323722e+02  1.4592612e+02  1.3889086e+01  8.1814920e+00  1.1223632e+01  9.9999999e-01  3.6341284e+00  2.5628918e+01  7.9504828e-01  4.6867016e-01 -2.3446118e-02
 1.5279636e+01  1.2427642e-01  4.7529435e-02  4.3439992e-01  1.9436803e+02  2.7262986e+02  9.8501782e-01  3.6893797e-01  3.0768708e+01  1.0610049e+01  1.0351051e+00  1.8690313e-01  6.8968766e+02  2.5832220e+02  1.5390158e+01  7.8731994e+00  1.3223830e+01  9.9999997e-01  4.0990823e+00  3.8442680e+01  1.1184877e+00  6.0000345e-01 -8.2987243e-03
 1.7541674e+01  1.4652231e-01  4.3490137e-02  5.0034552e-01  2.8438375e+02  4.5794297e+02  1.0513568e+00  3.7952728e-01  2.6930114e+01  7.9469279e+00  1.1092364e+00  1.3779184e-01  9.1199146e+02  3.2921805e+02  1.6962391e+01  7.6823238e+00  1.5122983e+01  9.9999994e-01  4.6076015e+00  4.6306464e+01  1.3187007e+00  6.3028926e-01  1.0275128e-03
 1.9803712e+01  1.6016832e-01  3.7768052e-02  5.3873033e-01  3.6865110e+02  6.7018967e+02  1.0430874e+00  3.5569011e-01  2.4009724e+01  6.2493731e+00  1.0975631e+00  9.9509066e-02  1.1085818e+03  3.7802352e+02  1.8587785e+01  7.5632150e+00  1.6979503e+01  9.9999988e-01  5.1515833e+00  5.1228638e+01  1.4415149e+00  6.1794424e-01  4.7312501e-03
