y,x,U_local,V_local,WS,WS_nondim
0.20549634216510945,0.5,7.810132962677285,-0.41753182514561576,7.821285682015949,0.9776607102519936
0.3198618772900197,0.5,7.944385208512543,-0.21430879135295255,7.947275294041602,0.9934094117552003
0.4342274124149299,0.5,7.986894174550295,-0.12384283994416845,7.987854255334837,0.9984817819168547
0.5485929475398402,0.5,8.002009094326807,-0.07656613846036339,8.002375392297443,1.0002969240371804
0.6629584826647504,0.5,8.007186346923419,-0.04957791046377204,8.007339830653045,1.0009174788316306
0.7773240177896605,0.5,8.008470357897428,-0.03326430263475667,8.008539441568079,1.0010674301960099
0.8916895529145711,0.5,8.008225229464337,-0.022982879053767547,8.00825820878415,1.0010322760980188
1.0466364069547716,0.5,8.007105451108316,-0.01448972936317795,8.007118561469259,1.0008898201836574
1.2015832609949728,0.5,8.005858773582176,-0.009499643947500632,8.005864409654828,1.0007330512068535
1.356530115035174,0.5,8.004758124799363,-0.0064415355750012376,8.004760716593719,1.0005950895742148
1.5114769690753753,0.5,8.003856096531333,-0.0044979878840764554,8.003857360415463,1.0004821700519329
1.666423823115576,0.5,8.003137061535092,-0.0032227512410808934,8.003137710413467,1.0003922138016834
1.8213706771557772,0.5,8.002568923182903,-0.002362070782670696,8.002569271782104,1.000321158972763
1.9763175311959778,0.5,8.002120021614365,-0.0017664128406101025,8.002120216576094,1.0002650270720117
2.131264385236179,0.5,8.001763796240223,-0.0013448175593336025,8.001763909248698,1.0002204886560873
2.28621123927638,0.5,8.001479279428345,-0.0010403538952772247,8.001479347061853,1.0001849183827316
2.441158093316581,0.5,8.001250333651122,-0.0008164585168169622,8.001250375307393,1.0001562969134241
2.5961049473567823,0.5,8.00106465703231,-0.0006490931370381633,8.001064683361426,1.0001330854201782
2.7510518013969825,0.5,8.00091288663429,-0.0005221137338229805,8.000912903670017,1.000114112958752
2.9059986554371835,0.5,8.000787877269703,-0.00042446514106483793,8.00078788852926,1.0000984860661575
3.060945509477384,0.5,8.000684148770974,-0.0003484409950001953,8.00068415635852,1.000085519544815
3.2158923635175856,0.5,8.000597471483758,-0.00028858084534380996,8.0005974766883,1.0000746845860375
3.370839217557787,0.5,8.000524558199121,-0.00024095702449177846,8.000524561827651,1.0000655702284564
3.5257860715979876,0.5,8.00046283568574,-0.00020270495268291517,8.000462838253672,1.000057854781709
3.6807329256381887,0.5,8.000410274963032,-0.00017170845164307178,8.000410276805674,1.0000512846007092
3.835679779678389,0.5,8.000365264709119,-0.00014638554447372898,8.000365266048354,1.0000456582560442
3.9906266337185903,0.5,8.000326516338363,-0.0001255404915381129,8.00032651732335,1.0000408146654187
4.145573487758791,0.5,8.000292992392316,-0.00010826016923346933,8.000292993124805,1.0000366241406007
4.300520341798992,0.5,8.000263852167333,-9.384056821314789e-05,8.000263852717692,1.0000329815897115
4.455467195839193,0.5,8.000238410154488,-8.173402899651428e-05,8.000238410572003,1.0000298013215003
4.610414049879394,0.5,8.000216104059898,-7.151093768586899e-05,8.000216104379504,1.000027013047438
4.765360903919595,0.5,8.00019647003384,-6.283162538992177e-05,8.000196470280573,1.0000245587850716
4.9203077579597965,0.5,8.000179123358913,-5.542554881071507e-05,8.00017912355091,1.0000223904438637
5.0752546119999975,0.5,8.000163743298915,-4.907572148194443e-05,8.000163743449438,1.0000204679311797
5.2302014660401985,0.5,8.00015006113901,-4.360696912925922e-05,8.000150061257855,1.000018757657232
5.3851483200804,0.5,8.000137850689052,-3.8876996374333766e-05,8.000137850783515,1.0000172313479394
5.540095174120601,0.5,8.000126920699621,-3.476953858438127e-05,8.000126920775179,1.0000158650968973
5.695042028160802,0.5,8.0001171087722,-3.118907324753566e-05,8.000117108832997,1.0000146386041247
5.823703255176326,0.5,8.000109711108355,-2.8559492952734922e-05,8.00010971115933,1.0000137138949163
5.952364482191849,0.5,8.000102919844313,-2.6200611756224576e-05,8.000102919887217,1.0000128649859021
6.081025709207372,0.5,8.00009667447054,-2.4079746025591835e-05,8.00009667450678,1.0000120843133475
6.209686936222898,0.5,8.000090921537332,-2.216871432451113e-05,8.000090921568047,1.0000113651960059
6.338348163238422,0.5,8.00008561371803,-2.04431439172273e-05,8.00008561374415,1.0000107017180186
6.467009390253946,0.5,8.00008070901079,-1.8881894916167563e-05,8.000080709033073,1.000010088629134
6.595670617269469,0.5,8.000076170056392,-1.7466580355416185e-05,8.00007617007546,1.0000095212594324
6.724331844284992,0.5,8.000071963553578,-1.6181164793841245e-05,8.000071963569942,1.0000089954462428
6.810105995628676,0.5,8.000069329091598,-1.538938932089912e-05,8.0000693291064,1.0000086661383
6.895880146972359,0.5,8.000066821074865,-1.4645363179742054e-05,8.00006682108827,1.0000083526360337
6.981654298316041,0.5,8.000064432042215,-1.3945678587815201e-05,8.00006443205437,1.0000080540067962
7.067428449659725,0.5,8.000062155052182,-1.3287207643264289e-05,8.000062155063217,1.0000077693829021
