#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9605186e-02  1.2011119e-04  2.0531372e-01 -1.8551776e-01 -2.4108899e-02  3.4641677e-01 -4.9954294e-02  8.1777979e+01  4.1916022e+01  1.0000000e-04  3.5000000e-01  2.8524046e+02 -4.1132494e+01  1.7284101e+01  1.7106444e+01  2.4717878e+00  1.0000000e+00  4.2922672e+00  3.8889228e-03  1.1324985e+00  2.9685371e-04 -7.6103356e-01
 4.6695996e+00  3.9576670e-02  5.6174340e-05  1.5264814e-01 -1.9466459e+00 -3.9376511e-01  3.4252855e-01 -7.1931950e-02  7.8123698e+01  3.8683050e+01  1.0000000e-04  3.5000000e-01  3.3009814e+02 -6.9321529e+01  1.8693800e+01  1.8293644e+01  3.8471738e+00  1.0000000e+00  4.6448324e+00  4.2083575e-03  7.5195672e-01  2.1610031e-04  4.5627709e-02
 6.3391991e+00  3.0567944e-02  6.1646703e-03  1.1893411e-01 -2.9953926e+00 -8.2254330e-01  3.4323886e-01 -7.7243849e-02  7.4110859e+01  3.5177260e+01  1.9678275e-02  3.5127239e-01  3.4915054e+02 -7.8574236e+01  1.9193066e+01  1.8459761e+01  5.2546189e+00  1.0000000e+00  4.7752183e+00  8.5137881e-01  5.8079093e-01  3.2194525e-02  4.0581033e-02
 8.0087987e+00  2.7119098e-02  2.0115065e-02  1.0580023e-01 -1.3825566e+00 -4.7964610e-01  3.6365075e-01 -2.6603264e-02  7.0025318e+01  3.1711187e+01  9.9221963e-02  3.5086265e-01  3.9239721e+02 -2.8706242e+01  1.9702903e+01  1.8517648e+01  6.7306078e+00  1.0000000e+00  4.9343794e+00  4.4359121e+00  5.1526286e-01  1.3271701e-01  3.2941742e-02
 9.6783983e+00  2.7097030e-02  3.4736885e-02  1.0563512e-01  5.4228155e+00  2.2735208e+00  4.0914469e-01  8.0514726e-02  6.5977535e+01  2.8384524e+01  2.4010169e-01  3.4092987e-01  4.7346049e+02  9.3171298e+01  2.0266353e+01  1.8511001e+01  8.2503269e+00  9.9999992e-01  5.1446112e+00  1.1191553e+01  5.1484357e-01  2.7696962e-01  2.5877798e-02
 1.1347998e+01  2.9855894e-02  4.8766929e-02  1.1598997e-01  2.0638461e+01  1.0145353e+01  4.8760941e-01  2.4192422e-01  6.2016622e+01  2.5193018e+01  4.4243319e-01  3.1708538e-01  6.0955318e+02  3.0242583e+02  2.0896026e+01  1.8452941e+01  9.8047371e+00  9.9999932e-01  5.3901042e+00  2.1606650e+01  5.6726198e-01  4.5591347e-01  2.0239712e-02
 1.3017597e+01  3.4783873e-02  5.9810356e-02  1.3438592e-01  6.3302998e+01  3.5696508e+01  5.9853819e-01  4.3095035e-01  5.8233290e+01  2.2174016e+01  6.8150100e-01  2.8199746e-01  8.1013338e+02  5.8329990e+02  2.1588860e+01  1.8354821e+01  1.1365712e+01  9.9999686e-01  5.6488012e+00  3.4879108e+01  6.6089359e-01  6.4142369e-01  1.5751428e-02
 1.5279636e+01  4.5134244e-02  7.1731748e-02  1.7242054e-01  1.8270636e+02  1.2093090e+02  8.0677956e-01  7.1632034e-01  5.3382527e+01  1.8398769e+01  1.0561638e+00  2.2028665e-01  1.2200395e+03  1.0832440e+03  2.2617697e+01  1.8153769e+01  1.3490770e+01  9.9998635e-01  6.0240970e+00  5.7645551e+01  8.5755063e-01  9.0294683e-01  1.1372517e-02
 1.7541674e+01  5.8553701e-02  7.8909152e-02  2.2047380e-01  3.2204631e+02  2.4471465e+02  1.0544997e+00  9.7921817e-01  4.8936033e+01  1.5127747e+01  1.4310098e+00  1.5181859e-01  1.7910179e+03  1.6631557e+03  2.3735231e+01  1.7895810e+01  1.5591702e+01  9.9996145e-01  6.4473510e+00  8.3592343e+01  1.1125203e+00  1.1403448e+00  8.3740944e-03
 1.9803712e+01  6.6785075e-02  7.3871260e-02  2.4920623e-01  4.4257632e+02  3.7966922e+02  1.1953547e+00  1.0588796e+00  4.5353096e+01  1.2767646e+01  1.5933594e+00  1.0632381e-01  2.2854799e+03  2.0245439e+03  2.4931271e+01  1.7737378e+01  1.7520094e+01  9.9991107e-01  6.9096732e+00  9.9750216e+01  1.2689164e+00  1.2052021e+00  6.3274178e-03
