#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.0118804e-02  8.6660917e-05  2.0093374e-01 -2.5033695e-01 -4.4151189e-02  3.4328037e-01 -6.8253896e-02  7.8738256e+01  4.5046300e+01  1.0000000e-04  3.5000000e-01  1.5156360e+02 -3.0135151e+01  1.2656501e+01  1.2412804e+01  2.4717051e+00  1.0000000e+00  3.1430667e+00  2.8477128e-03  8.4166325e-01  2.1418167e-04 -7.4551532e-01
 4.6695996e+00  4.0231635e-02  4.2631829e-05  1.5711799e-01 -2.7041452e+00 -7.4234506e-01  3.3673653e-01 -9.5438572e-02  7.4159728e+01  4.0889081e+01  1.0000000e-04  3.5000000e-01  1.8447025e+02 -5.2282944e+01  1.4094267e+01  1.3559056e+01  3.8471217e+00  1.0000000e+00  3.5019904e+00  3.1729084e-03  5.6324289e-01  1.6400284e-04  1.2231966e-01
 6.3391991e+00  3.1661573e-02  4.6048024e-03  1.2348707e-01 -4.4734724e+00 -1.6671526e+00  3.3498607e-01 -1.0843516e-01  6.8919967e+01  3.6156368e+01  1.9306433e-02  3.5156950e-01  1.9682338e+02 -6.3711825e+01  1.4586839e+01  1.3610672e+01  5.2464726e+00  1.0000000e+00  3.6291930e+00  6.3482599e-01  4.4326202e-01  2.4048233e-02  5.3956260e-02
 8.0087987e+00  2.9273787e-02  1.5516408e-02  1.1404260e-01 -3.7342157e+00 -1.7581785e+00  3.5860201e-01 -6.5735378e-02  6.3804878e+01  3.1660748e+01  9.9313402e-02  3.5078967e-01  2.2964408e+02 -4.2096084e+01  1.5178567e+01  1.3619667e+01  6.7002665e+00  1.0000000e+00  3.8013083e+00  3.4204523e+00  4.0983301e-01  1.0237557e-01  2.9523175e-02
 9.6783983e+00  3.1239917e-02  2.7764111e-02  1.2126789e-01  2.6744381e+00  1.5217112e+00  4.1627479e-01  3.5192391e-02  5.8894495e+01  2.7471484e+01  2.4518639e-01  3.3824080e-01  2.9510059e+02  2.4948172e+01  1.5862337e+01  1.3581610e+01  8.1947307e+00  9.9999997e-01  4.0266523e+00  8.9450561e+00  4.3735883e-01  2.2137320e-01  1.8994872e-02
 1.1347998e+01  3.7723482e-02  4.1136716e-02  1.4534406e-01  1.9942388e+01  1.3304317e+01  5.2369153e-01  2.0035760e-01  5.4179490e+01  2.3525886e+01  4.6895025e-01  3.0737868e-01  4.1470314e+02  1.5866006e+02  1.6631247e+01  1.3485520e+01  9.7334038e+00  9.9999980e-01  4.2900098e+00  1.8227522e+01  5.2812874e-01  3.8457994e-01  1.3679661e-02
 1.3017597e+01  4.6657679e-02  4.9567060e-02  1.7800897e-01  6.3548545e+01  4.8633176e+01  6.5756167e-01  3.5881047e-01  4.9879588e+01  1.9990314e+01  6.9810962e-01  2.7161600e-01  5.8263088e+02  3.1792312e+02  1.7467304e+01  1.3357105e+01  1.1255863e+01  9.9999920e-01  4.5703816e+00  2.8908041e+01  6.5320750e-01  5.3157159e-01  1.0357916e-02
 1.5279636e+01  6.7719389e-02  6.2758209e-02  2.5256050e-01  2.0491922e+02  1.8407376e+02  9.3910251e-01  6.3843691e-01  4.4309928e+01  1.5496169e+01  1.1179684e+00  1.9915261e-01  9.7028474e+02  6.5963576e+02  1.8695280e+01  1.3059388e+01  1.3377814e+01  9.9999725e-01  4.9793832e+00  5.0436817e+01  9.4807144e-01  7.8998947e-01  7.5079027e-03
 1.7541674e+01  8.3697121e-02  6.2365825e-02  3.0673188e-01  3.2339067e+02  3.3349912e+02  1.1206684e+00  7.5113389e-01  3.9893636e+01  1.2255350e+01  1.3415682e+00  1.4245960e-01  1.3528533e+03  9.0675704e+02  2.0010297e+01  1.2833892e+01  1.5352628e+01  9.9999299e-01  5.4355235e+00  6.6068843e+01  1.1717597e+00  9.0127114e-01  5.6795443e-03
 1.9803712e+01  9.5922226e-02  5.7533493e-02  3.4678533e-01  4.3868048e+02  5.1072968e+02  1.2256650e+00  7.7335674e-01  3.6273097e+01  9.8576467e+00  1.4456833e+00  1.0166095e-01  1.7267446e+03  1.0895225e+03  2.1400912e+01  1.2661522e+01  1.7253547e+01  9.9998526e-01  5.9312383e+00  7.7689286e+01  1.3429112e+00  9.3865307e-01  4.4491453e-03
