#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.3137447e-02  4.1622916e-05  1.6978310e-01 -4.1711380e-01 -1.2983072e-01  3.2584996e-01 -1.2775684e-01  6.8574845e+01  4.8572888e+01  1.0000000e-04  3.5000000e-01  3.2016694e+01 -1.2552869e+01  5.9706292e+00  5.5580321e+00  2.1809844e+00  1.0000000e+00  1.4827231e+00  1.3433916e-03  4.4196213e-01  9.0775151e-05 -1.0000000e+00
 4.6695996e+00  4.3194807e-02  2.5845374e-05  1.6759634e-01 -5.1170476e+00 -2.4791382e+00  3.1270008e-01 -1.5722172e-01  6.3290948e+01  4.3710301e+01  1.0000000e-04  3.5000000e-01  4.9193187e+01 -2.4733723e+01  7.5528858e+00  6.7469958e+00  3.3947210e+00  1.0000000e+00  1.8766591e+00  1.7003094e-03  3.0236365e-01  8.7735567e-05  4.9365977e-02
 6.3391991e+00  3.6152481e-02  2.9108424e-03  1.4068849e-01 -9.5214628e+00 -6.2623842e+00  3.0141113e-01 -1.8227390e-01  5.5725862e+01  3.6652263e+01  1.9118105e-02  3.5171998e-01  5.6060086e+01 -3.3901504e+01  8.2069817e+00  6.7818605e+00  4.6217872e+00  1.0000000e+00  2.0418900e+00  3.5368753e-01  2.5306737e-01  1.3414248e-02  3.4935044e-02
 8.0087987e+00  3.7772111e-02  1.0617980e-02  1.4634622e-01 -1.2099626e+01 -1.0054048e+01  3.2992863e-01 -1.5270898e-01  4.8968977e+01  3.0514846e+01  1.0139078e-01  3.4913155e-01  7.3673223e+01 -3.4099991e+01  8.9630195e+00  6.7612917e+00  5.8839317e+00  1.0000000e+00  2.2446915e+00  2.0620429e+00  2.6440477e-01  6.1819074e-02  2.5704899e-02
 9.6783983e+00  4.8284597e-02  2.0485931e-02  1.8470240e-01 -7.7994236e+00 -7.8319090e+00  4.1460186e-01 -6.7112456e-02  4.2940334e+01  2.5207323e+01  2.5779545e-01  3.3157245e-01  1.1236649e+02 -1.8188995e+01  9.8078761e+00  6.6814820e+00  7.1799883e+00  1.0000000e+00  2.4897281e+00  5.8152683e+00  3.3799218e-01  1.4413598e-01  1.9486519e-02
 1.1347998e+01  6.9246183e-02  3.0649425e-02  2.5874683e-01  8.9177750e+00  1.0499712e+01  5.6089472e-01  5.3903036e-02  3.7526476e+01  2.0562872e+01  4.7766372e-01  2.9890767e-01  1.8456743e+02  1.7737277e+01  1.0720889e+01  6.5303933e+00  8.5024363e+00  1.0000000e+00  2.7654401e+00  1.1968207e+01  4.8472328e-01  2.5284525e-01  1.5126953e-02
 1.3017597e+01  1.0523834e-01  4.1188661e-02  3.7769129e-01  6.2988168e+01  8.5072942e+01  7.7984684e-01  1.9879077e-01  3.2492274e+01  1.6293000e+01  7.6456024e-01  2.5124988e-01  3.0904989e+02  7.8779910e+01  1.1681726e+01  6.2752582e+00  9.8531139e+00  1.0000000e+00  3.0565647e+00  2.1173268e+01  7.3666840e-01  3.8978196e-01  1.1970344e-02
 1.5279636e+01  1.5720653e-01  4.6305858e-02  5.3104042e-01  1.9010537e+02  3.0137625e+02  1.0150164e+00  3.0445813e-01  2.6947932e+01  1.1824173e+01  1.0427791e+00  1.8858607e-01  5.1003662e+02  1.5298748e+02  1.3037762e+01  5.9084607e+00  1.1622105e+01  1.0000000e+00  3.4725348e+00  3.2808133e+01  1.1004457e+00  5.1435404e-01  8.9361586e-03
 1.7541674e+01  2.0438144e-01  4.4907274e-02  6.5141441e-01  2.9430855e+02  5.3564314e+02  1.1418653e+00  3.2796843e-01  2.2708258e+01  8.7599721e+00  1.1799593e+00  1.3825942e-01  7.1827240e+02  2.0630338e+02  1.4444546e+01  5.5761582e+00  1.3324840e+01  1.0000000e+00  3.9236634e+00  4.1947043e+01  1.4306701e+00  5.7266541e-01  6.8277258e-03
 1.9803712e+01  2.3285789e-01  3.9581736e-02  7.1527772e-01  3.8215700e+02  7.8521765e+02  1.1446206e+00  3.0503465e-01  1.9756152e+01  7.0307018e+00  1.1803550e+00  9.9821876e-02  8.9039371e+02  2.3728468e+02  1.5902463e+01  5.3753151e+00  1.4966439e+01  1.0000000e+00  4.4073494e+00  4.7133828e+01  1.6300052e+00  5.6984227e-01  5.3176911e-03
 2.2065750e+01  2.5655603e-01  3.4515643e-02  7.6345315e-01  4.6178330e+02  1.0572034e+03  1.1164065e+00  2.7130293e-01  1.7424718e+01  5.9168704e+00  1.1464183e+00  7.5457449e-02  1.0589169e+03  2.5733213e+02  1.7392821e+01  5.2083223e+00  1.6594686e+01  9.9999999e-01  4.9134987e+00  5.1035987e+01  1.7958922e+00  5.5366604e-01  4.2097616e-03
 2.4327788e+01  2.8370761e-01  3.0595891e-02  8.1320321e-01  5.5688610e+02  1.4056288e+03  1.0911764e+00  2.4698507e-01  1.5391263e+01  5.0431916e+00  1.1175944e+00  5.1480963e-02  1.2435478e+03  2.8147398e+02  1.8904539e+01  5.0174366e+00  1.8226544e+01  9.9999999e-01  5.4315376e+00  5.4998340e+01  1.9859533e+00  5.4110177e-01  3.3804308e-03
 2.6589826e+01  3.1336169e-01  2.7179876e-02  8.5531764e-01  6.5613554e+02  1.8101339e+03  1.0597788e+00  2.2493864e-01  1.3615614e+01  4.3168967e+00  1.0829478e+00  3.0862169e-02  1.4295644e+03  3.0342583e+02  2.0429373e+01  4.8092171e+00  1.9855244e+01  9.9999999e-01  5.9491482e+00  5.8372044e+01  2.1935318e+00  5.2538323e-01  2.7489499e-03
