#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9292367e-02  1.8378488e-04  2.2114279e-01 -1.3499235e-01 -1.2344993e-02  3.4835092e-01 -3.3935926e-02  8.4419502e+01  3.6307545e+01  1.0000000e-04  3.5000000e-01  6.2042068e+02 -6.0440634e+01  2.5419988e+01  2.5299512e+01  2.4719452e+00  1.0000000e+00  6.3127020e+00  5.7194974e-03  1.6008939e+00  4.5422268e-04 -9.9560634e-02
 4.6695996e+00  3.9172220e-02  7.7999662e-05  1.4921460e-01 -1.3464433e+00 -1.9165853e-01  3.4619873e-01 -5.1443655e-02  8.1531568e+01  3.3840921e+01  1.0000000e-04  3.5000000e-01  6.5160319e+02 -9.6825456e+01  2.6124820e+01  2.5839985e+01  3.8472577e+00  1.0000000e+00  6.4912116e+00  5.8812325e-03  1.0576499e+00  3.0006140e-04 -1.0232693e-01
 6.3391991e+00  2.9807831e-02  9.1238997e-03  1.1474403e-01 -1.7964484e+00 -3.4714395e-01  3.4737994e-01 -4.8597005e-02  7.8585587e+01  3.1401987e+01  2.1112031e-02  3.5012680e-01  6.8023147e+02 -9.5161545e+01  2.6629452e+01  2.6102759e+01  5.2700732e+00  1.0000000e+00  6.6253846e+00  1.2673124e+00  8.0481143e-01  4.7648877e-02 -9.2388730e-02
 8.0087987e+00  2.5499821e-02  2.9118596e-02  9.8718987e-02  7.1244540e-01  1.7393197e-01  3.6220388e-01  1.4633834e-02  7.5489495e+01  2.8925364e+01  1.0491994e-01  3.4698358e-01  7.3936741e+02  2.9872072e+01  2.7099614e+01  2.6235183e+01  6.7900119e+00  9.9999999e-01  6.7868060e+00  6.4515796e+00  6.8849518e-01  1.9212133e-01 -7.6279084e-02
 9.6783983e+00  2.4143241e-02  4.9170549e-02  9.3727013e-02  8.4719530e+00  2.4994674e+00  3.9558236e-01  1.3706848e-01  7.2349083e+01  2.6506072e+01  2.5056275e-01  3.3539750e-01  8.4832155e+02  2.9394169e+02  2.7588874e+01  2.6290034e+01  8.3654112e+00  9.9999984e-01  7.0034323e+00  1.5899008e+01  6.5186750e-01  3.9205439e-01 -5.8053929e-02
 1.1347998e+01  2.4933280e-02  6.8568096e-02  9.6844895e-02  2.4733940e+01  8.5560440e+00  4.5396900e-01  3.2329068e-01  6.9191227e+01  2.4117623e+01  4.6347537e-01  3.0950815e-01  1.0277517e+03  7.3190581e+02  2.8120623e+01  2.6286352e+01  9.9898540e+00  9.9999854e-01  7.2536802e+00  3.0459842e+01  6.7319855e-01  6.4103110e-01 -4.0402310e-02
 1.3017597e+01  2.6916573e-02  7.9347369e-02  1.0445686e-01  6.5545226e+01  2.6009521e+01  5.3208298e-01  5.1032679e-01  6.6202923e+01  2.1893649e+01  6.8163368e-01  2.8092927e-01  1.2716278e+03  1.2196326e+03  2.8687169e+01  2.6248193e+01  1.1575233e+01  9.9999254e-01  7.5060990e+00  4.6356209e+01  7.2674746e-01  8.5094431e-01 -2.5007754e-02
 1.5279636e+01  3.2127714e-02  9.3146188e-02  1.2415805e-01  1.7778413e+02  8.2806883e+01  6.8842434e-01  8.2596577e-01  6.2222112e+01  1.8988353e+01  1.0516191e+00  2.2415354e-01  1.7741082e+03  2.1285602e+03  2.9525742e+01  2.6123222e+01  1.3760331e+01  9.9996299e-01  7.8640160e+00  7.4928223e+01  8.6744828e-01  1.1725081e+00 -9.2739115e-03
 1.7541674e+01  3.9050044e-02  1.0055697e-01  1.4992610e-01  3.0228625e+02  1.6164038e+02  8.8084917e-01  1.1290531e+00  5.8491924e+01  1.6433638e+01  1.4229411e+00  1.6091821e-01  2.4594641e+03  3.1524870e+03  3.0432401e+01  2.5945646e+01  1.5904543e+01  9.9988149e-01  8.2665455e+00  1.0657457e+02  1.0543512e+00  1.4531852e+00  5.9017201e-05
 1.9803712e+01  4.4264347e-02  9.6309511e-02  1.6904307e-01  4.2413430e+02  2.5604155e+02  1.0322269e+00  1.2918190e+00  5.5276499e+01  1.4441048e+01  1.6497332e+00  1.1255637e-01  3.1306623e+03  3.9179847e+03  3.1400362e+01  2.5808286e+01  1.7886170e+01  9.9970684e-01  8.7025743e+00  1.3007806e+02  1.1951374e+00  1.5712799e+00  3.4737807e-03
 2.2065750e+01  4.7247706e-02  8.6127880e-02  1.7981082e-01  5.2887638e+02  3.5574050e+02  1.1251935e+00  1.3296638e+00  5.2495941e+01  1.2878094e+01  1.7398735e+00  8.3104678e-02  3.7104515e+03  4.3847155e+03  3.2430230e+01  2.5727233e+01  1.9744096e+01  9.9938991e-01  9.1615901e+00  1.4442125e+02  1.2756881e+00  1.5656700e+00  2.9674492e-03
 2.4327788e+01  5.0067121e-02  7.7263331e-02  1.8987601e-01  6.4075722e+02  4.7517829e+02  1.2051065e+00  1.3441797e+00  4.9912127e+01  1.1454055e+01  1.8044175e+00  5.6375804e-02  4.3198130e+03  4.8183331e+03  3.3527569e+01  2.5650525e+01  2.1590471e+01  9.9889306e-01  9.6329381e+00  1.5748470e+02  1.3518123e+00  1.5485093e+00  2.3768257e-03
 2.6589826e+01  5.1128432e-02  6.7563446e-02  1.9353868e-01  7.3730050e+02  5.9761361e+02  1.2373964e+00  1.3042724e+00  4.7612283e+01  1.0203566e+01  1.7975189e+00  3.4673350e-02  4.8125528e+03  5.0726508e+03  3.4689187e+01  2.5621430e+01  2.3385509e+01  9.9816563e-01  1.0101686e+01  1.6451667e+02  1.3804677e+00  1.4800114e+00  1.9284580e-03
 2.8851864e+01  5.0254059e-02  5.7440379e-02  1.9020712e-01  8.0637048e+02  7.0920038e+02  1.2206340e+00  1.2160719e+00  4.5575837e+01  9.0534559e+00  1.7228918e+00  2.0542160e-02  5.1320739e+03  5.1128927e+03  3.5908012e+01  2.5644696e+01  2.5134337e+01  9.9715480e-01  1.0549634e+01  1.6467891e+02  1.3568596e+00  1.3653027e+00  1.5828791e-03
