#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.0542358e-02  7.3092629e-05  1.9763264e-01 -2.9079181e-01 -5.9833774e-02  3.4073222e-01 -8.0009780e-02  7.6769005e+01  4.5957049e+01  1.0000000e-04  3.5000000e-01  1.0952345e+02 -2.5717989e+01  1.0799102e+01  1.0512443e+01  2.4716716e+00  1.0000000e+00  2.6818075e+00  2.4297980e-03  7.2650829e-01  1.8064777e-04 -7.6103356e-01
 4.6695996e+00  4.0769861e-02  3.6653677e-05  1.5751386e-01 -3.1811692e+00 -1.0188480e+00  3.3211404e-01 -1.1045487e-01  7.1587477e+01  4.1196830e+01  1.0000000e-04  3.5000000e-01  1.3587064e+02 -4.5188011e+01  1.2179897e+01  1.1556372e+01  3.8470987e+00  1.0000000e+00  3.0263286e+00  2.7419445e-03  4.8923833e-01  1.4100514e-04  4.5627709e-02
 6.3391991e+00  3.2478747e-02  4.0528003e-03  1.2644522e-01 -5.4518509e+00 -2.3703984e+00  3.2848723e-01 -1.2655524e-01  6.5769301e+01  3.5885702e+01  1.9409226e-02  3.5148737e-01  1.4806896e+02 -5.7046063e+01  1.2776415e+01  1.1650817e+01  5.2435898e+00  1.0000000e+00  3.1787609e+00  5.5899595e-01  3.8974496e-01  2.1165443e-02  4.0581033e-02
 8.0087987e+00  3.0823142e-02  1.3945473e-02  1.2004497e-01 -5.2566094e+00 -2.8874606e+00  3.5343041e-01 -8.6640265e-02  6.0161492e+01  3.0897361e+01  1.0069733e-01  3.4968505e-01  1.7759820e+02 -4.3536592e+01  1.3445496e+01  1.1663043e+01  6.6899017e+00  1.0000000e+00  3.3672794e+00  3.0721306e+00  3.6987771e-01  9.2010711e-02  3.2941742e-02
 9.6783983e+00  3.4340406e-02  2.5538745e-02  1.3309812e-01  1.0800697e+00  7.1696548e-01  4.1864803e-01  1.3022994e-02  5.4851506e+01  2.6308495e+01  2.5166305e-01  3.3481560e-01  2.3795925e+02  7.4022609e+00  1.4203617e+01  1.1613769e+01  8.1769871e+00  9.9999999e-01  3.6055865e+00  8.2212518e+00  4.1208488e-01  2.0362956e-01  2.5877798e-02
 1.1347998e+01  4.2733347e-02  3.6685050e-02  1.6403599e-01  1.7412110e+01  1.3552320e+01  5.3062845e-01  1.5705552e-01  4.9895215e+01  2.2121610e+01  4.6195090e-01  3.0468731e-01  3.4386312e+02  1.0177668e+02  1.5044975e+01  1.1507414e+01  9.6917849e+00  9.9999992e-01  3.8808328e+00  1.6242891e+01  5.1280016e-01  3.4296209e-01  2.0239712e-02
 1.3017597e+01  5.6430162e-02  4.6800720e-02  2.1334704e-01  6.5934422e+01  5.8868913e+01  6.9390203e-01  3.2778466e-01  4.5285269e+01  1.8275995e+01  7.2114368e-01  2.6247781e-01  5.1303224e+02  2.4234559e+02  1.5955875e+01  1.1338542e+01  1.1226193e+01  9.9999972e-01  4.1749109e+00  2.7277941e+01  6.7716194e-01  5.0190456e-01  1.5751428e-02
 1.5279636e+01  8.2350960e-02  5.6953616e-02  3.0259268e-01  2.0589213e+02  2.1577231e+02  9.6782074e-01  5.5177747e-01  3.9642112e+01  1.3708353e+01  1.0972937e+00  1.9256686e-01  8.5408013e+02  4.8693126e+02  1.7277891e+01  1.1023124e+01  1.3304746e+01  9.9999915e-01  4.6018695e+00  4.5750911e+01  9.8821153e-01  7.1692226e-01  1.1372517e-02
 1.7541674e+01  1.0281265e-01  5.6142228e-02  3.6918148e-01  3.2272739e+02  3.8828430e+02  1.1368263e+00  6.3177388e-01  3.5219954e+01  1.0461668e+01  1.2930782e+00  1.3950293e-01  1.1962946e+03  6.6482249e+02  1.8682662e+01  1.0774606e+01  1.5262691e+01  9.9999805e-01  5.0748897e+00  5.9455763e+01  1.2337518e+00  8.1133169e-01  8.3740944e-03
 1.9803712e+01  1.1259958e-01  4.9307449e-02  3.9977210e-01  4.1758653e+02  5.6719977e+02  1.1692930e+00  6.0922519e-01  3.1898247e+01  8.3627966e+00  1.3146377e+00  1.0064408e-01  1.4624677e+03  7.6197511e+02  2.0164413e+01  1.0655125e+01  1.7119342e+01  9.9999589e-01  5.5885440e+00  6.6565213e+01  1.3511950e+00  8.0444600e-01  6.3274178e-03
