#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.5991644e-02  2.5084473e-05  1.0187139e-01 -3.3040395e-01 -1.0269823e-01  3.1082991e-01 -1.6088746e-01  6.2617270e+01  4.2615313e+01  1.0000000e-04  3.5000000e-01  3.5284234e+00 -1.8263335e+00  2.0294093e+00  1.8020222e+00  9.3339059e-01  1.0000000e+00  5.0397568e-01  4.5661708e-04  1.9797493e-01  2.3413024e-05 -1.0000000e+00
 4.6695996e+00  4.3102186e-02  2.6332229e-05  1.7053185e-01 -5.1486784e+00 -2.4909893e+00  3.1340136e-01 -1.5581912e-01  6.3547656e+01  4.3967009e+01  1.0000000e-04  3.5000000e-01  9.1937431e+00 -4.5710107e+00  3.2615210e+00  2.9200566e+00  1.4528552e+00  1.0000000e+00  8.1038733e-01  7.3423524e-04  1.2930656e-01  3.8255909e-05  4.9365977e-02
 6.3391991e+00  3.6051896e-02  2.9346733e-03  1.4224539e-01 -9.5483842e+00 -6.2713458e+00  3.0212192e-01 -1.8121495e-01  5.5947300e+01  3.6873700e+01  1.9034008e-02  3.5178717e-01  1.0410697e+01 -6.2444128e+00  3.5325232e+00  2.9267763e+00  1.9780548e+00  1.0000000e+00  8.7888872e-01  1.5156772e-01  1.0815569e-01  5.7879588e-03  3.4935044e-02
 8.0087987e+00  3.7620482e-02  1.0676793e-02  1.4726301e-01 -1.2106944e+01 -1.0046120e+01  3.3040491e-01 -1.5206929e-01  4.9154671e+01  3.0700540e+01  1.0105414e-01  3.4940025e-01  1.3616587e+01 -6.2670516e+00  3.8505289e+00  2.9128399e+00  2.5183201e+00  1.0000000e+00  9.6432341e-01  8.8291598e-01  1.1286145e-01  2.6603543e-02  2.5704899e-02
 9.6783983e+00  4.7999065e-02  2.0549504e-02  1.8509588e-01 -7.7951651e+00 -7.8167330e+00  4.1446127e-01 -6.6910527e-02  4.3097814e+01  2.5364803e+01  2.5691845e-01  3.3203626e-01  2.0682710e+01 -3.3390117e+00  4.2085640e+00  2.8754842e+00  3.0730444e+00  1.0000000e+00  1.0683435e+00  2.4868452e+00  1.4399720e-01  6.1877977e-02  1.9486519e-02
 1.1347998e+01  6.9041688e-02  3.0914107e-02  2.5963532e-01  9.2801279e+00  1.0911129e+01  5.6224139e-01  5.6035520e-02  3.7649411e+01  2.0685806e+01  4.7939010e-01  2.9906603e-01  3.4016548e+01  3.3902430e+00  4.5970333e+00  2.8079975e+00  3.6397617e+00  1.0000000e+00  1.1857991e+00  5.1504212e+00  2.0712506e-01  1.0914585e-01  1.5126953e-02
 1.3017597e+01  1.0432611e-01  4.1220195e-02  3.7670362e-01  6.2936078e+01  8.4884224e+01  7.7771280e-01  1.9860218e-01  3.2620073e+01  1.6420799e+01  7.6209884e-01  2.5196306e-01  5.6615826e+01  1.4457813e+01  5.0067588e+00  2.6989730e+00  4.2170107e+00  1.0000000e+00  1.3100361e+00  9.0455950e+00  3.1297833e-01  1.6694451e-01  1.1970344e-02
 1.5279636e+01  1.5633059e-01  4.6477092e-02  5.3076219e-01  1.9111822e+02  3.0256004e+02  1.0151907e+00  3.0629327e-01  2.7047116e+01  1.1923357e+01  1.0434408e+00  1.8883574e-01  9.3631114e+01  2.8249452e+01  5.5856687e+00  2.5399323e+00  4.9747802e+00  1.0000000e+00  1.4877116e+00  1.4064657e+01  4.6899177e-01  2.2094451e-01  8.9361586e-03
 1.7541674e+01  2.0423311e-01  4.5218561e-02  6.5318990e-01  2.9682180e+02  5.3946502e+02  1.1464909e+00  3.3120631e-01  2.2767750e+01  8.8194642e+00  1.1853334e+00  1.3828905e-01  1.3228716e+02  3.8216040e+01  6.1864326e+00  2.3941286e+00  5.7043927e+00  1.0000000e+00  1.6804598e+00  1.8047258e+01  6.1269932e-01  2.4678516e-01  6.8277258e-03
 1.9803712e+01  2.3273626e-01  3.9827280e-02  7.1690447e-01  3.8485026e+02  7.8965037e+02  1.1491888e+00  3.0771054e-01  1.9804204e+01  7.0787540e+00  1.1854755e+00  9.9841876e-02  1.6391364e+02  4.3890053e+01  6.8095119e+00  2.3071101e+00  6.4067695e+00  9.9999999e-01  1.8872484e+00  2.0270490e+01  6.9820877e-01  2.4539093e-01  5.3176911e-03
