#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  9.4339945e-02  1.1920523e+00  3.0973072e-01  2.5969429e+00  2.7905743e-01  5.4136696e-01  7.2370689e-01  7.4719592e+01  3.0537635e+01  8.4079569e-01  3.3150030e-01  6.3055926e+02  8.4294039e+02  2.0556907e+01  1.9830171e+01  5.4176333e+00  1.0000000e+00  5.1050232e+00  3.8889358e+01  2.1698187e+00  2.9461464e+00 -1.0000000e+00
 4.6695996e+00  6.3460494e-02  5.5706666e-01  2.3586185e-01  1.8867331e+01  3.1557315e+00  5.4616964e-01  7.1878067e-01  7.4401399e+01  3.0640752e+01  8.3917035e-01  3.3277628e-01  7.4740797e+02  9.8361820e+02  2.2276118e+01  2.1455670e+01  5.9899658e+00  1.0000000e+00  5.5349281e+00  4.2082806e+01  1.4595914e+00  2.1430119e+00 -8.4722068e-02
 6.3391991e+00  4.9981677e-02  3.2096459e-01  1.8854494e-01  2.7445629e+01  6.2318575e+00  5.6317424e-01  7.3182569e-01  7.2417779e+01  2.9164180e+01  8.6775840e-01  3.1579966e-01  8.1109112e+02  1.0539852e+03  2.2837558e+01  2.1770689e+01  6.8986347e+00  1.0000000e+00  5.6819647e+00  4.4672467e+01  1.1495786e+00  1.6762133e+00 -7.9711443e-02
 8.0087987e+00  4.3294761e-02  2.1728862e-01  1.6470576e-01  3.7584275e+01  1.0781607e+01  5.8997762e-01  7.5296279e-01  6.9893725e+01  2.7259594e+01  9.0988689e-01  2.9518197e-01  8.9515151e+02  1.1424430e+03  2.3363613e+01  2.1939755e+01  8.0315353e+00  1.0000000e+00  5.8511649e+00  4.8236115e+01  9.9577950e-01  1.4336467e+00 -6.4441280e-02
 9.6783983e+00  3.9866162e-02  1.6184395e-01  1.5245874e-01  4.9472331e+01  1.7150461e+01  6.2194646e-01  7.7291446e-01  6.7199113e+01  2.5286102e+01  9.5353954e-01  2.7381836e-01  1.0013276e+03  1.2443846e+03  2.3904726e+01  2.2036743e+01  9.2637954e+00  9.9999991e-01  6.0682119e+00  5.2425433e+01  9.1692172e-01  1.2904397e+00 -4.6308992e-02
 1.1347998e+01  3.8299404e-02  1.2833513e-01  1.4693471e-01  6.3272624e+01  2.5718464e+01  6.5955647e-01  7.9118911e-01  6.4474139e+01  2.3330535e+01  9.9817688e-01  2.5423977e-01  1.1315246e+03  1.3573515e+03  2.4479354e+01  2.2089946e+01  1.0548605e+01  9.9999908e-01  6.3144192e+00  5.7106231e+01  8.8088630e-01  1.1997826e+00 -2.9140810e-02
 1.3017597e+01  3.6963045e-02  1.0187560e-01  1.4218657e-01  1.0427212e+02  4.8619329e+01  6.8698080e-01  7.6931741e-01  6.1904277e+01  2.1525003e+01  1.0021935e+00  2.4372139e-01  1.2560583e+03  1.4066004e+03  2.5091693e+01  2.2134939e+01  1.1816833e+01  9.9999511e-01  6.5653299e+00  5.9614335e+01  8.5015005e-01  1.0925436e+00 -1.4879947e-02
 1.5279636e+01  3.7078399e-02  8.1654209e-02  1.4278174e-01  1.7848502e+02  9.7684285e+01  7.4106326e-01  7.7545848e-01  5.8415798e+01  1.9112039e+01  1.0487235e+00  2.2514339e-01  1.4804919e+03  1.5492065e+03  2.5996463e+01  2.2145643e+01  1.3615675e+01  9.9997460e-01  6.9240123e+00  6.5790233e+01  8.5280317e-01  1.0278491e+00 -1.5198191e-03
 1.7541674e+01  4.6506752e-02  8.9302817e-02  1.7743243e-01  3.0999950e+02  1.9477892e+02  9.6106213e-01  1.0664428e+00  5.4334808e+01  1.6206522e+01  1.4267636e+00  1.5901622e-01  2.1121483e+03  2.3437458e+03  2.6999344e+01  2.1935290e+01  1.5741907e+01  9.9992246e-01  7.3340027e+00  9.4805966e+01  1.0696553e+00  1.2905474e+00  4.9811325e-03
 1.9803712e+01  5.3265575e-02  8.5319166e-02  2.0177217e-01  4.3471725e+02  3.0836381e+02  1.1188008e+00  1.2011724e+00  5.0889951e+01  1.3984501e+01  1.6377855e+00  1.1040373e-01  2.7116163e+03  2.9112588e+03  2.8069964e+01  2.1780490e+01  1.7706867e+01  9.9981405e-01  7.7795584e+00  1.1543953e+02  1.2251082e+00  1.3919735e+00  5.6263013e-03
