#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1997656e-02  5.6982136e-05  2.3238924e-01 -4.8255486e-01 -1.4999073e-01  3.3223253e-01 -1.1009794e-01  7.1649042e+01  5.1647085e+01  1.0000000e-04  3.5000000e-01  8.0490474e+00 -2.6673594e+00  2.9647758e+00  2.8140047e+00  9.3342036e-01  1.0000000e+00  7.3626101e-01  6.6707456e-04  1.8599297e-01  5.3185255e-05  0.0000000e+00
 4.6695996e+00  4.3245228e-02  2.5533812e-05  1.6533686e-01 -5.0784665e+00 -2.4570201e+00  3.1231958e-01 -1.5797623e-01  6.3152616e+01  4.3571968e+01  1.0000000e-04  3.5000000e-01  8.9136700e+00 -4.5086764e+00  3.2170151e+00  2.8702615e+00  1.4528541e+00  1.0000000e+00  7.9932900e-01  7.2421605e-04  1.2973568e-01  3.7095956e-05  0.0000000e+00
 6.3391991e+00  3.6198961e-02  2.8941204e-03  1.3941508e-01 -9.4706211e+00 -6.2202713e+00  3.0108423e-01 -1.8275818e-01  5.5624401e+01  3.6550801e+01  1.9156637e-02  3.5168919e-01  1.0203551e+01 -6.1935576e+00  3.5032240e+00  2.8914000e+00  1.9779748e+00  1.0000000e+00  8.7159911e-01  1.5127900e-01  1.0859688e-01  5.7079776e-03  0.0000000e+00
 8.0087987e+00  3.7828936e-02  1.0575590e-02  1.4544548e-01 -1.2050325e+01 -9.9991393e+00  3.2975139e-01 -1.5294642e-01  4.8899942e+01  3.0445811e+01  1.0151593e-01  3.4903166e-01  1.3448530e+01 -6.2377435e+00  3.8304835e+00  2.8865096e+00  2.5180680e+00  1.0000000e+00  9.5930327e-01  8.8233334e-01  1.1348681e-01  2.6351373e-02  0.0000000e+00
 9.6783983e+00  4.8365918e-02  2.0429939e-02  1.8392005e-01 -7.7722675e+00 -7.7937720e+00  4.1464197e-01 -6.7169765e-02  4.2895821e+01  2.5162810e+01  2.5804334e-01  3.3144136e-01  2.0551323e+01 -3.3292037e+00  4.1942610e+00  2.8548969e+00  3.0726843e+00  1.0000000e+00  1.0647126e+00  2.4892450e+00  1.4509775e-01  6.1517947e-02  0.0000000e+00
 1.1347998e+01  6.9286178e-02  3.0543936e-02  2.5768717e-01  8.8169914e+00  1.0366595e+01  5.6063134e-01  5.3487882e-02  3.7502503e+01  2.0538898e+01  4.7732705e-01  2.9887679e-01  3.3761307e+01  3.2210487e+00  4.5863255e+00  2.7921370e+00  3.6384547e+00  1.0000000e+00  1.1830370e+00  5.1163114e+00  2.0785853e-01  1.0783892e-01  0.0000000e+00
 1.3017597e+01  1.0534332e-01  4.1115667e-02  3.7658301e-01  6.2790303e+01  8.4687612e+01  7.8009122e-01  1.9881179e-01  3.2477657e+01  1.6278383e+01  7.6484176e-01  2.5116831e-01  5.6597699e+01  1.4424326e+01  4.9983201e+00  2.6839514e+00  4.2165873e+00  1.0000000e+00  1.3078281e+00  9.0628507e+00  3.1602995e-01  1.6652117e-01  0.0000000e+00
 1.5279636e+01  1.5721989e-01  4.6231474e-02  5.2947171e-01  1.8952700e+02  3.0004096e+02  1.0150137e+00  3.0443035e-01  2.6946430e+01  1.1822671e+01  1.0427691e+00  1.8858229e-01  9.3403462e+01  2.8014250e+01  5.5793603e+00  2.5283275e+00  4.9736126e+00  1.0000000e+00  1.4860314e+00  1.4039729e+01  4.7165966e-01  2.1977688e-01  0.0000000e+00
 1.7541674e+01  2.0437026e-01  4.4867494e-02  6.4979373e-01  2.9370512e+02  5.3380054e+02  1.1422151e+00  3.2821283e-01  2.2712755e+01  8.7644690e+00  1.1803655e+00  1.3826166e-01  1.3159936e+02  3.7814765e+01  6.1818672e+00  2.3868894e+00  5.7024767e+00  1.0000000e+00  1.6792197e+00  1.7958357e+01  6.1311079e-01  2.4486917e-01  0.0000000e+00
 1.9803712e+01  2.3283773e-01  3.9572765e-02  7.1382017e-01  3.8168072e+02  7.8314699e+02  1.1453810e+00  3.0547936e-01  1.9764148e+01  7.0386975e+00  1.1812071e+00  9.9825203e-02  1.6320845e+02  4.3528584e+01  6.8061334e+00  2.3014879e+00  6.4052014e+00  1.0000000e+00  1.8863121e+00  2.0187482e+01  6.9851318e-01  2.4382277e-01  0.0000000e+00
 2.2065750e+01  2.5652677e-01  3.4525424e-02  7.6216258e-01  4.6147770e+02  1.0550326e+03  1.1174852e+00  2.7184492e-01  1.7434784e+01  5.9269366e+00  1.1475966e+00  7.5465001e-02  1.9416616e+02  4.7233807e+01  7.4441672e+00  2.2304217e+00  7.1021718e+00  9.9999999e-01  2.1029887e+00  2.1865972e+01  7.6958032e-01  2.3702217e-01  0.0000000e+00
 2.4327788e+01  2.8365818e-01  3.0615640e-02  8.1202238e-01  5.5672090e+02  1.4032550e+03  1.0924724e+00  2.4756454e-01  1.5402546e+01  5.0544750e+00  1.1189876e+00  5.1486613e-02  2.2807508e+02  5.1683964e+01  8.0912571e+00  2.1490295e+00  7.8006483e+00  9.9999999e-01  2.3247310e+00  2.3568967e+01  8.5097454e-01  2.3172732e-01  0.0000000e+00
 2.6589826e+01  3.1308313e-01  2.7218004e-02  8.5465122e-01  6.5665623e+02  1.8090478e+03  1.0616894e+00  2.2569884e-01  1.3631224e+01  4.3325068e+00  1.0849753e+00  3.0868697e-02  2.6236847e+02  5.5775502e+01  8.7441556e+00  2.0607506e+00  8.4978565e+00  9.9999999e-01  2.5463472e+00  2.5031107e+01  9.3924939e-01  2.2516612e-01  0.0000000e+00
 2.8851864e+01  3.3592889e-01  2.4280926e-02  8.9217538e-01  7.5661951e+02  2.2617671e+03  1.0297523e+00  2.0522299e-01  1.2225655e+01  3.8132738e+00  1.0498572e+00  1.7494076e-02  2.9718804e+02  5.9227660e+01  9.4077752e+00  1.9922133e+00  9.1944179e+00  9.9999999e-01  2.7639677e+00  2.6290921e+01  1.0077867e+00  2.1795679e-01  0.0000000e+00
 3.1113903e+01  3.5086807e-01  2.1508702e-02  9.1533472e-01  8.3922109e+02  2.7053742e+03  9.8968068e-01  1.8335649e-01  1.1141063e+01  3.3994805e+00  1.0064587e+00  1.1330219e-02  3.2880744e+02  6.0917606e+01  1.0078374e+01  1.9473958e+00  9.8884410e+00  9.9999999e-01  2.9701435e+00  2.7084196e+01  1.0526042e+00  2.0820922e-01  0.0000000e+00
 3.3375941e+01  3.5854093e-01  1.8980398e-02  9.2682629e-01  9.0419492e+02  3.1267420e+03  9.4863248e-01  1.6252059e-01  1.0307686e+01  3.0769993e+00  9.6240303e-01  9.8451192e-03  3.5714048e+02  6.1185635e+01  1.0754664e+01  1.9243772e+00  1.0581095e+01  9.9999998e-01  3.1540282e+00  2.7502054e+01  1.0756228e+00  1.9709250e-01  0.0000000e+00
 3.5637979e+01  3.5960761e-01  1.6715035e-02  9.2840277e-01  9.6437059e+02  3.5608484e+03  9.0920618e-01  1.4546466e-01  9.6715036e+00  2.8823269e+00  9.2072170e-01  9.3486436e-03  3.8199415e+02  6.1115562e+01  1.1435639e+01  1.9211772e+00  1.1273106e+01  9.9999997e-01  3.3102076e+00  2.7613801e+01  1.0788228e+00  1.8533251e-01  0.0000000e+00
 3.7900017e+01  3.5614081e-01  1.4727436e-02  9.2326034e-01  1.0234430e+03  4.0188291e+03  8.7316324e-01  1.3181652e-01  9.1703094e+00  2.7683160e+00  8.8301087e-01  9.0239373e-03  4.0399017e+02  6.0988112e+01  1.2120110e+01  1.9315776e+00  1.1965203e+01  9.9999994e-01  3.4394588e+00  2.7516852e+01  1.0684224e+00  1.7365921e-01  0.0000000e+00
