#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9882384e-02  9.6608230e-05  1.9604607e-01 -2.1587418e-01 -3.3313955e-02  3.4471779e-01 -6.0577682e-02  8.0016738e+01  4.3724781e+01  1.0000000e-04  3.5000000e-01  1.9314526e+02 -3.3941655e+01  1.4257746e+01  1.4041862e+01  2.4717297e+00  1.0000000e+00  3.5407138e+00  3.2079929e-03  9.5811815e-01  2.3876637e-04 -1.0000000e+00
 4.6695996e+00  3.9904863e-02  4.7764341e-05  1.5408040e-01 -2.3329241e+00 -5.6038239e-01  3.3960298e-01 -8.4674826e-02  7.5983265e+01  4.0112618e+01  1.0000000e-04  3.5000000e-01  2.3628258e+02 -5.8913460e+01  1.5883805e+01  1.5410865e+01  3.8471414e+00  1.0000000e+00  3.9466354e+00  3.5757701e-03  6.3847781e-01  1.8374740e-04  4.9365977e-02
 6.3391991e+00  3.1118227e-02  5.1874219e-03  1.2101866e-01 -3.7593303e+00 -1.2258833e+00  3.3922047e-01 -9.4158668e-02  7.1331356e+01  3.5967757e+01  1.9378063e-02  3.5151227e-01  2.5193668e+02 -6.9930987e+01  1.6399889e+01  1.5537019e+01  5.2495153e+00  1.0000000e+00  4.0802782e+00  7.1637880e-01  4.9789163e-01  2.7090919e-02  3.4935044e-02
 8.0087987e+00  2.8213119e-02  1.7238233e-02  1.0991649e-01 -2.6198738e+00 -1.0793244e+00  3.6162573e-01 -4.8253739e-02  6.6686697e+01  3.1942566e+01  9.8802501e-02  3.5119746e-01  2.8909122e+02 -3.8575055e+01  1.6958885e+01  1.5574269e+01  6.7116269e+00  1.0000000e+00  4.2471698e+00  3.8019827e+00  4.5140991e-01  1.1373599e-01  2.5704899e-02
 9.6783983e+00  2.9166164e-02  3.0319100e-02  1.1342699e-01  3.9098425e+00  1.9465564e+00  4.1359976e-01  5.4651872e-02  6.2156657e+01  2.8133646e+01  2.4149882e-01  3.4019099e-01  3.6051603e+02  4.7637542e+01  1.7589129e+01  1.5552799e+01  8.2151025e+00  9.9999995e-01  4.4649983e+00  9.7696475e+00  4.6665862e-01  2.4174503e-01  1.9486519e-02
 1.1347998e+01  3.3739464e-02  4.4059148e-02  1.3052133e-01  2.0261349e+01  1.1827470e+01  5.0753458e-01  2.1968627e-01  5.7759099e+01  2.4505495e+01  4.5657305e-01  3.1208084e-01  4.8641326e+02  2.1054391e+02  1.8296323e+01  1.5475260e+01  9.7607261e+00  9.9999963e-01  4.7195141e+00  1.9523161e+01  5.3983142e-01  4.1190125e-01  1.5126953e-02
 1.3017597e+01  4.0924975e-02  5.4066570e-02  1.5707743e-01  6.4324575e+01  4.3073682e+01  6.3590329e-01  3.9803302e-01  5.3643850e+01  2.1154576e+01  6.9752018e-01  2.7616821e-01  6.7150506e+02  4.2031735e+02  1.9068937e+01  1.5357125e+01  1.1304117e+01  9.9999841e-01  4.9894545e+00  3.1532066e+01  6.5479961e-01  5.7982565e-01  1.1970344e-02
 1.5279636e+01  5.6451558e-02  6.6652205e-02  2.1308793e-01  1.9596251e+02  1.5402465e+02  8.8553118e-01  6.8234767e-01  4.8367365e+01  1.6953606e+01  1.0983046e+00  2.0854447e-01  1.0692433e+03  8.2390735e+02  2.0210414e+01  1.5105664e+01  1.3426830e+01  9.9999383e-01  5.3829306e+00  5.3565377e+01  9.0322493e-01  8.3900643e-01  8.9361586e-03
 1.7541674e+01  7.1779348e-02  6.9552146e-02  2.6647959e-01  3.2641982e+02  2.9454509e+02  1.1077063e+00  8.6259882e-01  4.3869608e+01  1.3631322e+01  1.3963642e+00  1.4579838e-01  1.5351105e+03  1.1954292e+03  2.1439974e+01  1.4858320e+01  1.5456481e+01  9.9998359e-01  5.8238757e+00  7.3680636e+01  1.1484696e+00  1.0051233e+00  6.8277258e-03
 1.9803712e+01  8.2339583e-02  6.4705873e-02  3.0214657e-01  4.4604473e+02  4.5439051e+02  1.2345038e+00  9.0902053e-01  4.0216526e+01  1.1201076e+01  1.5296138e+00  1.0295490e-01  1.9650289e+03  1.4469389e+03  2.2747956e+01  1.4687854e+01  1.7370562e+01  9.9996399e-01  6.3045699e+00  8.7373518e+01  1.3174333e+00  1.0556697e+00  5.3176911e-03
