#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1389877e-02  5.6661574e-05  1.8380970e-01 -3.3933329e-01 -8.3843605e-02  3.3573211e-01 -9.8913895e-02  7.3567523e+01  4.6194767e+01  1.0000000e-04  3.5000000e-01  7.0738262e+01 -2.0841012e+01  8.7432208e+00  8.3860933e+00  2.4733275e+00  1.0000000e+00  2.1712578e+00  1.9672247e-03  6.1389877e-01  1.4013469e-04 -1.0000000e+00
 4.6695996e+00  4.1620215e-02  3.1234305e-05  1.6104062e-01 -3.9048652e+00 -1.5017855e+00  3.2504516e-01 -1.2979081e-01  6.8216761e+01  4.1265314e+01  1.0000000e-04  3.5000000e-01  9.6467221e+01 -3.8519444e+01  1.0373910e+01  9.6331548e+00  3.8497185e+00  1.0000000e+00  2.5775965e+00  2.3353798e-03  4.1620215e-01  1.2023953e-04  4.9365977e-02
 6.3391991e+00  3.3782806e-02  3.5454362e-03  1.3138060e-01 -6.9181501e+00 -3.6119905e+00  3.1833735e-01 -1.4978436e-01  6.1593889e+01  3.5149489e+01  1.9688821e-02  3.5126397e-01  1.0683913e+02 -5.0270035e+01  1.1024467e+01  9.6970971e+00  5.2445376e+00  1.0000000e+00  2.7428778e+00  4.8929273e-01  3.3782806e-01  1.8528482e-02  3.4935044e-02
 8.0087987e+00  3.3322596e-02  1.2521650e-02  1.2940465e-01 -7.5323487e+00 -4.9684397e+00  3.4500862e-01 -1.1242545e-01  5.5405177e+01  2.9580246e+01  1.0333808e-01  3.4783857e-01  1.3294804e+02 -4.3322813e+01  1.1774311e+01  9.6924678e+00  6.6850932e+00  1.0000000e+00  2.9487492e+00  2.7608372e+00  3.3322596e-01  8.2673192e-02  2.5704899e-02
 9.6783983e+00  3.9684084e-02  2.3989290e-02  1.5290063e-01 -9.2204393e-01 -7.3498305e-01  4.2283974e-01 -9.7746239e-03  4.9666581e+01  2.4562770e+01  2.6622537e-01  3.2865338e-01  1.8983552e+02 -4.3883547e+00  1.2623303e+01  9.6226299e+00  8.1702377e+00  1.0000000e+00  3.2044240e+00  7.7293326e+00  3.9684084e-01  1.9140649e-01  1.9486519e-02
 1.1347998e+01  5.1856675e-02  3.3712982e-02  1.9709976e-01  1.5234514e+01  1.4238692e+01  5.4555152e-01  1.1757871e-01  4.4479612e+01  2.0145208e+01  4.7163307e-01  2.9835124e-01  2.8692610e+02  6.1839073e+01  1.3553800e+01  9.4965435e+00  9.6706339e+00  9.9999998e-01  3.4961861e+00  1.4939683e+01  5.1856675e-01  3.1539310e-01  1.5126953e-02
 1.3017597e+01  7.4723868e-02  4.5511549e-02  2.7699301e-01  7.1696542e+01  7.6869007e+01  7.5229440e-01  2.9763371e-01  3.9547377e+01  1.5977303e+01  7.6960113e-01  2.4949306e-01  4.6255604e+02  1.8300318e+02  1.4550759e+01  9.2647015e+00  1.1220066e+01  9.9999995e-01  3.8072573e+00  2.6547309e+01  7.4723868e-01  4.8841413e-01  1.1970344e-02
 1.5279636e+01  1.0400845e-01  5.0029725e-02  3.7312511e-01  1.9745857e+02  2.4849131e+02  9.6875925e-01  4.2956124e-01  3.4140642e+01  1.1646083e+01  1.0428867e+00  1.8816139e-01  7.3136164e+02  3.2429586e+02  1.5980746e+01  8.9688137e+00  1.3226663e+01  9.9999987e-01  4.2563821e+00  4.0217985e+01  1.0400845e+00  6.3019781e-01  8.9361586e-03
 1.7541674e+01  1.2702061e-01  4.7545597e-02  4.4381410e-01  2.9977249e+02  4.3309685e+02  1.0832030e+00  4.6512767e-01  2.9972831e+01  8.6537447e+00  1.1707108e+00  1.3823398e-01  9.9870409e+02  4.2884383e+02  1.7487601e+01  8.7366180e+00  1.5148851e+01  9.9999973e-01  4.7502677e+00  5.0386047e+01  1.2702061e+00  6.8757029e-01  6.8277258e-03
 1.9803712e+01  1.3742495e-01  4.1044739e-02  4.7428857e-01  3.8420512e+02  6.2665999e+02  1.0779979e+00  4.3557095e-01  2.6922526e+01  6.8262752e+00  1.1583842e+00  9.9737993e-02  1.2049082e+03  4.8684976e+02  1.9062162e+01  8.6310662e+00  1.6996197e+01  9.9999944e-01  5.2830562e+00  5.5447303e+01  1.3742495e+00  6.7010039e-01  5.3176911e-03
 2.2065750e+01  1.4386205e-01  3.4968757e-02  4.9267667e-01  4.6032459e+02  8.3657540e+02  1.0396295e+00  3.9026272e-01  2.4463749e+01  5.5851017e+00  1.1079097e+00  7.5302388e-02  1.3945863e+03  5.2350869e+02  2.0683959e+01  8.5655878e+00  1.8827025e+01  9.9999895e-01  5.8432503e+00  5.8654514e+01  1.4386205e+00  6.3611357e-01  4.2097616e-03
 2.4327788e+01  1.5095061e-01  3.0388861e-02  5.1257642e-01  5.5186406e+02  1.1057500e+03  1.0048917e+00  3.5760306e-01  2.2343795e+01  4.6249236e+00  1.0653914e+00  5.1268901e-02  1.5996536e+03  5.6925637e+02  2.2342700e+01  8.4938733e+00  2.0665197e+01  9.9999822e-01  6.4193693e+00  6.1964668e+01  1.5095061e+00  6.0947068e-01  3.3804308e-03
 2.6589826e+01  1.5739573e-01  2.6637009e-02  5.3032812e-01  6.5310677e+02  1.4302828e+03  9.6916735e-01  3.3023341e-01  2.0532887e+01  3.8633693e+00  1.0234248e+00  3.0676545e-02  1.8089429e+03  6.1637795e+02  2.4031110e+01  8.4287908e+00  2.2504438e+01  9.9999715e-01  6.9979943e+00  6.4889155e+01  1.5739573e+00  5.8389765e-01  2.7489499e-03
