#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9259113e-02  1.7067729e-04  2.0576979e-01 -1.3037476e-01 -1.1934075e-02  3.4822771e-01 -3.5177749e-02  8.4215214e+01  3.6103258e+01  1.0000000e-04  3.5000000e-01  5.7729143e+02 -5.8317625e+01  2.4524863e+01  2.4399970e+01  2.4719128e+00  1.0000000e+00  6.0904100e+00  5.5180942e-03  1.5999961e+00  4.2182737e-04 -1.0000000e+00
 4.6695996e+00  3.9135908e-02  7.7940765e-05  1.4939180e-01 -1.3485156e+00 -1.9213639e-01  3.4620322e-01 -5.1413408e-02  8.1536574e+01  3.3845927e+01  1.0000000e-04  3.5000000e-01  6.5237700e+02 -9.6882186e+01  2.6140158e+01  2.5855492e+01  3.8472575e+00  1.0000000e+00  6.4950226e+00  5.8846854e-03  1.0566695e+00  2.9983482e-04 -8.7800269e-02
 6.3391991e+00  2.9779766e-02  9.1128998e-03  1.1483700e-01 -1.7986054e+00 -3.4789187e-01  3.4738500e-01 -4.8570396e-02  7.8590312e+01  3.1406713e+01  2.1110237e-02  3.5012823e-01  6.8078266e+02 -9.5185122e+01  2.6640044e+01  2.6113577e+01  5.2700157e+00  1.0000000e+00  6.6280201e+00  1.2677088e+00  8.0405369e-01  4.7591430e-02 -8.2328509e-02
 8.0087987e+00  2.5475291e-02  2.9075158e-02  9.8770788e-02  7.1429301e-01  1.7454917e-01  3.6220568e-01  1.4650206e-02  7.5493972e+01  2.8929842e+01  1.0490913e-01  3.4698943e-01  7.3975538e+02  2.9921035e+01  2.7106656e+01  2.6242531e+01  6.7897253e+00  9.9999999e-01  6.7885695e+00  6.4525907e+00  6.8783287e-01  1.9183473e-01 -6.9593672e-02
 9.6783983e+00  2.4119344e-02  4.9088039e-02  9.3755915e-02  8.4829492e+00  2.5050959e+00  3.9557679e-01  1.3707156e-01  7.2353455e+01  2.6510444e+01  2.5053840e-01  3.3541037e-01  8.4858315e+02  2.9404308e+02  2.7593322e+01  2.6294911e+01  8.3647533e+00  9.9999984e-01  7.0045614e+00  1.5900025e+01  6.5122228e-01  3.9139650e-01 -5.3822425e-02
 1.1347998e+01  2.4907414e-02  6.8444206e-02  9.6858094e-02  2.4761229e+01  8.5736439e+00  4.5394552e-01  3.2327853e-01  6.9195798e+01  2.4122194e+01  4.6343098e-01  3.0952749e-01  1.0278918e+03  7.3201593e+02  2.8123267e+01  2.6289620e+01  9.9886958e+00  9.9999854e-01  7.2543621e+00  3.0459788e+01  6.7250017e-01  6.3987288e-01 -3.7832601e-02
 1.3017597e+01  2.6887527e-02  7.9198218e-02  1.0445908e-01  6.5611854e+01  2.6060764e+01  5.3203865e-01  5.1030593e-01  6.6207736e+01  2.1898462e+01  6.8157311e-01  2.8095438e-01  1.2716549e+03  1.2197104e+03  2.8688671e+01  2.6250539e+01  1.1573634e+01  9.9999254e-01  7.5064917e+00  4.6354514e+01  7.2596322e-01  8.4934477e-01 -2.3446118e-02
 1.5279636e+01  3.2091490e-02  9.2969016e-02  1.2415011e-01  1.7796038e+02  8.2967944e+01  6.8834822e-01  8.2595917e-01  6.2227707e+01  1.8993948e+01  1.0515559e+00  2.2419196e-01  1.7739948e+03  2.1286425e+03  2.9526431e+01  2.6125175e+01  1.3758101e+01  9.9996297e-01  7.8641995e+00  7.4925468e+01  8.6647023e-01  1.1702779e+00 -8.2987243e-03
 1.7541674e+01  3.9002729e-02  1.0036251e-01  1.4990564e-01  3.0257578e+02  1.6194935e+02  8.8070316e-01  1.1290257e+00  5.8498645e+01  1.6440359e+01  1.4228226e+00  1.6097491e-01  2.4591286e+03  3.1525031e+03  3.0432847e+01  2.5947892e+01  1.5901733e+01  9.9988142e-01  8.2666668e+00  1.0656725e+02  1.0530737e+00  1.4503750e+00  1.0275128e-03
 1.9803712e+01  4.4216625e-02  9.6143987e-02  1.6904656e-01  4.2463988e+02  2.5659097e+02  1.0322117e+00  1.2920823e+00  5.5283195e+01  1.4447744e+01  1.6499278e+00  1.1258679e-01  3.1307268e+03  3.9189215e+03  3.1400916e+01  2.5810832e+01  1.7883470e+01  9.9970665e-01  8.7027280e+00  1.3009570e+02  1.1938489e+00  1.5685793e+00  4.7312501e-03
 2.2065750e+01  4.7199250e-02  8.5984434e-02  1.7982397e-01  5.2953679e+02  3.5652405e+02  1.1252455e+00  1.3300213e+00  5.2502339e+01  1.2884492e+01  1.7401795e+00  8.3122619e-02  3.7107227e+03  4.3860122e+03  3.2430666e+01  2.5729784e+01  1.9741488e+01  9.9938955e-01  9.1617133e+00  1.4444859e+02  1.2743797e+00  1.5630623e+00  4.2097616e-03
 2.4327788e+01  5.0019309e-02  7.7137624e-02  1.8989969e-01  6.4158209e+02  4.7624328e+02  1.2052473e+00  1.3446184e+00  4.9917945e+01  1.1459874e+01  1.8048381e+00  5.6384243e-02  4.3203518e+03  4.8199441e+03  3.3527702e+01  2.5652820e+01  2.1587952e+01  9.9889245e-01  9.6329764e+00  1.5752204e+02  1.3505213e+00  1.5459899e+00  3.3804308e-03
 2.6589826e+01  5.1083954e-02  6.7456652e-02  1.9357583e-01  7.3827945e+02  5.9897719e+02  1.2376399e+00  1.3047675e+00  4.7617388e+01  1.0208670e+01  1.7980456e+00  3.4679649e-02  4.8134765e+03  5.0745516e+03  3.4689103e+01  2.5623451e+01  2.3383170e+01  9.9816476e-01  1.0101662e+01  1.6456448e+02  1.3792668e+00  1.4776720e+00  2.7489499e-03
 2.8851864e+01  5.0212422e-02  5.7350034e-02  1.9024875e-01  8.0744353e+02  7.1082066e+02  1.2209158e+00  1.2165458e+00  4.5580297e+01  9.0579158e+00  1.7234259e+00  2.0545877e-02  5.1331971e+03  5.1148237e+03  3.5907796e+01  2.5646499e+01  2.5132190e+01  9.9715363e-01  1.0549571e+01  1.6472897e+02  1.3557354e+00  1.3631553e+00  2.2608828e-03
 3.1113903e+01  4.7811709e-02  4.7638310e-02  1.8136080e-01  8.4574014e+02  8.0290735e+02  1.1672464e+00  1.0988724e+00  4.3754618e+01  7.9030351e+00  1.6030603e+00  1.3509551e-02  5.2770371e+03  4.9679229e+03  3.7177568e+01  2.5710938e+01  2.6853663e+01  9.9581010e-01  1.0956402e+01  1.5913305e+02  1.2909161e+00  1.2210926e+00  1.8786069e-03
 3.3375941e+01  4.4265845e-02  3.8771046e-02  1.6824045e-01  8.5291966e+02  8.6859164e+02  1.0887525e+00  9.6836702e-01  4.2098325e+01  6.7576385e+00  1.4570474e+00  1.1381105e-02  5.2511710e+03  4.6705390e+03  3.8493714e+01  2.5806376e+01  2.8562160e+01  9.9408827e-01  1.1289080e+01  1.4903037e+02  1.1951778e+00  1.0660530e+00  1.5755750e-03
 3.5637979e+01  3.9946380e-02  3.0998253e-02  1.5217835e-01  8.3340653e+02  9.0624155e+02  9.9395502e-01  8.3761567e-01  4.0576481e+01  5.6773043e+00  1.2997846e+00  1.0329217e-02  5.0717538e+03  4.2740168e+03  3.9852813e+01  2.5922760e+01  3.0269741e+01  9.9194759e-01  1.1535961e+01  1.3585253e+02  1.0785523e+00  9.1009777e-01  1.3327193e-03
 3.7900017e+01  3.5213755e-02  2.4370891e-02  1.3445549e-01  7.9108043e+02  9.1481663e+02  8.8917946e-01  7.1179164e-01  3.9162044e+01  4.6500509e+00  1.1389445e+00  9.6339737e-03  4.7655186e+03  3.8148163e+03  4.1250506e+01  2.6050346e+01  3.1984116e+01  9.8935277e-01  1.1706116e+01  1.2079750e+02  9.5077137e-01  7.6093677e-01  1.1361297e-03
 4.0162055e+01  3.0450947e-02  1.8897127e-02  1.1647892e-01  7.3242252e+02  8.9753546e+02  7.8186719e-01  5.9568359e-01  3.7830873e+01  3.6667951e+00  9.8289022e-01  9.0591522e-03  4.3747728e+03  3.3330218e+03  4.2682840e+01  2.6178783e+01  3.3711959e+01  9.8627747e-01  1.1811105e+01  1.0518120e+02  8.2217558e-01  6.2524393e-01  9.7551653e-04
 4.2424093e+01  2.5851885e-02  1.4448942e-02  9.8993561e-02  6.6180814e+02  8.5668009e+02  6.7555213e-01  4.9040969e-01  3.6570239e+01  2.7298692e+00  8.3474411e-01  8.6379248e-03  3.9274598e+03  2.8510966e+03  4.4146496e+01  2.6302826e+01  3.5455246e+01  9.8269368e-01  1.1865280e+01  8.9737491e+01  6.9800090e-01  5.0499421e-01  8.4317173e-04
 4.4686131e+01  2.1571731e-02  1.0898506e-02  8.2617832e-02  5.8424835e+02  7.9660725e+02  5.7344966e-01  3.9689318e-01  3.5370278e+01  1.8444671e+00  6.9735191e-01  8.3081724e-03  3.4525405e+03  2.3895555e+03  4.5638602e+01  2.6418281e+01  3.7215003e+01  9.7857435e-01  1.1885911e+01  7.5097773e+01  5.8243675e-01  4.0121531e-01  7.3325424e-04
 4.6948169e+01  1.7672720e-02  8.0959087e-03  6.7628238e-02  5.0333844e+02  7.2102906e+02  4.7699550e-01  3.1478145e-01  3.4225705e+01  1.0203643e+00  5.7144359e-01  8.0179896e-03  2.9691967e+03  1.9594484e+03  4.7156647e+01  2.6523463e+01  3.8990451e+01  9.7388677e-01  1.1893320e+01  6.1577074e+01  4.7716345e-01  3.1312809e-01  6.4129026e-04
