#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9773181e-02  1.1065644e-04  2.2457929e-01 -2.3080336e-01 -3.5617843e-02  3.4538535e-01 -5.6647756e-02  8.0669294e+01  4.4377338e+01  1.0000000e-04  3.5000000e-01  2.2125629e+02 -3.6288952e+01  1.5245320e+01  1.5043609e+01  2.4717644e+00  1.0000000e+00  3.7859641e+00  3.4301971e-03  9.5637089e-01  2.7348639e-04  0.0000000e+00
 4.6695996e+00  3.9912122e-02  4.7467444e-05  1.5312153e-01 -2.3258813e+00 -5.5869068e-01  3.3953880e-01 -8.4931796e-02  7.5939907e+01  4.0069260e+01  1.0000000e-04  3.5000000e-01  2.3481216e+02 -5.8735609e+01  1.5835800e+01  1.5361383e+01  3.8471403e+00  1.0000000e+00  3.9347078e+00  3.5649633e-03  6.3859396e-01  1.8260525e-04  0.0000000e+00
 6.3391991e+00  3.1125827e-02  5.1692127e-03  1.2050353e-01 -3.7525720e+00 -1.2236795e+00  3.3914990e-01 -9.4371548e-02  7.1292388e+01  3.5928789e+01  1.9392863e-02  3.5150044e-01  2.5086428e+02 -6.9805270e+01  1.6366650e+01  1.5501962e+01  5.2494202e+00  1.0000000e+00  4.0720084e+00  7.1547286e-01  4.9801323e-01  2.6995822e-02  0.0000000e+00
 8.0087987e+00  2.8223339e-02  1.7196216e-02  1.0959249e-01 -2.6199548e+00 -1.0793578e+00  3.6157661e-01 -4.8391321e-02  6.6652922e+01  3.1908791e+01  9.8863731e-02  3.5114859e-01  2.8823907e+02 -3.8576249e+01  1.6935022e+01  1.5548400e+01  6.7113496e+00  1.0000000e+00  4.2411935e+00  3.7989858e+00  4.5157342e-01  1.1345876e-01  0.0000000e+00
 9.6783983e+00  2.9183199e-02  3.0270948e-02  1.1320704e-01  3.9000982e+00  1.9417051e+00  4.1362736e-01  5.4625231e-02  6.2127672e+01  2.8104661e+01  2.4166024e-01  3.4010562e-01  3.5981693e+02  4.7518818e+01  1.7571481e+01  1.5533040e+01  8.2147185e+00  9.9999995e-01  4.4605182e+00  9.7663682e+00  4.6693119e-01  2.4136110e-01  0.0000000e+00
 1.1347998e+01  3.3772517e-02  4.4038013e-02  1.3038945e-01  2.0264448e+01  1.1829279e+01  5.0776223e-01  2.2004075e-01  5.7733449e+01  2.4479845e+01  4.5713400e-01  3.1187967e-01  4.8592180e+02  2.1057611e+02  1.8282978e+01  1.5459604e+01  9.7605285e+00  9.9999963e-01  4.7160716e+00  1.9532889e+01  5.4036027e-01  4.1170366e-01  0.0000000e+00
 1.3017597e+01  4.0973275e-02  5.4045174e-02  1.5700991e-01  6.4313089e+01  4.3065991e+01  6.3632368e-01  3.9839627e-01  5.3621695e+01  2.1132421e+01  6.9816871e-01  2.7602150e-01  6.7121644e+02  4.2024230e+02  1.9058540e+01  1.5344382e+01  1.1303888e+01  9.9999842e-01  4.9867341e+00  3.1544175e+01  6.5557240e-01  5.7959620e-01  0.0000000e+00
 1.5279636e+01  5.6490816e-02  6.6593826e-02  2.1297501e-01  1.9577983e+02  1.5388107e+02  8.8573111e-01  6.8222701e-01  4.8350902e+01  1.6937143e+01  1.0984072e+00  2.0845846e-01  1.0686767e+03  8.2313930e+02  2.0202778e+01  1.5096099e+01  1.3426095e+01  9.9999385e-01  5.3808968e+00  5.3550140e+01  9.0385305e-01  8.3827156e-01  0.0000000e+00
 1.7541674e+01  7.1808524e-02  6.9489987e-02  2.6633461e-01  3.2610593e+02  2.9426185e+02  1.1076928e+00  8.6222790e-01  4.3857215e+01  1.3618929e+01  1.3961289e+00  1.4575444e-01  1.5342753e+03  1.1942797e+03  2.1434272e+01  1.4851026e+01  1.5455582e+01  9.9998363e-01  5.8223267e+00  7.3648630e+01  1.1489364e+00  1.0042250e+00  0.0000000e+00
 1.9803712e+01  8.2359145e-02  6.4653432e-02  3.0199316e-01  4.4565509e+02  4.5399357e+02  1.2343424e+00  9.0856900e-01  4.0207086e+01  1.1191636e+01  1.5292159e+00  1.0294351e-01  1.9640311e+03  1.4456749e+03  2.2743667e+01  1.4682223e+01  1.7369707e+01  9.9996406e-01  6.3033813e+00  8.7334325e+01  1.3177463e+00  1.0548142e+00  0.0000000e+00
 2.2065750e+01  8.7218722e-02  5.6265697e-02  3.1811435e-01  5.4111727e+02  6.1420638e+02  1.2632805e+00  8.6334471e-01  3.7256642e+01  9.4587950e+00  1.5281422e+00  7.7609102e-02  2.3051894e+03  1.5754009e+03  2.4124242e+01  1.4604485e+01  1.9201252e+01  9.9992947e-01  6.8151356e+00  9.4358458e+01  1.3954996e+00  1.0228222e+00  0.0000000e+00
 2.4327788e+01  8.9557710e-02  4.8404752e-02  3.2579279e-01  6.3234105e+02  7.9133111e+02  1.2486190e+00  8.0102914e-01  3.4732432e+01  8.0943604e+00  1.4825244e+00  5.3091084e-02  2.6028477e+03  1.6698103e+03  2.5567703e+01  1.4567066e+01  2.1012093e+01  9.9987467e-01  7.3459578e+00  9.8671754e+01  1.4329234e+00  9.7012656e-01  0.0000000e+00
 2.6589826e+01  9.0488149e-02  4.1581972e-02  3.2881540e-01  7.2049127e+02  9.8548146e+02  1.2130353e+00  7.3541539e-01  3.2529545e+01  6.9408277e+00  1.4181855e+00  3.2251642e-02  2.8712587e+03  1.7407307e+03  2.7062022e+01  1.4552181e+01  2.2816376e+01  9.9979368e-01  7.8806126e+00  1.0125946e+02  1.4478104e+00  9.1087409e-01  0.0000000e+00
 2.8851864e+01  8.9345526e-02  3.5341339e-02  3.2503359e-01  7.9326798e+02  1.1773295e+03  1.1547272e+00  6.6227297e-01  3.0628801e+01  5.9264200e+00  1.3310375e+00  1.8426890e-02  3.0796885e+03  1.7662998e+03  2.8599033e+01  1.4570464e+01  2.4609068e+01  9.9967642e-01  8.4022844e+00  1.0132818e+02  1.4295284e+00  8.4002971e-01  0.0000000e+00
