#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1235687e-02  5.8985889e-05  1.9174567e-01 -3.4660598e-01 -8.5722154e-02  3.3631113e-01 -9.6926952e-02  7.3906320e+01  4.6533564e+01  1.0000000e-04  3.5000000e-01  7.3792381e+01 -2.1267422e+01  8.9222798e+00  8.5726133e+00  2.4733333e+00  1.0000000e+00  2.2157246e+00  2.0075130e-03  6.1235687e-01  1.4588316e-04 -8.1502196e-01
 4.6695996e+00  4.1697358e-02  3.0007666e-05  1.5499902e-01 -3.8401437e+00 -1.4783010e+00  3.2411048e-01 -1.3210756e-01  6.7807802e+01  4.0856355e+01  1.0000000e-04  3.5000000e-01  9.2848161e+01 -3.7844946e+01  1.0192120e+01  9.4371088e+00  3.8497138e+00  1.0000000e+00  2.5324275e+00  2.2944553e-03  4.1697358e-01  1.1551746e-04 -1.4590849e-01
 6.3391991e+00  3.3925663e-02  3.4427431e-03  1.2662657e-01 -6.8178580e+00 -3.5630188e+00  3.1696065e-01 -1.5234739e-01  6.1087888e+01  3.4643489e+01  1.9880988e-02  3.5111042e-01  1.0297314e+02 -4.9494121e+01  1.0846648e+01  9.4947468e+00  5.2440009e+00  1.0000000e+00  2.6986366e+00  4.8609924e-01  3.3925663e-01  1.7991807e-02 -1.6598665e-01
 8.0087987e+00  3.3650156e-02  1.2220672e-02  1.2535484e-01 -7.4452678e+00 -4.9156785e+00  3.4406085e-01 -1.1429180e-01  5.4837055e+01  2.9012124e+01  1.0471037e-01  3.4709685e-01  1.2878734e+02 -4.2781204e+01  1.1604554e+01  9.4869265e+00  6.6831060e+00  1.0000000e+00  2.9062354e+00  2.7571671e+00  3.3650156e-01  8.0686011e-02 -1.7656065e-01
 9.6783983e+00  4.0577313e-02  2.3704561e-02  1.4983736e-01 -7.2728120e-01 -5.8028537e-01  4.2519415e-01 -7.9038357e-03  4.9046034e+01  2.3942223e+01  2.7272528e-01  3.2630270e-01  1.8603228e+02 -3.4581110e+00  1.2461568e+01  9.4114304e+00  8.1679654e+00  1.0000000e+00  3.1633676e+00  7.8165954e+00  4.0577313e-01  1.8913469e-01 -1.8278184e-01
 1.1347998e+01  5.3457157e-02  3.3105121e-02  1.9447345e-01  1.5047289e+01  1.4077103e+01  5.5088054e-01  1.1873868e-01  4.3831729e+01  1.9497325e+01  4.7962407e-01  2.9585299e-01  2.8310287e+02  6.1020966e+01  1.3397919e+01  9.2786320e+00  9.6649486e+00  9.9999998e-01  3.4559768e+00  1.5018079e+01  5.3457157e-01  3.0970641e-01 -1.8677068e-01
 1.3017597e+01  7.7566216e-02  4.4541497e-02  2.7453616e-01  7.0235544e+01  7.5374346e+01  7.6160020e-01  2.9753343e-01  3.8868004e+01  1.5297930e+01  7.7968778e-01  2.4626807e-01  4.5845330e+02  1.7910340e+02  1.4397311e+01  9.0347214e+00  1.1209656e+01  9.9999996e-01  3.7671073e+00  2.6611619e+01  7.7566216e-01  4.7800387e-01 -1.8958647e-01
 1.5279636e+01  1.0763063e-01  4.8347194e-02  3.6779102e-01  1.8919177e+02  2.3831479e+02  9.7305838e-01  4.1900015e-01  3.3472403e+01  1.0977844e+01  1.0427715e+00  1.8716638e-01  7.2090631e+02  3.1042315e+02  1.5831018e+01  8.7313648e+00  1.3205469e+01  9.9999990e-01  4.2165030e+00  3.9836774e+01  1.0763063e+00  6.0900385e-01 -1.9230768e-01
 1.7541674e+01  1.2676564e-01  4.4314702e-02  4.2330935e-01  2.7619348e+02  3.9941118e+02  1.0497776e+00  4.3502173e-01  2.9482157e+01  8.1630715e+00  1.1279379e+00  1.3796033e-01  9.5256276e+02  3.9473647e+02  1.7348619e+01  8.5381659e+00  1.5102129e+01  9.9999978e-01  4.7125150e+00  4.8159337e+01  1.2676564e+00  6.4084741e-01 -1.9417438e-01
 1.9803712e+01  1.3663947e-01  3.8103065e-02  4.5074870e-01  3.5348800e+02  5.7710793e+02  1.0385673e+00  4.0586518e-01  2.6467709e+01  6.3714586e+00  1.1106020e+00  9.9557857e-02  1.1451063e+03  4.4749989e+02  1.8932575e+01  8.4381234e+00  1.6948171e+01  9.9999955e-01  5.2471416e+00  5.2798771e+01  1.3663947e+00  6.2207433e-01 -1.9548005e-01
 2.2065750e+01  1.4270218e-01  3.2378858e-02  4.6717957e-01  4.2307211e+02  7.6960673e+02  9.9742535e-01  3.6255485e-01  2.4038570e+01  5.1599226e+00  1.0586074e+00  7.5191742e-02  1.3224134e+03  4.8068499e+02  2.0563341e+01  8.3765082e+00  1.8779912e+01  9.9999916e-01  5.8091756e+00  5.5717547e+01  1.4270218e+00  5.8900094e-01 -1.9646873e-01
