#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  1.3953706e-01  3.5342815e-01  4.8026294e-01  1.4681145e+00  4.5676330e-01  7.3070664e-01  3.5613671e-01  6.3924413e+01  4.3922456e+01  6.4107416e-01  4.9978943e-01  1.6634416e+01  8.1073931e+00  2.8739085e+00  2.5813876e+00  1.2632452e+00  1.0000000e+00  7.1369537e-01  4.1453741e+00  4.1861117e-01  3.2987824e-01  0.0000000e+00
 4.6695996e+00  1.0832445e-01  1.8340561e-01  3.8635345e-01  1.2116097e+01  5.8674903e+00  7.4696241e-01  3.8538316e-01  5.7270630e+01  3.7689983e+01  7.2805869e-01  4.2000425e-01  2.0829155e+01  1.0746465e+01  3.1798811e+00  2.6750233e+00  1.7192714e+00  1.0000000e+00  7.9010235e-01  5.2118550e+00  3.2497335e-01  2.6645479e-01  0.0000000e+00
 6.3391991e+00  1.0097603e-01  1.2405435e-01  3.6310696e-01  2.1616868e+01  1.4211410e+01  7.8955385e-01  4.1961066e-01  5.0580479e+01  3.1506879e+01  8.2551824e-01  3.4349383e-01  2.6575178e+01  1.4123455e+01  3.4912701e+00  2.6970664e+00  2.2169347e+00  1.0000000e+00  8.6862499e-01  6.4968310e+00  3.0292808e-01  2.4466828e-01  0.0000000e+00
 8.0087987e+00  1.0697750e-01  9.7552563e-02  3.8210750e-01  3.5931688e+01  2.9843862e+01  8.6726407e-01  4.5612514e-01  4.4410183e+01  2.5956052e+01  9.3872058e-01  2.8107076e-01  3.5331344e+01  1.8582015e+01  3.8283700e+00  2.6790562e+00  2.7347897e+00  1.0000000e+00  9.5877396e-01  8.1544589e+00  3.2093251e-01  2.4307334e-01  0.0000000e+00
 9.6783983e+00  1.1696670e-01  7.9324699e-02  4.1309576e-01  5.1626563e+01  5.1818724e+01  9.3192211e-01  4.4603656e-01  3.9183299e+01  2.1450288e+01  1.0041670e+00  2.4305582e-01  4.6159537e+01  2.2092877e+01  4.1928865e+00  2.6490799e+00  3.2500265e+00  1.0000000e+00  1.0643637e+00  9.6836385e+00  3.5090011e-01  2.3885987e-01  0.0000000e+00
 1.1347998e+01  1.3584207e-01  6.9936668e-02  4.6952766e-01  7.3375445e+01  8.6353512e+01  1.0236467e+00  4.4563215e-01  3.4461187e+01  1.7497583e+01  1.0961666e+00  2.1180023e-01  6.1515936e+01  2.6780215e+01  4.5815530e+00  2.5924618e+00  3.7775348e+00  1.0000000e+00  1.1818060e+00  1.1737222e+01  4.0752620e-01  2.4691954e-01  0.0000000e+00
 1.3017597e+01  1.4878809e-01  5.9352531e-02  5.0658957e-01  1.2561277e+02  1.6958001e+02  1.0516828e+00  3.9821138e-01  3.0760685e+01  1.4561411e+01  1.1073892e+00  1.9569927e-01  7.6136744e+01  2.8828575e+01  4.9928915e+00  2.5536311e+00  4.2904468e+00  1.0000000e+00  1.3064077e+00  1.3107552e+01  4.4636427e-01  2.4038167e-01  0.0000000e+00
 1.5279636e+01  1.5703070e-01  4.6144700e-02  5.2945733e-01  1.8978205e+02  3.0073097e+02  1.0150263e+00  3.0456196e-01  2.6953546e+01  1.1829787e+01  1.0428166e+00  1.8860020e-01  9.3400925e+01  2.8025251e+01  5.5792499e+00  2.5288951e+00  4.9732000e+00  1.0000000e+00  1.4860020e+00  1.4040090e+01  4.7109211e-01  2.1936437e-01  0.0000000e+00
 1.7541674e+01  2.0420146e-01  4.4800425e-02  6.5001342e-01  2.9424601e+02  5.3529308e+02  1.1426538e+00  3.2851941e-01  2.2718395e+01  8.7701087e+00  1.1808750e+00  1.3826447e-01  1.3164385e+02  3.7848348e+01  6.1817251e+00  2.3873958e+00  5.7021107e+00  1.0000000e+00  1.6791811e+00  1.7965695e+01  6.1260437e-01  2.4450314e-01  0.0000000e+00
 1.9803712e+01  2.3265415e-01  3.9515744e-02  7.1410770e-01  3.8240133e+02  7.8537308e+02  1.1458910e+00  3.0577779e-01  1.9769511e+01  7.0440608e+00  1.1817786e+00  9.9827436e-02  1.6327419e+02  4.3569259e+01  6.8059890e+00  2.3020387e+00  6.4048500e+00  1.0000000e+00  1.8862721e+00  2.0196821e+01  6.9796245e-01  2.4347144e-01  0.0000000e+00
