#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9465854e-02  1.4303842e-04  2.2125014e-01 -1.7397887e-01 -2.0456093e-02  3.4727616e-01 -4.3580710e-02  8.2830806e+01  4.0758849e+01  1.0000000e-04  3.5000000e-01  3.7549841e+02 -4.7122404e+01  1.9806478e+01  1.9651630e+01  2.4718445e+00  1.0000000e+00  4.9186645e+00  4.4564576e-03  1.2487829e+00  3.5351817e-04 -9.9560634e-02
 4.6695996e+00  3.9440071e-02  6.0942169e-05  1.4985292e-01 -1.7417005e+00 -3.1875576e-01  3.4376012e-01 -6.5795073e-02  7.9148362e+01  3.7497715e+01  1.0000000e-04  3.5000000e-01  3.9586595e+02 -7.5768036e+01  2.0434817e+01  2.0069401e+01  3.8471921e+00  1.0000000e+00  5.0774216e+00  4.6002963e-03  8.2824149e-01  2.3444194e-04 -1.0232693e-01
 6.3391991e+00  3.0323258e-02  6.7921871e-03  1.1642980e-01 -2.5987032e+00 -6.4564829e-01  3.4479009e-01 -6.8764994e-02  7.5458908e+01  3.4315309e+01  2.0005623e-02  3.5101084e-01  4.1754362e+02 -8.3274970e+01  2.0941596e+01  2.0270791e+01  5.2578960e+00  1.0000000e+00  5.2102509e+00  9.4439416e-01  6.3678842e-01  3.5471684e-02 -9.2388730e-02
 8.0087987e+00  2.6607140e-02  2.2001573e-02  1.0271733e-01 -7.5064344e-01 -2.3561666e-01  3.6382062e-01 -1.4884403e-02  7.1679725e+01  3.1155594e+01  1.0022918e-01  3.5005871e-01  4.6538718e+02 -1.9039630e+01  2.1452260e+01  2.0364937e+01  6.7430547e+00  1.0000000e+00  5.3724871e+00  4.8787902e+00  5.5874994e-01  1.4516398e-01 -7.6279084e-02
 9.6783983e+00  2.6152572e-02  3.7799900e-02  1.0118995e-01  6.2419888e+00  2.3677258e+00  4.0601644e-01  9.6008825e-02  6.7914160e+01  2.8111148e+01  2.4162411e-01  3.4012473e-01  5.5404386e+02  1.3101218e+02  2.2007588e+01  2.0392706e+01  8.2747493e+00  9.9999990e-01  5.5866236e+00  1.2230163e+01  5.4920400e-01  3.0139213e-01 -5.8053929e-02
 1.1347998e+01  2.8199432e-02  5.2646335e-02  1.0906769e-01  2.1324935e+01  9.4844444e+00  4.7798273e-01  2.6058788e-01  6.4211326e+01  2.5177722e+01  4.4258245e-01  3.1700837e-01  7.0019444e+02  3.8173385e+02  2.2620238e+01  2.0367370e+01  9.8410048e+00  9.9999911e-01  5.8348625e+00  2.3397389e+01  5.9218807e-01  4.9218135e-01 -4.0402310e-02
 1.3017597e+01  3.2266604e-02  6.4712879e-02  1.2446484e-01  6.4161341e+01  3.2734762e+01  5.8195298e-01  4.5854244e-01  6.0640051e+01  2.2370777e+01  6.8497418e-01  2.8238416e-01  9.1660202e+02  7.2222488e+02  2.3288624e+01  2.0297357e+01  1.1418287e+01  9.9999576e-01  6.0935505e+00  3.7817011e+01  6.7759868e-01  6.9399977e-01 -2.5007754e-02
 1.5279636e+01  4.0679867e-02  7.6668230e-02  1.5578977e-01  1.8008486e+02  1.0784379e+02  7.7321941e-01  7.4890846e-01  5.6057265e+01  1.8863506e+01  1.0530294e+00  2.2329623e-01  1.3466515e+03  1.3043112e+03  2.4272534e+01  2.0136398e+01  1.3552910e+01  9.9998065e-01  6.4648535e+00  6.1679631e+01  8.5427720e-01  9.6508642e-01 -9.2739115e-03
 1.7541674e+01  5.1850684e-02  8.4183459e-02  1.9643538e-01  3.1539652e+02  2.1683673e+02  1.0072444e+00  1.0281197e+00  5.1801067e+01  1.5782781e+01  1.4308405e+00  1.5577872e-01  1.9493690e+03  1.9897700e+03  2.5336483e+01  1.9911142e+01  1.5667923e+01  9.9994283e-01  6.8823092e+00  8.9221182e+01  1.0888644e+00  1.2165657e+00  5.9017201e-05
 1.9803712e+01  5.9435202e-02  7.9898301e-02  2.2343414e-01  4.3949380e+02  3.4111772e+02  1.1614155e+00  1.1394921e+00  4.8272367e+01  1.3476917e+01  1.6234496e+00  1.0834943e-01  2.5032224e+03  2.4559706e+03  2.6470371e+01  1.9755295e+01  1.7618424e+01  9.9986537e-01  7.3362331e+00  1.0790822e+02  1.2481392e+00  1.3035326e+00  3.4737807e-03
