#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9604144e-02  1.2032712e-04  2.0568304e-01 -1.8568254e-01 -2.4130312e-02  3.4642318e-01 -4.9909807e-02  8.1785337e+01  4.1923380e+01  1.0000000e-04  3.5000000e-01  2.8575356e+02 -4.1169027e+01  1.7299480e+01  1.7121982e+01  2.4717883e+00  1.0000000e+00  4.2960862e+00  3.8923830e-03  1.1324787e+00  2.9738738e-04 -7.4551532e-01
 4.6695996e+00  3.9569942e-02  5.6636704e-05  1.5390561e-01 -1.9544647e+00 -3.9534667e-01  3.4258901e-01 -7.1643438e-02  7.8171954e+01  3.8731306e+01  1.0000000e-04  3.5000000e-01  3.3281738e+02 -6.9599960e+01  1.8768982e+01  1.8370463e+01  3.8471756e+00  1.0000000e+00  4.6635129e+00  4.2252826e-03  7.5182890e-01  2.1787900e-04  1.2231966e-01
 6.3391991e+00  3.0566190e-02  6.1719940e-03  1.1909990e-01 -2.9970894e+00 -8.2300924e-01  3.4325551e-01 -7.7183760e-02  7.4121701e+01  3.5188101e+01  1.9674157e-02  3.5127568e-01  3.4963725e+02 -7.8618746e+01  1.9205973e+01  1.8473169e+01  5.2546571e+00  1.0000000e+00  4.7784296e+00  8.5177309e-01  5.8075761e-01  3.2232772e-02  5.3956260e-02
 8.0087987e+00  2.7119916e-02  2.0109259e-02  1.0576427e-01 -1.3828147e+00 -4.7973563e-01  3.6364676e-01 -2.6616985e-02  7.0022010e+01  3.1707879e+01  9.9227958e-02  3.5085787e-01  3.9226384e+02 -2.8711601e+01  1.9699662e+01  1.8514214e+01  6.7305695e+00  1.0000000e+00  4.9335679e+00  4.4354505e+00  5.1527840e-01  1.3267870e-01  2.9523175e-02
 9.6783983e+00  2.7100647e-02  3.4719141e-02  1.0557028e-01  5.4189476e+00  2.2718992e+00  4.0915219e-01  8.0508192e-02  6.5969897e+01  2.8376886e+01  2.4014423e-01  3.4090737e-01  4.7316986e+02  9.3104842e+01  2.0259946e+01  1.8504050e+01  8.2501854e+00  9.9999992e-01  5.1429848e+00  1.1189997e+01  5.1491230e-01  2.7682814e-01  1.8994872e-02
 1.1347998e+01  2.9862334e-02  4.8744288e-02  1.1593175e-01  2.0628313e+01  1.0140365e+01  4.8764464e-01  2.4194419e-01  6.2008535e+01  2.5184930e+01  4.4251211e-01  3.1704466e-01  6.0924718e+02  3.0227712e+02  2.0890026e+01  1.8446259e+01  9.8045254e+00  9.9999932e-01  5.3885564e+00  2.1604299e+01  5.6738434e-01  4.5570180e-01  1.3679661e-02
 1.3017597e+01  3.4789324e-02  5.9775029e-02  1.3432724e-01  6.3259441e+01  3.5671946e+01  5.9854698e-01  4.3084831e-01  5.8226463e+01  2.2167189e+01  6.8145247e-01  2.8197746e-01  8.0977960e+02  5.8289855e+02  2.1583987e+01  1.8349324e+01  1.1365333e+01  9.9999686e-01  5.6475262e+00  3.4868752e+01  6.6099716e-01  6.4104482e-01  1.0357916e-02
 1.5279636e+01  4.5144436e-02  7.1709591e-02  1.7238418e-01  1.8264878e+02  1.2089279e+02  8.0685369e-01  7.1631143e-01  5.3376961e+01  1.8393203e+01  1.0562222e+00  2.2024887e-01  1.2197823e+03  1.0829026e+03  2.2614274e+01  1.8149711e+01  1.3490491e+01  9.9998637e-01  6.0231851e+00  5.7640015e+01  8.5774428e-01  9.0266792e-01  7.5079027e-03
 1.7541674e+01  5.8561753e-02  7.8887277e-02  2.2043585e-01  3.2195278e+02  2.4464358e+02  1.0545275e+00  9.7912803e-01  4.8932092e+01  1.5123806e+01  1.4309705e+00  1.5180029e-01  1.7907096e+03  1.6626727e+03  2.3732877e+01  1.7892963e+01  1.5591386e+01  9.9996147e-01  6.4467114e+00  8.3581754e+01  1.1126733e+00  1.1400286e+00  5.6795443e-03
 1.9803712e+01  6.6788506e-02  7.3852944e-02  2.4916536e-01  4.4246160e+02  3.7957081e+02  1.1953114e+00  1.0587404e+00  4.5350446e+01  1.2764996e+01  1.5932349e+00  1.0631711e-01  2.2851050e+03  2.0240191e+03  2.4929678e+01  1.7735434e+01  1.7519795e+01  9.9991111e-01  6.9092318e+00  9.9736045e+01  1.2689816e+00  1.2049033e+00  4.4491453e-03
