#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.0121513e-02  8.6448228e-05  2.0044003e-01 -2.5003559e-01 -4.4098038e-02  3.4326396e-01 -6.8336378e-02  7.8724489e+01  4.5032533e+01  1.0000000e-04  3.5000000e-01  1.5119120e+02 -3.0098874e+01  1.2641245e+01  1.2397247e+01  2.4717046e+00  1.0000000e+00  3.1392780e+00  2.8442801e-03  8.4170118e-01  2.1365601e-04 -7.6103356e-01
 4.6695996e+00  4.0248109e-02  4.2168175e-05  1.5540661e-01 -2.6899642e+00 -7.3845208e-01  3.3659323e-01 -9.5942714e-02  7.4073930e+01  4.0803283e+01  1.0000000e-04  3.5000000e-01  1.8246094e+02 -5.2008764e+01  1.4020280e+01  1.3482134e+01  3.8471199e+00  1.0000000e+00  3.4836071e+00  3.1562525e-03  5.6347352e-01  1.6221918e-04  4.5627709e-02
 6.3391991e+00  3.1665837e-02  4.5980259e-03  1.2326055e-01 -4.4699619e+00 -1.6658443e+00  3.3494759e-01 -1.0853671e-01  6.8901100e+01  3.6137501e+01  1.9313599e-02  3.5156378e-01  1.9646233e+02 -6.3661828e+01  1.4574291e+01  1.3597237e+01  5.2464372e+00  1.0000000e+00  3.6260711e+00  6.3451530e-01  4.4332172e-01  2.4012843e-02  4.0581033e-02
 8.0087987e+00  2.9271777e-02  1.5521889e-02  1.1409226e-01 -3.7344701e+00 -1.7582983e+00  3.5861126e-01 -6.5712936e-02  6.3810498e+01  3.1666367e+01  9.9303215e-02  3.5079780e-01  2.2974408e+02 -4.2098952e+01  1.5181676e+01  1.3623113e+01  6.7003027e+00  1.0000000e+00  3.8020869e+00  3.4208019e+00  4.0980488e-01  1.0241173e-01  3.2941742e-02
 9.6783983e+00  3.1230957e-02  2.7780819e-02  1.2135714e-01  2.6774246e+00  1.5234104e+00  4.1626253e-01  3.5204741e-02  5.8907156e+01  2.7484145e+01  2.4511588e-01  3.3827809e-01  2.9531777e+02  2.4976031e+01  1.5868407e+01  1.3588618e+01  8.1948639e+00  9.9999997e-01  4.0281931e+00  8.9459056e+00  4.3723340e-01  2.2150642e-01  2.5877798e-02
 1.1347998e+01  3.7706085e-02  4.1159943e-02  1.4542103e-01  1.9955139e+01  1.3312824e+01  5.2361340e-01  2.0034969e-01  5.4192596e+01  2.3538992e+01  4.6882779e-01  3.0742721e-01  4.1492275e+02  1.5876149e+02  1.6636892e+01  1.3492323e+01  9.7336210e+00  9.9999980e-01  4.2914657e+00  1.8228947e+01  5.2788518e-01  3.8479709e-01  2.0239712e-02
 1.3017597e+01  4.6630484e-02  4.9583198e-02  1.7805425e-01  6.3565768e+01  4.8646356e+01  6.5738818e-01  3.5872176e-01  4.9891362e+01  2.0002088e+01  6.9787418e-01  2.7168392e-01  5.8277909e+02  3.1800928e+02  1.7471831e+01  1.3362880e+01  1.1256034e+01  9.9999920e-01  4.5715660e+00  2.8905781e+01  6.5282677e-01  5.3174466e-01  1.5751428e-02
 1.5279636e+01  6.7690592e-02  6.2781660e-02  2.5261018e-01  2.0500010e+02  1.8414641e+02  9.3896653e-01  6.3847081e-01  4.4318653e+01  1.5504894e+01  1.1178645e+00  1.9920360e-01  9.7047562e+02  6.5989610e+02  1.8698473e+01  1.3063655e+01  1.3378109e+01  9.9999725e-01  4.9802336e+00  5.0440740e+01  9.4766828e-01  7.9028467e-01  1.1372517e-02
 1.7541674e+01  8.3689829e-02  6.2398049e-02  3.0683664e-01  3.2357536e+02  3.3368959e+02  1.1208102e+00  7.5140128e-01  3.9898925e+01  1.2260639e+01  1.3418353e+00  1.4246922e-01  1.3533154e+03  9.0727490e+02  2.0012448e+01  1.2836690e+01  1.5353094e+01  9.9999299e-01  5.4361079e+00  6.6089102e+01  1.1716576e+00  9.0173683e-01  8.3740944e-03
 1.9803712e+01  9.5919386e-02  5.7556397e-02  3.4687904e-01  4.3886969e+02  5.1094996e+02  1.2258316e+00  7.7358648e-01  3.6276645e+01  9.8611945e+00  1.4459473e+00  1.0166387e-01  1.7272111e+03  1.0899924e+03  2.1402348e+01  1.2663440e+01  1.7253921e+01  9.9998525e-01  5.9316363e+00  7.7708687e+01  1.3428714e+00  9.3902676e-01  6.3274178e-03
 2.2065750e+01  9.9806807e-02  4.9126777e-02  3.5930058e-01  5.2351464e+02  6.7911560e+02  1.2163800e+00  7.1205989e-01  3.3467395e+01  8.2695475e+00  1.4073782e+00  7.6787603e-02  1.9934134e+03  1.1669295e+03  2.2862004e+01  1.2607535e+01  1.9071479e+01  9.9997105e-01  6.4585515e+00  8.2354725e+01  1.3972953e+00  8.9304786e-01  4.8390931e-03
 2.4327788e+01  1.0255351e-01  4.2185843e-02  3.6799415e-01  6.1252742e+02  8.7604081e+02  1.1878628e+00  6.5352072e-01  3.1035414e+01  6.9973427e+00  1.3547531e+00  5.2455362e-02  2.2509421e+03  1.2383899e+03  2.4377060e+01  1.2568027e+01  2.0887455e+01  9.9994887e-01  7.0038693e+00  8.5968778e+01  1.4357492e+00  8.4548736e-01  3.7827985e-03
 2.6589826e+01  1.0410517e-01  3.6327886e-02  3.7285860e-01  7.0230440e+02  1.0978350e+03  1.1464516e+00  5.9747488e-01  2.8926582e+01  5.9378647e+00  1.2924123e+00  3.1591411e-02  2.4927599e+03  1.2991054e+03  2.5937204e+01  1.2545527e+01  2.2701284e+01  9.9991593e-01  7.5530594e+00  8.8443628e+01  1.4574723e+00  7.9578067e-01  3.0051896e-03
 2.8851864e+01  1.0336337e-01  3.0993043e-02  3.7045703e-01  7.7824603e+02  1.3200397e+03  1.0870338e+00  5.3664622e-01  2.7128044e+01  5.0256630e+00  1.2121492e+00  1.8056703e-02  2.6874012e+03  1.3267146e+03  2.7534828e+01  1.2555347e+01  2.4505714e+01  9.9986709e-01  8.0896253e+00  8.8843788e+01  1.4470871e+00  7.3667490e-01  2.4387587e-03
 3.1113903e+01  9.9718249e-02  2.6003480e-02  3.5879391e-01  8.2836245e+02  1.5152039e+03  1.0089123e+00  4.7068840e-01  2.5609762e+01  4.1781792e+00  1.1132457e+00  1.1644203e-02  2.8068573e+03  1.3094846e+03  2.9164238e+01  1.2605933e+01  2.6299111e+01  9.9979429e-01  8.5948362e+00  8.6690442e+01  1.3960555e+00  6.6653617e-01  1.9922914e-03
 3.3375941e+01  9.3701514e-02  2.1478882e-02  3.3934344e-01  8.5016715e+02  1.6681458e+03  9.2102433e-01  4.0521232e-01  2.4313890e+01  3.3932037e+00  1.0061729e+00  9.9468306e-03  2.8476968e+03  1.2528679e+03  3.0820354e+01  1.2689828e+01  2.8086696e+01  9.9968738e-01  9.0387079e+00  8.2398925e+01  1.3118212e+00  5.9058575e-01  1.6527034e-03
 3.5637979e+01  8.5913617e-02  1.7486429e-02  3.1375095e-01  8.4785823e+02  1.7763661e+03  8.2851079e-01  3.4484500e-01  2.3191885e+01  2.7127087e+00  8.9736377e-01  9.2988033e-03  2.8113757e+03  1.1701584e+03  3.2499271e+01  1.2798594e+01  2.9873042e+01  9.9953335e-01  9.4073744e+00  7.6485575e+01  1.2027906e+00  5.1339539e-01  1.3882379e-03
 3.7900017e+01  7.7246320e-02  1.4074966e-02  2.8470133e-01  8.2583879e+02  1.8400553e+03  7.3656104e-01  2.9097081e-01  2.2197553e+01  2.1055599e+00  7.9190122e-01  8.8676724e-03  2.7129993e+03  1.0717423e+03  3.4197107e+01  1.2919710e+01  3.1662647e+01  9.9931752e-01  9.7044941e+00  6.9628412e+01  1.0814485e+00  4.3946522e-01  1.1611499e-03
 4.0162055e+01  6.8457900e-02  1.1239063e-02  2.5463220e-01  7.8881602e+02  1.8624638e+03  6.4920795e-01  2.4390914e-01  2.1296492e+01  1.5524145e+00  6.9346218e-01  8.5351177e-03  2.5712839e+03  9.6603816e+02  3.5910806e+01  1.3042596e+01  3.3458582e+01  9.9902352e-01  9.9371622e+00  6.2434945e+01  9.5841060e-01  3.7186372e-01  1.0090953e-03
