#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1262969e-02  5.9814457e-05  1.9406341e-01 -3.4827773e-01 -8.6053627e-02  3.3647148e-01 -9.6368851e-02  7.4001379e+01  4.6628622e+01  1.0000000e-04  3.5000000e-01  7.4684352e+01 -2.1390358e+01  8.9739032e+00  8.6263289e+00  2.4733353e+00  1.0000000e+00  2.2285445e+00  2.0191282e-03  6.1262969e-01  1.4793236e-04 -7.6103356e-01
 4.6695996e+00  4.1622362e-02  3.1211677e-05  1.6092359e-01 -3.9035521e+00 -1.5012805e+00  3.2502769e-01 -1.2983454e-01  6.8209053e+01  4.1257606e+01  1.0000000e-04  3.5000000e-01  9.6397123e+01 -3.8506491e+01  1.0370419e+01  9.6293950e+00  3.8497184e+00  1.0000000e+00  2.5767290e+00  2.3345938e-03  4.1622362e-01  1.2015242e-04  4.5627709e-02
 6.3391991e+00  3.3778055e-02  3.5481554e-03  1.3151577e-01 -6.9211580e+00 -3.6135609e+00  3.1837517e-01 -1.4971324e-01  6.1607894e+01  3.5163495e+01  1.9683503e-02  3.5126822e-01  1.0694905e+02 -5.0291892e+01  1.1029482e+01  9.7027906e+00  5.2445518e+00  1.0000000e+00  2.7441256e+00  4.8938307e-01  3.3778055e-01  1.8542693e-02  4.0581033e-02
 8.0087987e+00  3.3310163e-02  1.2531608e-02  1.2955126e-01 -7.5357224e+00 -4.9706650e+00  3.4504203e-01 -1.1235940e-01  5.5425241e+01  2.9600310e+01  1.0328962e-01  3.4786477e-01  1.3309867e+02 -4.3342216e+01  1.1780409e+01  9.6998290e+00  6.6851589e+00  1.0000000e+00  2.9502763e+00  2.7609715e+00  3.3310163e-01  8.2738941e-02  3.2941742e-02
 9.6783983e+00  3.9652397e-02  2.3989263e-02  1.5298658e-01 -9.3564643e-01 -7.4582593e-01  4.2273482e-01 -9.9107924e-03  4.9686280e+01  2.4582469e+01  2.6594064e-01  3.2875299e-01  1.8994223e+02 -4.4530942e+00  1.2628418e+01  9.6293381e+00  8.1702375e+00  1.0000000e+00  3.2057223e+00  7.7241943e+00  3.9652397e-01  1.9140627e-01  2.5877798e-02
 1.1347998e+01  5.1832201e-02  3.3744142e-02  1.9722406e-01  1.5263001e+01  1.4265316e+01  5.4557653e-01  1.1772972e-01  4.4494903e+01  2.0160499e+01  4.7167710e-01  2.9838691e-01  2.8710705e+02  6.1954703e+01  1.3557762e+01  9.5019011e+00  9.6709254e+00  9.9999998e-01  3.4972082e+00  1.4945445e+01  5.1832201e-01  3.1568460e-01  2.0239712e-02
 1.3017597e+01  7.4673729e-02  4.5529645e-02  2.7704811e-01  7.1728042e+01  7.6902779e+01  7.5214661e-01  2.9764676e-01  3.9559891e+01  1.5989816e+01  7.6944100e-01  2.4955694e-01  4.6264806e+02  1.8308358e+02  1.4553635e+01  9.2689840e+00  1.1220260e+01  9.9999995e-01  3.8080100e+00  2.6547033e+01  7.4673729e-01  4.8860834e-01  1.5751428e-02
 1.5279636e+01  1.0396042e-01  5.0046772e-02  3.7317541e-01  1.9754820e+02  2.4860411e+02  9.6866984e-01  4.2965864e-01  3.4148864e+01  1.1654305e+01  1.0428404e+00  1.8818024e-01  7.3146024e+02  3.2444307e+02  1.5982560e+01  8.9717302e+00  1.3226878e+01  9.9999987e-01  4.2568655e+00  4.0220765e+01  1.0396042e+00  6.3041253e-01  1.1372517e-02
 1.7541674e+01  1.2702120e-01  4.7570285e-02  4.4397298e-01  2.9996094e+02  4.3336912e+02  1.0834570e+00  4.6536264e-01  2.9976618e+01  8.6575323e+00  1.1710391e+00  1.3823477e-01  9.9906161e+02  4.2911341e+02  1.7488680e+01  8.7381585e+00  1.5149208e+01  9.9999973e-01  4.7505608e+00  5.0403288e+01  1.2702120e+00  6.8792731e-01  8.3740944e-03
 1.9803712e+01  1.3742857e-01  4.1059646e-02  4.7441005e-01  3.8436663e+02  6.2692343e+02  1.0781996e+00  4.3572399e-01  2.6924803e+01  6.8285530e+00  1.1586293e+00  9.9738926e-02  1.2052168e+03  4.8705442e+02  1.9062819e+01  8.6320397e+00  1.6996440e+01  9.9999944e-01  5.2832386e+00  5.5460952e+01  1.3742857e+00  6.7034375e-01  6.3274178e-03
 2.2065750e+01  1.4386496e-01  3.4976858e-02  4.9275736e-01  4.6044571e+02  8.3679552e+02  1.0397613e+00  3.9035097e-01  2.4465093e+01  5.5864461e+00  1.1080645e+00  7.5302642e-02  1.3948147e+03  5.2364644e+02  2.0684342e+01  8.5661880e+00  1.8827172e+01  9.9999895e-01  5.8433584e+00  5.8663792e+01  1.4386496e+00  6.3626093e-01  4.8390931e-03
