#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9635003e-02  1.1718936e-04  2.2430654e-01 -2.1711598e-01 -3.1564716e-02  3.4590506e-01 -5.3382584e-02  8.1210541e+01  4.3688584e+01  1.0000000e-04  3.5000000e-01  2.4947426e+02 -3.8500682e+01  1.6176148e+01  1.5986184e+01  2.4717806e+00  1.0000000e+00  4.0171223e+00  3.6396333e-03  1.0137951e+00  2.8963243e-04  0.0000000e+00
 4.6695996e+00  3.9745906e-02  5.0176529e-05  1.5265553e-01 -2.1839624e+00 -4.9421242e-01  3.4069036e-01 -8.0187843e-02  7.6739061e+01  3.9638414e+01  1.0000000e-04  3.5000000e-01  2.6427418e+02 -6.2201867e+01  1.6771499e+01  1.6324295e+01  3.8471507e+00  1.0000000e+00  4.1672000e+00  3.7756082e-03  6.7568040e-01  1.9302698e-04  0.0000000e+00
 6.3391991e+00  3.0884390e-02  5.4723719e-03  1.1971251e-01 -3.4699991e+00 -1.0659887e+00  3.4075529e-01 -8.8173686e-02  7.2321530e+01  3.5727930e+01  1.9469144e-02  3.5143949e-01  2.8134323e+02 -7.2800248e+01  1.7291520e+01  1.6474939e+01  5.2510034e+00  1.0000000e+00  4.3021152e+00  7.5887713e-01  5.2503463e-01  2.8579049e-02  0.0000000e+00
 8.0087987e+00  2.7779860e-02  1.8081504e-02  1.0802241e-01 -2.1641363e+00 -8.3992564e-01  3.6253108e-01 -4.0621560e-02  6.7882201e+01  3.1908070e+01  9.8865038e-02  3.5114754e-01  3.2073309e+02 -3.5938102e+01  1.7840572e+01  1.6527715e+01  6.7171907e+00  1.0000000e+00  4.4679787e+00  4.0021781e+00  4.7225762e-01  1.1929979e-01  0.0000000e+00
 9.6783983e+00  2.8358447e-02  3.1603590e-02  1.1020590e-01  4.4431965e+00  2.0839527e+00  4.1219489e-01  6.3644610e-02  6.3528247e+01  2.8275236e+01  2.4071031e-01  3.4060799e-01  3.9543117e+02  6.1056222e+01  1.8452548e+01  1.6517876e+01  8.2253441e+00  9.9999994e-01  4.6841770e+00  1.0215757e+01  4.8209361e-01  2.5198673e-01  0.0000000e+00
 1.1347998e+01  3.2187441e-02  4.5246134e-02  1.2459151e-01  2.0212326e+01  1.1115382e+01  4.9998930e-01  2.2595680e-01  5.9292584e+01  2.4808980e+01  4.4959618e-01  3.1449810e-01  5.2416769e+02  2.3688358e+02  1.9135892e+01  1.6452775e+01  9.7718236e+00  9.9999953e-01  4.9360797e+00  2.0107004e+01  5.4718649e-01  4.2299817e-01  0.0000000e+00
 1.3017597e+01  3.8375574e-02  5.5361898e-02  1.4759513e-01  6.3222458e+01  3.9883298e+01  6.2042453e-01  4.0582579e-01  5.5303761e+01  2.1584487e+01  6.8682391e-01  2.7909511e-01  7.1230405e+02  4.6592509e+02  1.9883169e+01  1.6347572e+01  1.1318008e+01  9.9999793e-01  5.2025012e+00  3.2374284e+01  6.5238476e-01  5.9371712e-01  0.0000000e+00
 1.5279636e+01  5.2485188e-02  6.8914509e-02  1.9890329e-01  1.9376801e+02  1.4347754e+02  8.6525854e-01  7.0560262e-01  5.0126861e+01  1.7483102e+01  1.0962344e+00  2.1170162e-01  1.1267239e+03  9.1882287e+02  2.0988176e+01  1.6107707e+01  1.3455307e+01  9.9999166e-01  5.5900830e+00  5.5521892e+01  8.9224820e-01  8.6748392e-01  0.0000000e+00
 1.7541674e+01  6.6475144e-02  7.2271821e-02  2.4820363e-01  3.2400240e+02  2.7542801e+02  1.0882643e+00  9.0226185e-01  4.5683335e+01  1.4215049e+01  1.4058459e+00  1.4830051e-01  1.6141419e+03  1.3382582e+03  2.2180452e+01  1.5869882e+01  1.5495784e+01  9.9997714e-01  6.0250166e+00  7.6742958e+01  1.1300775e+00  1.0444263e+00  0.0000000e+00
 1.9803712e+01  7.6117179e-02  6.7437209e-02  2.8126446e-01  4.4421469e+02  4.2631279e+02  1.2206691e+00  9.6068936e-01  4.2045977e+01  1.1800527e+01  1.5498776e+00  1.0409948e-01  2.0650188e+03  1.6252083e+03  2.3451312e+01  1.5705970e+01  1.7415123e+01  9.9994884e-01  6.4995043e+00  9.1268350e+01  1.2939920e+00  1.1002312e+00  0.0000000e+00
