#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  1.2788275e-01  3.8563407e-01  3.4967141e-01  1.5244464e+00  3.7702416e-01  6.8418080e-01  4.7557141e-01  6.6066632e+01  3.8693875e+01  7.1223510e-01  4.3242653e-01  1.3456933e+02  9.3538617e+01  8.4475019e+00  7.7211675e+00  3.4269316e+00  1.0000000e+00  2.0978201e+00  1.3537367e+01  1.2788275e+00  9.5374533e-01 -1.0000000e+00
 4.6695996e+00  9.3664643e-02  2.3055191e-01  3.3324143e-01  1.4314970e+01  5.5106882e+00  7.0239063e-01  4.9639365e-01  6.2183830e+01  3.5232383e+01  7.6679596e-01  3.8959363e-01  1.9961967e+02  1.4107525e+02  1.0151653e+01  8.9786222e+00  4.7371292e+00  1.0000000e+00  2.5223724e+00  1.7523934e+01  9.3664643e-01  8.8753223e-01 -8.4722068e-02
 6.3391991e+00  8.2651153e-02  1.4866863e-01  2.9802265e-01  2.3814369e+01  1.2445411e+01  7.3918517e-01  5.2729010e-01  5.6570502e+01  3.0126102e+01  8.4728238e-01  3.2640795e-01  2.4235298e+02  1.7287999e+02  1.0896419e+01  9.0937627e+00  6.0029514e+00  1.0000000e+00  2.7110196e+00  2.0811501e+01  8.2651153e-01  7.7694362e-01 -7.9711443e-02
 8.0087987e+00  8.3237847e-02  1.1360271e-01  3.0094509e-01  3.7799038e+01  2.4956513e+01  8.1236560e-01  5.7067074e-01  5.1072751e+01  2.5247820e+01  9.5438631e-01  2.7340395e-01  3.0918566e+02  2.1719680e+02  1.1701551e+01  9.1031558e+00  7.3524716e+00  1.0000000e+00  2.9305271e+00  2.5340345e+01  8.3237847e-01  7.5005280e-01 -6.4441280e-02
 9.6783983e+00  8.6828472e-02  9.0175488e-02  3.1392221e-01  5.3046605e+01  4.2324989e+01  8.7440986e-01  5.6587299e-01  4.6246775e+01  2.1142964e+01  1.0134456e+00  2.4027657e-01  3.8975370e+02  2.5222850e+02  1.2577948e+01  9.0853665e+00  8.6983264e+00  1.0000000e+00  3.1929105e+00  2.9317692e+01  8.6828472e-01  7.1949497e-01 -4.6308992e-02
 1.1347998e+01  9.5923395e-02  7.7662205e-02  3.4463746e-01  7.3959241e+01  6.9190658e+01  9.5837645e-01  5.7293184e-01  4.1791911e+01  1.7457507e+01  1.0963542e+00  2.1152731e-01  5.0170269e+02  2.9992541e+02  1.3522254e+01  9.0115980e+00  1.0081788e+01  9.9999999e-01  3.4880488e+00  3.4647827e+01  9.5923395e-01  7.2654870e-01 -2.9140810e-02
 1.3017597e+01  1.0164361e-01  6.5049947e-02  3.6402995e-01  1.2727145e+02  1.3658330e+02  9.9171850e-01  5.2946059e-01  3.8120501e+01  1.4550427e+01  1.1070443e+00  1.9567093e-01  6.0790072e+02  3.2454721e+02  1.4528457e+01  8.9686694e+00  1.1429743e+01  9.9999997e-01  3.8014220e+00  3.8128845e+01  1.0164361e+00  6.9809344e-01 -1.4879947e-02
 1.5279636e+01  1.0409000e-01  4.9858873e-02  3.7286860e-01  1.9728756e+02  2.4851264e+02  9.6907598e-01  4.2921599e-01  3.4111511e+01  1.1616952e+01  1.0430508e+00  1.8809460e-01  7.3085885e+02  3.2370662e+02  1.5972641e+01  8.9575422e+00  1.3224511e+01  9.9999987e-01  4.2542234e+00  4.0203915e+01  1.0409000e+00  6.2804566e-01 -1.5198191e-03
 1.7541674e+01  1.2691509e-01  4.7441267e-02  4.4373383e-01  3.0000860e+02  4.3385090e+02  1.0832180e+00  4.6514152e-01  2.9973054e+01  8.6539680e+00  1.1707302e+00  1.3823403e-01  9.9852347e+02  4.2877311e+02  1.7485899e+01  8.7358266e+00  1.5147343e+01  9.9999973e-01  4.7498053e+00  5.0381975e+01  1.2691509e+00  6.8606155e-01  4.9811325e-03
 1.9803712e+01  1.3731994e-01  4.0986398e-02  4.7446927e-01  3.8485460e+02  6.2831735e+02  1.0784351e+00  4.3590271e-01  2.6927463e+01  6.8312128e+00  1.1589156e+00  9.9740015e-02  1.2053673e+03  4.8720860e+02  1.9061928e+01  8.6324248e+00  1.6995244e+01  9.9999944e-01  5.2829914e+00  5.5472059e+01  1.3731994e+00  6.6914791e-01  5.6263013e-03
