#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9561396e-02  1.1793222e-04  2.0198283e-01 -1.8420030e-01 -2.3960494e-02  3.4635789e-01 -5.0360937e-02  8.1710716e+01  4.1848760e+01  1.0000000e-04  3.5000000e-01  2.8061289e+02 -4.0801520e+01  1.7144782e+01  1.6965667e+01  2.4717824e+00  1.0000000e+00  4.2576691e+00  3.8575759e-03  1.1316665e+00  2.9146841e-04 -9.0264314e-01
 4.6695996e+00  3.9595647e-02  5.2548030e-05  1.4306368e-01 -1.8877801e+00 -3.8222158e-01  3.4203318e-01 -7.4251687e-02  7.7735389e+01  3.8294742e+01  1.0000000e-04  3.5000000e-01  3.0937194e+02 -6.7161288e+01  1.8110514e+01  1.7697177e+01  3.8471598e+00  1.0000000e+00  4.4999040e+00  4.0770480e-03  7.5231730e-01  2.0215005e-04 -5.5047815e-01
 6.3391991e+00  3.0622552e-02  5.8287115e-03  1.1160640e-01 -2.9215282e+00 -8.0302422e-01  3.4245548e-01 -8.0026103e-02  7.3608165e+01  3.4674565e+01  1.9869186e-02  3.5111985e-01  3.2763885e+02 -7.6563705e+01  1.8613664e+01  1.7857097e+01  5.2528643e+00  1.0000000e+00  4.6310635e+00  8.3368769e-01  5.8182850e-01  3.0440005e-02 -5.6104561e-01
 8.0087987e+00  2.7244499e-02  1.9073166e-02  9.9599280e-02 -1.4264673e+00 -4.9535138e-01  3.6292615e-01 -2.9071302e-02  6.9428981e+01  3.1114850e+01  1.0030305e-01  3.4999976e-01  3.6939881e+02 -2.9589778e+01  1.9135866e+01  1.7915713e+01  6.7237335e+00  1.0000000e+00  4.7923711e+00  4.3551903e+00  5.1764548e-01  1.2584268e-01 -5.6661087e-01
 9.6783983e+00  2.7400471e-02  3.3152120e-02  1.0011505e-01  5.0985447e+00  2.1396064e+00  4.0983266e-01  7.9932204e-02  6.5299329e+01  2.7706318e+01  2.4387860e-01  3.3893243e-01  4.4871933e+02  8.7516512e+01  1.9713162e+01  1.7909472e+01  8.2376910e+00  9.9999992e-01  5.0041838e+00  1.1057311e+01  5.2060895e-01  2.6433372e-01 -5.6988518e-01
 1.1347998e+01  3.0610599e-02  4.7555944e-02  1.1142449e-01  2.0429617e+01  1.0052258e+01  4.9355507e-01  2.5208793e-01  6.1243682e+01  2.4420078e+01  4.5844102e-01  3.1141092e-01  5.8556053e+02  2.9908059e+02  2.0356918e+01  1.7846375e+01  9.7934168e+00  9.9999938e-01  5.2510419e+00  2.1810797e+01  5.8160138e-01  4.4459218e-01 -5.7198457e-01
 1.3017597e+01  3.5801109e-02  5.7214664e-02  1.2955320e-01  6.0653614e+01  3.4235107e+01  6.0642089e-01  4.3354485e-01  5.7425975e+01  2.1366701e+01  6.9183697e-01  2.7761310e-01  7.8099973e+02  5.5835546e+02  2.1058903e+01  1.7746265e+01  1.1337878e+01  9.9999718e-01  5.5101361e+00  3.4538914e+01  6.8022107e-01  6.1358673e-01 -5.7346656e-01
 1.5279636e+01  4.7774591e-02  7.0264816e-02  1.7057088e-01  1.8039177e+02  1.1951265e+02  8.3604072e-01  7.4013920e-01  5.2436688e+01  1.7452929e+01  1.0963756e+00  2.1149614e-01  1.2069515e+03  1.0685031e+03  2.2098870e+01  1.7517336e+01  1.3472305e+01  9.9998808e-01  5.8859103e+00  5.8467643e+01  9.0771723e-01  8.8448134e-01 -5.7489878e-01
 1.7541674e+01  5.9722494e-02  7.3330945e-02  2.1035464e-01  2.9900067e+02  2.2741932e+02  1.0505690e+00  9.4842447e-01  4.8103228e+01  1.4294942e+01  1.4075191e+00  1.4864122e-01  1.7088150e+03  1.5426706e+03  2.3227473e+01  1.7289350e+01  1.5511089e+01  9.9996600e-01  6.3094254e+00  8.0461235e+01  1.1347274e+00  1.0597321e+00 -5.7588125e-01
 1.9803712e+01  6.7823020e-02  6.8172314e-02  2.3666357e-01  4.0807955e+02  3.5040928e+02  1.1813066e+00  1.0150396e+00  4.4515340e+01  1.1929890e+01  1.5539902e+00  1.0442732e-01  2.1704507e+03  1.8649633e+03  2.4439807e+01  1.7134754e+01  1.7427116e+01  9.9992199e-01  6.7734645e+00  9.5367790e+01  1.2886374e+00  1.1122244e+00 -5.7656845e-01
