#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9415682e-02  1.4740913e-04  2.0819435e-01 -1.5400202e-01 -1.6532710e-02  3.4758647e-01 -4.1032381e-02  8.3251055e+01  3.9069099e+01  1.0000000e-04  3.5000000e-01  4.2384842e+02 -5.0035060e+01  2.1033645e+01  2.0887895e+01  2.4718553e+00  1.0000000e+00  5.2234145e+00  4.7325702e-03  1.3665607e+00  3.6432033e-04 -7.4551532e-01
 4.6695996e+00  3.9316084e-02  6.7963206e-05  1.5260416e-01 -1.6019159e+00 -2.6767989e-01  3.4488506e-01 -5.9617992e-02  8.0176210e+01  3.6415562e+01  1.0000000e-04  3.5000000e-01  4.8357784e+02 -8.3592892e+01  2.2548644e+01  2.2218017e+01  3.8472191e+00  1.0000000e+00  5.6026424e+00  5.0761621e-03  9.0426993e-01  2.6145158e-04  1.2231966e-01
 6.3391991e+00  3.0105046e-02  7.6184188e-03  1.1723934e-01 -2.2964539e+00 -5.2094097e-01  3.4609128e-01 -6.0575238e-02  7.6757828e+01  3.3504229e+01  2.0313651e-02  3.5076472e-01  5.0434549e+02 -8.8273961e+01  2.2972326e+01  2.2361505e+01  5.2622109e+00  1.0000000e+00  5.7154950e+00  1.0519241e+00  6.9241606e-01  3.9786616e-02  5.3956260e-02
 8.0087987e+00  2.6152767e-02  2.4390509e-02  1.0203681e-01 -1.9213990e-01 -5.5065720e-02  3.6360695e-01 -3.8330723e-03  7.3229475e+01  3.0595344e+01  1.0124484e-01  3.4924804e-01  5.5455500e+02 -5.8460087e+00  2.3424252e+01  2.2427973e+01  6.7588166e+00  9.9999999e-01  5.8663511e+00  5.3812546e+00  6.0151364e-01  1.6092592e-01  2.9523175e-02
 9.6783983e+00  2.5336551e-02  4.1562761e-02  9.8841273e-02  7.0857697e+00  2.4540698e+00  4.0257135e-01  1.1063015e-01  6.9687997e+01  2.7774986e+01  2.4349619e-01  3.3913467e-01  6.4917562e+02  1.7839917e+02  2.3923893e+01  2.2436215e+01  8.3047518e+00  9.9999988e-01  6.0730774e+00  1.3398111e+01  5.8274068e-01  3.3139477e-01  1.8994872e-02
 1.1347998e+01  2.6818574e-02  5.7294798e-02  1.0441398e-01  2.2244709e+01  9.0332151e+00  4.6862731e-01  2.7838515e-01  6.6186526e+01  2.5042922e+01  4.4389793e-01  3.1632969e-01  8.0407819e+02  4.7765767e+02  2.4481007e+01  2.2396810e+01  9.8844623e+00  9.9999890e-01  6.3148457e+00  2.5397352e+01  6.1682720e-01  5.3563902e-01  1.3679661e-02
 1.3017597e+01  3.0143668e-02  6.9945309e-02  1.1692614e-01  6.5127010e+01  3.0338099e+01  5.6482806e-01  4.8087333e-01  6.2789819e+01  2.2410545e+01  6.8592854e-01  2.8243924e-01  1.0329108e+03  8.7938133e+02  2.5094044e+01  2.2317015e+01  1.1474401e+01  9.9999462e-01  6.5659449e+00  4.0805499e+01  6.9330437e-01  7.5011387e-01  1.0357916e-02
 1.5279636e+01  3.7105619e-02  8.1860696e-02  1.4285710e-01  1.7841824e+02  9.7554799e+01  7.4096979e-01  7.7539972e-01  5.8420592e+01  1.9116833e+01  1.0486057e+00  2.2518228e-01  1.4812734e+03  1.5501023e+03  2.6004963e+01  2.2154023e+01  1.3618273e+01  9.9997459e-01  6.9262762e+00  6.5804348e+01  8.5342924e-01  1.0304483e+00  7.5079027e-03
 1.7541674e+01  4.6560976e-02  8.9483692e-02  1.7746542e-01  3.0972696e+02  1.9442245e+02  9.6116538e-01  1.0664366e+00  5.4329599e+01  1.6201313e+01  1.4268332e+00  1.5897399e-01  2.1125410e+03  2.3439161e+03  2.7000404e+01  2.1934720e+01  1.5744519e+01  9.9992251e-01  7.3342905e+00  9.4814314e+01  1.0709024e+00  1.2931613e+00  5.6795443e-03
 1.9803712e+01  5.3325582e-02  8.5466491e-02  2.0176767e-01  4.3419639e+02  3.0770120e+02  1.1188144e+00  1.2009175e+00  5.0882833e+01  1.3977382e+01  1.6376101e+00  1.1037158e-01  2.7115559e+03  2.9105408e+03  2.8069481e+01  2.1777914e+01  1.7709268e+01  9.9981420e-01  7.7794244e+00  1.1542517e+02  1.2264884e+00  1.3943771e+00  4.4491453e-03
