#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9408182e-02  1.4421394e-04  2.2350731e-01 -1.7502191e-01 -2.0598336e-02  3.4730362e-01 -4.3361354e-02  8.2866995e+01  4.0795038e+01  1.0000000e-04  3.5000000e-01  3.7932920e+02 -4.7359793e+01  1.9906467e+01  1.9752402e+01  2.4718474e+00  1.0000000e+00  4.9434952e+00  4.4789550e-03  1.2475718e+00  3.5642344e-04  0.0000000e+00
 4.6695996e+00  3.9397156e-02  6.1439690e-05  1.5137101e-01 -1.7519973e+00 -3.2094568e-01  3.4382222e-01 -6.5469758e-02  7.9202578e+01  3.7551931e+01  1.0000000e-04  3.5000000e-01  3.9987627e+02 -7.6143429e+01  2.0536209e+01  2.0172630e+01  3.8471940e+00  1.0000000e+00  5.1026144e+00  4.6231217e-03  8.2734027e-01  2.3635589e-04  0.0000000e+00
 6.3391991e+00  3.0286019e-02  6.8313069e-03  1.1746554e-01 -2.6102072e+00 -6.4912428e-01  3.4487829e-01 -6.8412729e-02  7.5522097e+01  3.4378498e+01  1.9981625e-02  3.5103001e-01  4.2125802e+02 -8.3564003e+01  2.1031846e+01  2.0363961e+01  5.2581003e+00  1.0000000e+00  5.2327052e+00  9.4732642e-01  6.3600640e-01  3.5675984e-02  0.0000000e+00
 8.0087987e+00  2.6568451e-02  2.2092168e-02  1.0344032e-01 -7.4314159e-01 -2.3348416e-01  3.6388755e-01 -1.4621418e-02  7.1742714e+01  3.1218583e+01  1.0011499e-01  3.5014986e-01  4.6866286e+02 -1.8831410e+01  2.1525645e+01  2.0442029e+01  6.7436525e+00  1.0000000e+00  5.3908656e+00  4.8899024e+00  5.5793747e-01  1.4576172e-01  0.0000000e+00
 9.6783983e+00  2.6104495e-02  3.7880850e-02  1.0168161e-01  6.2821975e+00  2.3852480e+00  4.0595819e-01  9.6054755e-02  6.7970279e+01  2.8167268e+01  2.4131159e-01  3.4029001e-01  5.5673585e+02  1.3173062e+02  2.2062571e+01  2.0451770e+01  8.2753948e+00  9.9999990e-01  5.6005810e+00  1.2244860e+01  5.4819440e-01  3.0203757e-01  0.0000000e+00
 1.1347998e+01  2.8141673e-02  5.2685745e-02  1.0938717e-01  2.1406605e+01  9.5298381e+00  4.7779149e-01  2.6046940e-01  6.4256270e+01  2.5222666e+01  4.4214386e-01  3.1723465e-01  7.0224542e+02  3.8283109e+02  2.2657876e+01  2.0408986e+01  9.8413733e+00  9.9999911e-01  5.8445711e+00  2.3413095e+01  5.9097514e-01  4.9254979e-01  0.0000000e+00
 1.3017597e+01  3.2226774e-02  6.4799282e-02  1.2474159e-01  6.4473675e+01  3.2925451e+01  5.8209754e-01  4.5942883e-01  6.0669210e+01  2.2399936e+01  6.8567396e-01  2.8242454e-01  9.1864013e+02  7.2504989e+02  2.3311606e+01  2.0323202e+01  1.1419214e+01  9.9999575e-01  6.0995639e+00  3.7893002e+01  6.7676226e-01  6.9492639e-01  0.0000000e+00
 1.5279636e+01  4.0616395e-02  7.6569697e-02  1.5584862e-01  1.8037801e+02  1.0812224e+02  7.7299502e-01  7.4891317e-01  5.6073668e+01  1.8879910e+01  1.0528441e+00  2.2340887e-01  1.3471603e+03  1.3051909e+03  2.4280642e+01  2.0147005e+01  1.3551670e+01  9.9998061e-01  6.4670130e+00  6.1689377e+01  8.5294430e-01  9.6384610e-01  0.0000000e+00
 1.7541674e+01  5.1791355e-02  8.4019139e-02  1.9640864e-01  3.1569861e+02  2.1725119e+02  1.0071498e+00  1.0281684e+00  5.1806947e+01  1.5788661e+01  1.4308043e+00  1.5582111e-01  1.9491035e+03  1.9897802e+03  2.5335948e+01  1.9912329e+01  1.5665549e+01  9.9994279e-01  6.8821637e+00  8.9217041e+01  1.0876185e+00  1.2141910e+00  0.0000000e+00
 1.9803712e+01  5.9380261e-02  7.9723659e-02  2.2337473e-01  4.3981439e+02  3.4169176e+02  1.1614250e+00  1.1395504e+00  4.8273628e+01  1.3478177e+01  1.6234970e+00  1.0835347e-01  2.5025567e+03  2.4554229e+03  2.6466743e+01  1.9752975e+01  1.7615575e+01  9.9986535e-01  7.3352276e+00  1.0789658e+02  1.2469855e+00  1.3006834e+00  0.0000000e+00
