#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9425289e-02  1.4386219e-04  2.0318281e-01 -1.5215416e-01 -1.6334335e-02  3.4752702e-01 -4.1532860e-02  8.3168550e+01  3.8986593e+01  1.0000000e-04  3.5000000e-01  4.1364577e+02 -4.9434693e+01  2.0780725e+01  2.0633190e+01  2.4718465e+00  1.0000000e+00  5.1606052e+00  4.6756632e-03  1.3667816e+00  3.5555410e-04 -1.0000000e+00
 4.6695996e+00  3.9319089e-02  6.7599874e-05  1.5178788e-01 -1.5976958e+00 -2.6697470e-01  3.4485772e-01 -5.9775959e-02  8.0149966e+01  3.6389318e+01  1.0000000e-04  3.5000000e-01  4.8099119e+02 -8.3372673e+01  2.2489149e+01  2.2157634e+01  3.8472177e+00  1.0000000e+00  5.5878596e+00  5.0627685e-03  9.0433904e-01  2.6005385e-04  6.2005711e-02
 6.3391991e+00  3.0105704e-02  7.6133116e-03  1.1715010e-01 -2.2957965e+00 -5.2079183e-01  3.4608502e-01 -6.0602931e-02  7.6752884e+01  3.3499285e+01  2.0315529e-02  3.5076322e-01  5.0396159e+02 -8.8248690e+01  2.2963789e+01  2.2352741e+01  5.2621843e+00  1.0000000e+00  5.7133709e+00  1.0516304e+00  6.9243120e-01  3.9759944e-02  4.5207211e-02
 8.0087987e+00  2.6152180e-02  2.4398137e-02  1.0207327e-01 -1.9159913e-01 -5.4910740e-02  3.6360964e-01 -3.8209472e-03  7.3232367e+01  3.0598236e+01  1.0123960e-01  3.4925222e-01  5.5475317e+02 -5.8295554e+00  2.3428350e+01  2.2432238e+01  6.7588670e+00  9.9999999e-01  5.8673775e+00  5.3819174e+00  6.0150015e-01  1.6097625e-01  3.3774830e-02
 9.6783983e+00  2.5334513e-02  4.1581225e-02  9.8892519e-02  7.0898096e+00  2.4554690e+00  4.0256554e-01  1.1063426e-01  6.9693270e+01  2.7780259e+01  2.4346683e-01  3.3915020e-01  6.4951219e+02  1.7850088e+02  2.3930267e+01  2.2442957e+01  8.3048991e+00  9.9999988e-01  6.0746953e+00  1.3400064e+01  5.8269379e-01  3.3154199e-01  2.5689641e-02
 1.1347998e+01  2.6815114e-02  5.7317242e-02  1.0445829e-01  2.2254021e+01  9.0369968e+00  4.6860450e-01  2.7837001e-01  6.6191968e+01  2.5048364e+01  4.4384483e-01  3.1635709e-01  8.0441939e+02  4.7785764e+02  2.4486797e+01  2.2403046e+01  9.8846721e+00  9.9999890e-01  6.3163391e+00  2.5400319e+01  6.1674761e-01  5.3584885e-01  1.9835819e-02
 1.3017597e+01  3.0142180e-02  6.9986072e-02  1.1697469e-01  6.5170866e+01  3.0358528e+01  5.6484536e-01  4.8101214e-01  6.2794360e+01  2.2415086e+01  6.8603753e-01  2.8244553e-01  1.0333397e+03  8.7997350e+02  2.5098869e+01  2.2322215e+01  1.1474838e+01  9.9999462e-01  6.5672075e+00  4.0819830e+01  6.9327014e-01  7.5055103e-01  1.5524459e-02
 1.5279636e+01  3.7098403e-02  8.1877957e-02  1.4288008e-01  1.7845486e+02  9.7574822e+01  7.4088733e-01  7.7534785e-01  5.8424822e+01  1.9121063e+01  1.0485017e+00  2.2521660e-01  1.4815116e+03  1.5504204e+03  2.6008501e+01  2.2158043e+01  1.3618490e+01  9.9997458e-01  6.9272186e+00  6.5806776e+01  8.5326326e-01  1.0306656e+00  1.1361800e-02
 1.7541674e+01  4.6554411e-02  8.9500918e-02  1.7748713e-01  3.0978666e+02  1.9445993e+02  9.6110118e-01  1.0664404e+00  5.4332837e+01  1.6204551e+01  1.4267900e+00  1.5900025e-01  2.1127995e+03  2.3443679e+03  2.7002957e+01  2.1937684e+01  1.5744768e+01  9.9992248e-01  7.3349841e+00  9.4820403e+01  1.0707514e+00  1.2934102e+00  8.4929662e-03
 1.9803712e+01  5.3322112e-02  8.5482856e-02  2.0179277e-01  4.3428169e+02  3.0776165e+02  1.1188100e+00  1.2009994e+00  5.0885119e+01  1.3979668e+01  1.6376664e+00  1.1038191e-01  2.7118932e+03  2.9111126e+03  2.8071281e+01  2.1780018e+01  1.7709535e+01  9.9981415e-01  7.7799234e+00  1.1543655e+02  1.2264086e+00  1.3946441e+00  6.4728567e-03
