#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9672756e-02  1.1357283e-04  2.0490846e-01 -1.9576808e-01 -2.6854363e-02  3.4600128e-01 -5.2755300e-02  8.1314430e+01  4.2602473e+01  1.0000000e-04  3.5000000e-01  2.5549997e+02 -3.8956438e+01  1.6368062e+01  1.6180352e+01  2.4717716e+00  1.0000000e+00  4.0647815e+00  3.6828140e-03  1.0741096e+00  2.8069422e-04 -7.4551532e-01
 4.6695996e+00  3.9660627e-02  5.3818479e-05  1.5435810e-01 -2.0686757e+00 -4.4169630e-01  3.4177565e-01 -7.5428196e-02  7.7538232e+01  3.9247584e+01  1.0000000e-04  3.5000000e-01  2.9958411e+02 -6.6116732e+01  1.7828437e+01  1.7408402e+01  3.8471647e+00  1.0000000e+00  4.4298164e+00  4.0135466e-03  7.1389128e-01  2.0703741e-04  1.2231966e-01
 6.3391991e+00  3.0722548e-02  5.8364830e-03  1.1972882e-01 -3.2223512e+00 -9.3402603e-01  3.4216138e-01 -8.2285868e-02  7.3292862e+01  3.5509263e+01  1.9552188e-02  3.5137314e-01  3.1545893e+02 -7.5864236e+01  1.8272255e+01  1.7500923e+01  5.2529049e+00  1.0000000e+00  4.5461213e+00  8.0533944e-01  5.5300587e-01  3.0480591e-02  5.3956260e-02
 8.0087987e+00  2.7435876e-02  1.9120746e-02  1.0698086e-01 -1.7517392e+00 -6.4148802e-01  3.6323044e-01 -3.3296589e-02  6.9020670e+01  3.1856539e+01  9.8958458e-02  3.5107298e-01  3.5610919e+02 -3.2643799e+01  1.8780622e+01  1.7535648e+01  6.7240474e+00  1.0000000e+00  4.7034042e+00  4.2170408e+00  4.9384577e-01  1.2615660e-01  2.9523175e-02
 9.6783983e+00  2.7691219e-02  3.3181526e-02  1.0781790e-01  4.9500057e+00  2.1905890e+00  4.1068771e-01  7.2278385e-02  6.4817689e+01  2.8374678e+01  2.4015652e-01  3.4090087e-01  4.3371465e+02  7.6330978e+01  1.9360581e+01  1.7520521e+01  8.2379255e+00  9.9999993e-01  4.9146810e+00  1.0693806e+01  4.9844194e-01  2.6456818e-01  1.8994872e-02
 1.1347998e+01  3.0904487e-02  4.6838735e-02  1.1985874e-01  2.0265771e+01  1.0515601e+01  4.9299384e-01  2.3242633e-01  6.0724727e+01  2.5051123e+01  4.4381790e-01  3.1637098e-01  5.6532563e+02  2.6652780e+02  2.0013476e+01  1.7457363e+01  9.7867108e+00  9.9999942e-01  5.1624515e+00  2.0758854e+01  5.5628077e-01  4.3788712e-01  1.3679661e-02
 1.3017597e+01  3.6379683e-02  5.7392412e-02  1.4024391e-01  6.2856690e+01  3.7413993e+01  6.0792420e-01  4.1646816e-01  5.6840069e+01  2.1930795e+01  6.8116619e-01  2.8112305e-01  7.5879520e+02  5.1982474e+02  2.0731701e+01  1.7355482e+01  1.1339783e+01  9.9999740e-01  5.4245227e+00  3.3477822e+01  6.5483429e-01  6.1549295e-01  1.0357916e-02
 1.5279636e+01  4.8258686e-02  6.9887737e-02  1.8367400e-01  1.8623898e+02  1.3011738e+02  8.3052280e-01  7.0560587e-01  5.1839907e+01  1.8006148e+01  1.0679566e+00  2.1706337e-01  1.1664615e+03  9.9101680e+02  2.1797079e+01  1.7138769e+01  1.3467563e+01  9.9998909e-01  5.8055299e+00  5.6174348e+01  8.6865636e-01  8.7973474e-01  7.5079027e-03
 1.7541674e+01  6.2287483e-02  7.5700161e-02  2.3354638e-01  3.2305190e+02  2.5911648e+02  1.0722325e+00  9.4288727e-01  4.7364606e+01  1.4706320e+01  1.4199180e+00  1.5017240e-01  1.7027618e+03  1.4973547e+03  2.2950873e+01  1.6884471e+01  1.5545327e+01  9.9996972e-01  6.2342907e+00  8.0203423e+01  1.1211747e+00  1.0939705e+00  5.6795443e-03
 1.9803712e+01  7.1032390e-02  7.0610951e-02  2.6380638e-01  4.4253962e+02  4.0072872e+02  1.2070025e+00  1.0099399e+00  4.3758408e+01  1.2322957e+01  1.5702663e+00  1.0534421e-01  2.1714089e+03  1.8168914e+03  2.4183594e+01  1.6725834e+01  1.7466902e+01  9.9993105e-01  6.7024553e+00  9.5356396e+01  1.2785830e+00  1.1520105e+00  4.4491453e-03
 2.2065750e+01  7.6752460e-02  6.2834674e-02  2.8325000e-01  5.4928130e+02  5.5419834e+02  1.2754632e+00  9.9373173e-01  4.0706066e+01  1.0488219e+01  1.6149750e+00  7.8516344e-02  2.5977558e+03  2.0239489e+03  2.5486808e+01  1.6621952e+01  1.9320665e+01  9.9986442e-01  7.2000626e+00  1.0535246e+02  1.3815443e+00  1.1422360e+00  3.5178568e-03
 2.4327788e+01  7.9391361e-02  5.4525482e-02  2.9209925e-01  6.4595428e+02  7.1854856e+02  1.2839567e+00  9.3849114e-01  3.8103364e+01  9.0452932e+00  1.5894700e+00  5.3809128e-02  2.9535395e+03  2.1588506e+03  2.6858300e+01  1.6573775e+01  2.1134763e+01  9.9975882e-01  7.7167640e+00  1.1112970e+02  1.4290445e+00  1.0927980e+00  2.8347679e-03
 2.6589826e+01  8.0064524e-02  4.6828526e-02  2.9429730e-01  7.3404789e+02  8.9246585e+02  1.2577085e+00  8.6796226e-01  3.5837073e+01  7.8283550e+00  1.5277822e+00  3.2722027e-02  3.2524564e+03  2.2445657e+03  2.8286325e+01  1.6561144e+01  2.2931304e+01  9.9960271e-01  8.2371368e+00  1.1401981e+02  1.4411614e+00  1.0258025e+00  2.3176382e-03
 2.8851864e+01  7.8750312e-02  3.9692047e-02  2.8980235e-01  8.0418111e+02  1.0609123e+03  1.2032337e+00  7.8463538e-01  3.3865346e+01  6.7429648e+00  1.4363370e+00  1.8971964e-02  3.4752456e+03  2.2662270e+03  2.9761541e+01  1.6584410e+01  2.4712480e+01  9.9938006e-01  8.7438248e+00  1.1378902e+02  1.4175056e+00  9.4344188e-01  1.9260986e-03
 3.1113903e+01  7.5225346e-02  3.3024745e-02  2.7779287e-01  8.4650385e+02  1.2043013e+03  1.1226780e+00  6.9130199e-01  3.2157812e+01  5.7062290e+00  1.3183903e+00  1.2302718e-02  3.5924050e+03  2.2120649e+03  3.1277513e+01  1.6647552e+01  2.6479083e+01  9.9906854e-01  9.2176282e+00  1.1010468e+02  1.3540562e+00  8.4650930e-01  1.6173285e-03
 3.3375941e+01  6.9946309e-02  2.7000276e-02  2.5965436e-01  8.5913623e+02  1.3111346e+03  1.0268002e+00  5.9662165e-01  3.0663267e+01  4.7225804e+00  1.1875044e+00  1.0457750e-02  3.6019598e+03  2.0929167e+03  3.2828631e+01  1.6742325e+01  2.8238512e+01  9.9864323e-01  9.6276766e+00  1.0358558e+02  1.2590336e+00  7.4240260e-01  1.3660828e-03
