#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.2951962e-02  4.2594903e-05  1.7312757e-01 -4.1875708e-01 -1.2972778e-01  3.2655809e-01 -1.2593580e-01  6.8894700e+01  4.8892743e+01  1.0000000e-04  3.5000000e-01  1.0660368e+01 -4.1111274e+00  3.4414904e+00  3.2106361e+00  1.2392226e+00  1.0000000e+00  8.5464648e-01  7.7433535e-04  2.5180785e-01  5.2782317e-05 -5.3755489e-01
 4.6695996e+00  4.1425409e-02  4.1226286e-05  2.6681211e-01 -6.2894643e+00 -3.0327938e+00  3.2631992e-01 -1.2655164e-01  6.8786608e+01  4.9205961e+01  1.0000000e-04  3.5000000e-01  2.5572304e+01 -9.9173138e+00  5.3307408e+00  4.9695259e+00  1.9288885e+00  1.0000000e+00  1.3245246e+00  1.2000590e-03  1.6570163e-01  7.9517628e-05  1.1352288e+00
 6.3391991e+00  3.3685077e-02  3.9352281e-03  2.1355684e-01 -1.1273651e+01 -7.3798676e+00  3.2030074e-01 -1.5094391e-01  6.2030367e+01  4.2956768e+01  1.6909072e-02  3.5368165e-01  2.7786419e+01 -1.3094540e+01  5.6049733e+00  4.9502917e+00  2.6287522e+00  1.0000000e+00  1.3945125e+00  2.1364108e-01  1.3474031e-01  1.0304190e-02  1.0850334e+00
 8.0087987e+00  3.3196072e-02  1.3827429e-02  2.0827464e-01 -1.3782066e+01 -1.1398069e+01  3.4684446e-01 -1.2836697e-01  5.5750293e+01  3.7296162e+01  8.9097115e-02  3.5894409e-01  3.4236429e+01 -1.2670886e+01  5.9591780e+00  4.9258126e+00  3.3538295e+00  1.0000000e+00  1.4924118e+00  1.2047444e+00  1.3278429e-01  4.5742342e-02  1.0585984e+00
 9.6783983e+00  3.8378872e-02  2.5512508e-02  2.3853629e-01 -8.6105304e+00 -8.6056360e+00  4.1307670e-01 -5.7105049e-02  5.0021206e+01  3.2288195e+01  2.2164486e-01  3.5322359e-01  4.7385191e+01 -6.5506811e+00  6.3808445e+00  4.8895282e+00  4.0997183e+00  1.0000000e+00  1.6197766e+00  3.2527849e+00  1.5351549e-01  1.0199203e-01  1.0430454e+00
 1.1347998e+01  4.9701387e-02  3.8111106e-02  3.0556336e-01  1.2273654e+01  1.4382775e+01  5.2838521e-01  5.9123496e-02  4.4812520e+01  2.7848916e+01  4.1651492e-01  3.3045702e-01  7.1171352e+01  7.9636959e+00  6.8591645e+00  4.8342654e+00  4.8660061e+00  9.9999998e-01  1.7693130e+00  6.6769453e+00  1.9880555e-01  1.7864068e-01  1.0330733e+00
 1.3017597e+01  6.9420074e-02  5.2131839e-02  4.2048333e-01  8.5236804e+01  1.1457967e+02  7.0916581e-01  2.1952172e-01  4.0007708e+01  2.3808434e+01  6.8431966e-01  2.8777167e-01  1.1234773e+02  3.4777152e+01  7.3859376e+00  4.7483503e+00  5.6573177e+00  9.9999994e-01  1.9325566e+00  1.1982124e+01  2.7768029e-01  2.8031314e-01  1.0260338e+00
 1.5279636e+01  1.0486053e-01  6.5351240e-02  6.1961776e-01  3.0148409e+02  4.7569322e+02  9.9047415e-01  4.0342039e-01  3.4376169e+01  1.9252410e+01  1.0452670e+00  2.2628286e-01  1.9432181e+02  7.9147325e+01  8.1466316e+00  4.5997818e+00  6.7238095e+00  9.9999985e-01  2.1698097e+00  2.0549037e+01  4.1944213e-01  4.1245484e-01  1.0192308e+00
 1.7541674e+01  1.5558436e-01  7.7091272e-02  8.8861476e-01  6.0130074e+02  1.0892118e+03  1.3232339e+00  5.6868651e-01  2.9370650e+01  1.5422364e+01  1.4320687e+00  1.5339938e-01  3.1994052e+02  1.3750091e+02  8.9553602e+00  4.3922227e+00  7.8042844e+00  9.9999979e-01  2.4326011e+00  3.1562933e+01  6.2233745e-01  5.5858055e-01  1.0145640e+00
 1.9803712e+01  1.9349433e-01  7.6133408e-02  1.0769210e+00  8.6837508e+02  1.7758388e+03  1.4909790e+00  5.9910369e-01  2.5704264e+01  1.2978814e+01  1.6032858e+00  1.0685737e-01  4.3773890e+02  1.7589180e+02  9.7695807e+00  4.2373226e+00  8.8028293e+00  9.9999970e-01  2.7076281e+00  3.9331683e+01  7.7397733e-01  6.2277538e-01  1.0112999e+00
