#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  1.5103786e-01  2.3236147e-01  2.9970343e-01  9.6669559e-01  3.0076874e-01  7.3651872e-01  3.7876920e-01  5.9424160e+01  3.9422203e+01  7.0075502e-01  4.4143894e-01  2.8834849e+01  1.4828886e+01  3.7688395e+00  3.2448072e+00  1.9171273e+00  1.0000000e+00  9.3593908e-01  5.9423246e+00  7.5518928e-01  3.6147401e-01 -1.0000000e+00
 4.6695996e+00  1.0956564e-01  1.7879283e-01  3.7552550e-01  1.1834532e+01  5.7312908e+00  7.4912383e-01  3.8840190e-01  5.6833220e+01  3.7252573e+01  7.3495325e-01  4.1459169e-01  5.6237212e+01  2.9157583e+01  5.2174647e+00  4.3674439e+00  2.8543600e+00  1.0000000e+00  1.2963790e+00  8.6324542e+00  5.4782821e-01  4.3293376e-01 -8.4722068e-02
 6.3391991e+00  1.0273918e-01  1.2144425e-01  3.5573566e-01  2.1228432e+01  1.3956420e+01  7.9346008e-01  4.2269018e-01  5.0085192e+01  3.1011592e+01  8.3332507e-01  3.3736510e-01  7.2321349e+01  3.8526858e+01  5.7452238e+00  4.4065829e+00  3.6864107e+00  1.0000000e+00  1.4294067e+00  1.0792271e+01  5.1369590e-01  3.9921153e-01 -7.9711443e-02
 8.0087987e+00  1.0942927e-01  9.6322509e-02  3.7858915e-01  3.5579121e+01  2.9551825e+01  8.7484708e-01  4.5983263e-01  4.3945339e+01  2.5491209e+01  9.4900268e-01  2.7603870e-01  9.7238950e+01  5.1110238e+01  6.3235879e+00  4.3883917e+00  4.5529971e+00  1.0000000e+00  1.5836744e+00  1.3616827e+01  5.4714634e-01  4.0002477e-01 -6.4441280e-02
 9.6783983e+00  1.1975316e-01  7.8949149e-02  4.1277359e-01  5.1482460e+01  5.1675476e+01  9.4174724e-01  4.4983175e-01  3.8807319e+01  2.1074308e+01  1.0157751e+00  2.3966121e-01  1.2812094e+02  6.1197807e+01  6.9488841e+00  4.3548890e+00  5.4149729e+00  1.0000000e+00  1.7639734e+00  1.6234247e+01  5.9876580e-01  3.9622571e-01 -4.6308992e-02
 1.1347998e+01  1.3730338e-01  6.9311303e-02  4.6739548e-01  7.2592716e+01  8.5434642e+01  1.0252904e+00  4.4360076e-01  3.4249950e+01  1.7286346e+01  1.0971554e+00  2.1036168e-01  1.7010163e+02  7.3595942e+01  7.6124549e+00  4.2843216e+00  6.2923809e+00  1.0000000e+00  1.9636234e+00  1.9519510e+01  6.8651692e-01  4.0786367e-01 -2.9140810e-02
 1.3017597e+01  1.4929123e-01  5.8931115e-02  5.0444918e-01  1.2440710e+02  1.6795684e+02  1.0500557e+00  3.9544984e-01  3.0666955e+01  1.4467681e+01  1.1048998e+00  1.9543284e-01  2.1059738e+02  7.9310747e+01  8.3103190e+00  4.2386526e+00  7.1480924e+00  1.0000000e+00  2.1744242e+00  2.1767560e+01  7.4645615e-01  3.9780222e-01 -1.4879947e-02
 1.5279636e+01  1.5712921e-01  4.6119101e-02  5.2934526e-01  1.8961753e+02  3.0047835e+02  1.0150066e+00  3.0435645e-01  2.6942434e+01  1.1818675e+01  1.0427425e+00  1.8857223e-01  2.5939210e+02  7.7780434e+01  9.2978559e+00  4.2128126e+00  8.2886871e+00  1.0000000e+00  2.4764318e+00  2.3396237e+01  7.8564606e-01  3.6541430e-01 -1.5198191e-03
 1.7541674e+01  2.0414283e-01  4.4951534e-02  6.5150269e-01  2.9559644e+02  5.3776427e+02  1.1444848e+00  3.2980036e-01  2.2741940e+01  8.7936541e+00  1.1830019e+00  1.3827619e-01  3.6651517e+02  1.0561681e+02  1.0306417e+01  3.9842673e+00  9.5051483e+00  1.0000000e+00  2.7995972e+00  3.0007068e+01  1.0207142e+00  4.0889073e-01  4.9811325e-03
 1.9803712e+01  2.3259100e-01  3.9675010e-02  7.1606798e-01  3.8439795e+02  7.8949498e+02  1.1482629e+00  3.0716738e-01  1.9794462e+01  7.0690117e+00  1.1844374e+00  9.9837821e-02  4.5478441e+02  1.2165763e+02  1.1347136e+01  3.8426732e+00  1.0676673e+01  9.9999999e-01  3.1448456e+00  3.3748464e+01  1.1629550e+00  4.0743221e-01  5.6263013e-03
