#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9453039e-02  1.4063063e-04  2.0764098e-01 -1.6085793e-01 -1.8053660e-02  3.4735538e-01 -4.2944723e-02  8.2935723e+01  3.9793766e+01  1.0000000e-04  3.5000000e-01  3.8676254e+02 -4.7816763e+01  2.0099066e+01  1.9946490e+01  2.4718385e+00  1.0000000e+00  4.9913247e+00  4.5222899e-03  1.3079669e+00  3.4756734e-04 -7.4551532e-01
 4.6695996e+00  3.9367005e-02  6.5124957e-05  1.5287028e-01 -1.6774310e+00 -2.9303928e-01  3.4442224e-01 -6.2236102e-02  7.9740973e+01  3.7020326e+01  1.0000000e-04  3.5000000e-01  4.4321330e+02 -8.0087361e+01  2.1601566e+01  2.1256214e+01  3.8472082e+00  1.0000000e+00  5.3673226e+00  4.8629553e-03  8.6607410e-01  2.5053295e-04  1.2231966e-01
 6.3391991e+00  3.0201313e-02  7.2420375e-03  1.1762843e-01 -2.4474464e+00 -5.8042903e-01  3.4556185e-01 -6.4246101e-02  7.6183626e+01  3.3970027e+01  2.0136752e-02  3.5090606e-01  4.6297419e+02 -8.6075145e+01  2.2026816e+01  2.1389494e+01  5.2602453e+00  1.0000000e+00  5.4802529e+00  9.9984483e-01  6.6442888e-01  3.7820993e-02  5.3956260e-02
 8.0087987e+00  2.6360258e-02  2.3274031e-02  1.0283685e-01 -4.5524102e-01 -1.3639872e-01  3.6381588e-01 -9.0163008e-03  7.2528117e+01  3.0933986e+01  1.0063093e-01  3.4973805e-01  5.1135938e+02 -1.2672811e+01  2.2487014e+01  2.1449562e+01  6.7514503e+00  1.0000000e+00  5.6316301e+00  5.1346184e+00  5.7992568e-01  1.5355952e-01  2.9523175e-02
 9.6783983e+00  2.5709454e-02  3.9753874e-02  1.0026551e-01  6.6952942e+00  2.4242349e+00  4.0427208e-01  1.0348413e-01  6.8871714e+01  2.7998703e+01  2.4225032e-01  3.3979356e-01  6.0251123e+02  1.5422868e+02  2.2999473e+01  2.1453350e+01  8.2903290e+00  9.9999989e-01  5.8384134e+00  1.2814503e+01  5.6560799e-01  3.1697187e-01  1.8994872e-02
 1.1347998e+01  2.7452411e-02  5.5026330e-02  1.0681836e-01  2.1823270e+01  9.2648974e+00  4.7310242e-01  2.6951286e-01  6.5264890e+01  2.5161286e+01  4.4274285e-01  3.1692562e-01  7.5261908e+02  4.2874548e+02  2.3572409e+01  2.1409686e+01  9.8632549e+00  9.9999900e-01  6.0804739e+00  2.4391110e+01  6.0395305e-01  5.1443151e-01  1.3679661e-02
 1.3017597e+01  3.1154297e-02  6.7514427e-02  1.2072599e-01  6.4885767e+01  3.1599617e+01  5.7355440e-01  4.7118144e-01  6.1770778e+01  2.2431504e+01  6.8643155e-01  2.8246827e-01  9.7575699e+02  8.0159542e+02  2.4203652e+01  2.1324926e+01  1.1448332e+01  9.9999518e-01  6.3329709e+00  3.9386492e+01  6.8539454e-01  7.2404438e-01  1.0357916e-02
 1.5279636e+01  3.8778202e-02  7.9312175e-02  1.4904281e-01  1.7933286e+02  1.0251193e+02  7.5671549e-01  7.6290275e-01  5.7289736e+01  1.9025977e+01  1.0508393e+00  2.2444517e-01  1.4139501e+03  1.4255112e+03  2.5141409e+01  2.1154333e+01  1.3586193e+01  9.9997760e-01  6.6962735e+00  6.3754682e+01  8.5312045e-01  9.9836793e-01  7.5079027e-03
 1.7541674e+01  4.9048536e-02  8.6863142e-02  1.8646598e-01  3.1256764e+02  2.0512405e+02  9.8393158e-01  1.0485302e+00  5.3109550e+01  1.6021264e+01  1.4292397e+00  1.5751449e-01  2.0308634e+03  2.1641968e+03  2.6165236e+01  2.0926556e+01  1.5706649e+01  9.9993277e-01  7.1074285e+00  9.2036510e+01  1.0790678e+00  1.2552908e+00  5.6795443e-03
 1.9803712e+01  5.6230868e-02  8.2730358e-02  2.1211816e-01  4.3703939e+02  3.2379394e+02  1.1406867e+00  1.1722753e+00  4.9615607e+01  1.3750156e+01  1.6320046e+00  1.0934622e-01  2.6081618e+03  2.6803885e+03  2.7263913e+01  2.0767327e+01  1.7664629e+01  9.9984026e-01  7.5561624e+00  1.1172882e+02  1.2370791e+00  1.3497374e+00  4.4491453e-03
