#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1366247e-02  6.3719482e-05  2.3017735e-01 -4.2275176e-01 -1.1631312e-01  3.3586950e-01 -9.8446385e-02  7.3647292e+01  4.8610435e+01  1.0000000e-04  3.5000000e-01  7.1751928e+01 -2.1031138e+01  8.8038412e+00  8.4476967e+00  2.4787175e+00  1.0000000e+00  2.1863120e+00  1.9808643e-03  5.5229622e-01  1.5793253e-04  0.0000000e+00
 4.6695996e+00  4.2313378e-02  2.8225188e-05  1.6193173e-01 -4.3981901e+00 -1.8835436e+00  3.1949789e-01 -1.4290244e-01  6.5886002e+01  4.1270455e+01  1.0000000e-04  3.5000000e-01  7.8570828e+01 -3.5142526e+01  9.4432416e+00  8.6191713e+00  3.8580691e+00  1.0000000e+00  2.3463542e+00  2.1258673e-03  3.8082040e-01  1.0889165e-04  0.0000000e+00
 6.3391991e+00  3.4809614e-02  3.2728837e-03  1.3425740e-01 -7.9666805e+00 -4.6316297e+00  3.1071937e-01 -1.6475083e-01  5.8830669e+01  3.4722170e+01  1.9851107e-02  3.5113430e-01  8.8434628e+01 -4.6890151e+01  1.0152272e+01  8.6867044e+00  5.2545021e+00  1.0000000e+00  2.5258765e+00  4.5429653e-01  3.1328653e-01  1.7141273e-02  0.0000000e+00
 8.0087987e+00  3.5293683e-02  1.1794568e-02  1.3605521e-01 -9.2270039e+00 -6.7771972e+00  3.3887075e-01 -1.2865709e-01  5.2364821e+01  2.8875790e+01  1.0503969e-01  3.4691886e-01  1.1322238e+02 -4.2986486e+01  1.0963737e+01  8.6823464e+00  6.6948032e+00  1.0000000e+00  2.7457496e+00  2.6131055e+00  3.1764315e-01  7.8041844e-02  0.0000000e+00
 9.6783983e+00  4.3948651e-02  2.3154863e-02  1.6789888e-01 -2.6425221e+00 -2.3455471e+00  4.2512582e-01 -2.5648987e-02  4.6444009e+01  2.3676098e+01  2.7435066e-01  3.2576302e-01  1.6884998e+02 -1.0187175e+01  1.1873095e+01  8.6044482e+00  8.1813120e+00  1.0000000e+00  3.0139838e+00  7.4918575e+00  3.9553786e-01  1.8515004e-01  0.0000000e+00
 1.1347998e+01  5.9773287e-02  3.2809789e-02  2.2457116e-01  1.4101734e+01  1.4676206e+01  5.5931338e-01  9.7931893e-02  4.1149849e+01  1.9151345e+01  4.8560022e-01  2.9430348e-01  2.6480303e+02  4.6365174e+01  1.2859610e+01  8.4620173e+00  9.6831730e+00  9.9999999e-01  3.3171207e+00  1.4594282e+01  5.3795958e-01  3.0761023e-01  0.0000000e+00
 1.3017597e+01  8.8237534e-02  4.3924029e-02  3.2149030e-01  7.1230526e+01  8.5039174e+01  7.7430133e-01  2.6222444e-01  3.6162301e+01  1.4928127e+01  7.7986317e-01  2.4518897e-01  4.3485898e+02  1.4726909e+02  1.3906460e+01  8.2058486e+00  1.1227363e+01  9.9999999e-01  3.6386743e+00  2.5710124e+01  7.9413781e-01  4.7240132e-01  0.0000000e+00
 1.5279636e+01  1.2428405e-01  4.7717594e-02  4.3492465e-01  1.9469546e+02  2.7282920e+02  9.8540686e-01  3.6961117e-01  3.0790502e+01  1.0631843e+01  1.0357127e+00  1.8691769e-01  6.9052076e+02  2.5900387e+02  1.5396410e+01  7.8814293e+00  1.3226205e+01  9.9999997e-01  4.1007475e+00  3.8480874e+01  1.1185564e+00  6.0237874e-01  0.0000000e+00
 1.7541674e+01  1.4664592e-01  4.3541789e-02  5.0008477e-01  2.8378780e+02  4.5654835e+02  1.0508463e+00  3.7910623e-01  2.6922524e+01  7.9393378e+00  1.1086088e+00  1.3778915e-01  9.1151618e+02  3.2884112e+02  1.6962089e+01  7.6801838e+00  1.5123731e+01  9.9999994e-01  4.6075195e+00  4.6279441e+01  1.3198133e+00  6.3103783e-01  0.0000000e+00
 1.9803712e+01  1.6028094e-01  3.7754112e-02  5.3785024e-01  3.6721048e+02  6.6693530e+02  1.0416686e+00  3.5473480e-01  2.3993832e+01  6.2334813e+00  1.0959060e+00  9.9500454e-02  1.1067708e+03  3.7690500e+02  1.8585240e+01  7.5574702e+00  1.6979275e+01  9.9999989e-01  5.1508780e+00  5.1144289e+01  1.4425284e+00  6.1771616e-01  0.0000000e+00
 2.2065750e+01  1.7001939e-01  3.2424262e-02  5.6391318e-01  4.4417844e+02  8.9887273e+02  1.0056482e+00  3.1824942e-01  2.1646966e+01  5.1042193e+00  1.0521222e+00  7.5165433e-02  1.2929468e+03  4.0916852e+02  2.0249651e+01  7.4698247e+00  1.8821533e+01  9.9999979e-01  5.7205577e+00  5.4531462e+01  1.5301745e+00  5.9110807e-01  0.0000000e+00
 2.4327788e+01  1.8110523e-01  2.8432312e-02  5.9265934e-01  5.3959460e+02  1.2039051e+03  9.7552289e-01  2.9356777e-01  1.9623430e+01  4.2404589e+00  1.0174556e+00  5.1099049e-02  1.4981575e+03  4.5084619e+02  2.1945341e+01  7.3700525e+00  2.0670759e+01  9.9999967e-01  6.3052024e+00  5.8124210e+01  1.6299471e+00  5.7146929e-01  0.0000000e+00
 2.6589826e+01  1.9184694e-01  2.5155706e-02  6.1957603e-01  6.4719400e+02  1.5782363e+03  9.4563927e-01  2.7330531e-01  1.7898534e+01  3.5649163e+00  9.8386802e-01  3.0547506e-02  1.7118269e+03  4.9474614e+02  2.3666169e+01  7.2733774e+00  2.2520780e+01  9.9999950e-01  6.8917213e+00  6.1433765e+01  1.7266224e+00  5.5262447e-01  0.0000000e+00
 2.8851864e+01  1.9941491e-01  2.2166806e-02  6.3798611e-01  7.4930588e+02  1.9826911e+03  9.0856062e-01  2.5076549e-01  1.6473843e+01  3.0265612e+00  9.4237504e-01  1.7176035e-02  1.9126470e+03  5.2789638e+02  2.5408446e+01  7.2052658e+00  2.4365412e+01  9.9999923e-01  7.4649026e+00  6.3736835e+01  1.7947342e+00  5.2839062e-01  0.0000000e+00
 3.1113903e+01  2.0165272e-01  1.9312700e-02  6.4334190e-01  8.3061261e+02  2.3701457e+03  8.6141644e-01  2.2473700e-01  1.5334533e+01  2.5580505e+00  8.9018115e-01  1.1069379e-02  2.0799172e+03  5.4263458e+02  2.7169624e+01  7.1851256e+00  2.6202337e+01  9.9999875e-01  8.0070142e+00  6.4579038e+01  1.8148745e+00  4.9645006e-01  0.0000000e+00
 3.3375941e+01  1.9915770e-01  1.6678350e-02  6.3736704e-01  8.8876303e+02  2.7204549e+03  8.1047183e-01  1.9846366e-01  1.4418223e+01  2.1526364e+00  8.3436226e-01  9.5929677e-03  2.2104100e+03  5.4127242e+02  2.8946347e+01  7.2075807e+00  2.8034653e+01  9.9999785e-01  8.4891163e+00  6.4174090e+01  1.7924193e+00  4.5990136e-01  0.0000000e+00
 3.5637979e+01  1.9257442e-01  1.4296108e-02  6.2136359e-01  9.3184204e+02  3.0456318e+03  7.5812732e-01  1.7511616e-01  1.3675801e+01  1.8517243e+00  7.7803603e-01  9.0909147e-03  2.3009575e+03  5.3148702e+02  3.0735939e+01  7.2668301e+00  2.9864546e+01  9.9999618e-01  8.8969529e+00  6.2716754e+01  1.7331697e+00  4.2092914e-01  0.0000000e+00
 3.7900017e+01  1.8350875e-01  1.2206304e-02  5.9875841e-01  9.6350294e+02  3.3489949e+03  7.0723871e-01  1.5498952e-01  1.3053407e+01  1.6165134e+00  7.2396944e-01  8.7517749e-03  2.3579835e+03  5.1674594e+02  3.2535409e+01  7.3484210e+00  3.1694692e+01  9.9999314e-01  9.2329354e+00  6.0562335e+01  1.6515788e+00  3.8220968e-01  0.0000000e+00
 4.0162055e+01  1.7364626e-01  1.0428416e-02  5.7341941e-01  9.8646435e+02  3.6334515e+03  6.6063601e-01  1.3783297e-01  1.2507074e+01  1.4180962e+00  6.7480777e-01  8.5053388e-03  2.3929743e+03  4.9926245e+02  3.4342345e+01  7.4371833e+00  3.3527377e+01  9.9998786e-01  9.5031411e+00  5.8101832e+01  1.5628164e+00  3.4602890e-01  0.0000000e+00
 4.2424093e+01  1.6405083e-01  8.9450726e-03  5.4801867e-01  1.0034898e+03  3.9043395e+03  6.1952085e-01  1.2329973e-01  1.2010459e+01  1.2451890e+00  6.3161678e-01  8.3155897e-03  2.4157815e+03  4.8079931e+02  3.6155190e+01  7.5235421e+00  3.5363740e+01  9.9997907e-01  9.7174519e+00  5.5609455e+01  1.4764575e+00  3.1352670e-01  0.0000000e+00
 4.4686131e+01  1.5547784e-01  7.7286251e-03  5.2469922e-01  1.0179134e+03  4.1716287e+03  5.8453055e-01  1.1109022e-01  1.1546391e+01  1.0956805e+00  5.9493735e-01  8.1583065e-03  2.4363120e+03  4.6302188e+02  3.7972871e+01  7.6006989e+00  3.7204412e+01  9.9996501e-01  9.8894830e+00  5.3307387e+01  1.3993006e+00  2.8533372e-01  0.0000000e+00
 4.6948169e+01  1.4848367e-01  6.7487555e-03  5.0523463e-01  1.0336121e+03  4.4503923e+03  5.5599893e-01  1.0095197e-01  1.1103387e+01  9.7314541e-01  5.6503267e-01  8.0119724e-03  2.4646854e+03  4.4750961e+02  3.9794619e+01  7.6636463e+00  3.9049714e+01  9.9994343e-01  1.0036552e+01  5.1380777e+01  1.3363530e+00  2.6177035e-01  0.0000000e+00
 4.9210208e+01  1.4364646e-01  5.9808998e-03  4.9153628e-01  1.0555365e+03  4.7637668e+03  5.3450763e-01  9.2720317e-02  1.0671662e+01  8.8277937e-01  5.4243306e-01  7.8637705e-03  2.5133936e+03  4.3599499e+02  4.1619809e+01  7.7071812e+00  4.0899974e+01  9.9991168e-01  1.0179533e+01  5.0028395e+01  1.2928181e+00  2.4316430e-01  0.0000000e+00
 5.1472246e+01  1.4040404e-01  5.3670890e-03  4.8223792e-01  1.0834654e+03  5.1145828e+03  5.1934901e-01  8.6155000e-02  1.0256742e+01  8.1567421e-01  5.2639039e-01  7.6967220e-03  2.5791951e+03  4.2786363e+02  4.3448227e+01  7.7363628e+00  4.2753914e+01  9.9986546e-01  1.0298504e+01  4.9116192e+01  1.2636364e+00  2.2823908e-01  0.0000000e+00
 5.3734284e+01  1.3769589e-01  4.8476233e-03  4.7439393e-01  1.1129706e+03  5.4847548e+03  5.0840736e-01  8.0810388e-02  9.8689472e+00  7.6551374e-01  5.1473464e-01  7.5239808e-03  2.6487460e+03  4.2101317e+02  4.5279782e+01  7.7607360e+00  4.4609748e+01  9.9979737e-01  1.0366818e+01  4.8347215e+01  1.2392630e+00  2.1520801e-01  0.0000000e+00
 5.5996322e+01  1.3526697e-01  4.3994852e-03  4.6729146e-01  1.1428150e+03  5.8689104e+03  5.0058621e-01  7.6376837e-02  9.5080325e+00  7.3568481e-01  5.0632575e-01  7.3621634e-03  2.7189240e+03  4.1483928e+02  4.7114174e+01  7.7825960e+00  4.6466941e+01  9.9969722e-01  1.0386948e+01  4.7649741e+01  1.2174028e+00  2.0353517e-01  0.0000000e+00
 5.8258360e+01  1.3318022e-01  4.0128322e-03  4.6112516e-01  1.1736916e+03  6.2709639e+03  4.9583049e-01  7.2738713e-02  9.1703831e+00  7.2620302e-01  5.0108561e-01  7.2119296e-03  2.7914304e+03  4.0950498e+02  4.8951072e+01  7.8013766e+00  4.8325418e+01  9.9955092e-01  1.0362217e+01  4.7044320e+01  1.1986220e+00  1.9314673e-01  0.0000000e+00
 6.0520398e+01  1.3150173e-01  3.6795744e-03  4.5609807e-01  1.2063768e+03  6.6958665e+03  4.9413761e-01  6.9804399e-02  8.8528595e+00  7.3755969e-01  4.9899358e-01  7.0737277e-03  2.8682020e+03  4.0517685e+02  5.0790192e+01  7.8164827e+00  5.0185119e+01  9.9933864e-01  1.0296824e+01  4.6552268e+01  1.1835156e+00  1.8398290e-01  0.0000000e+00
 6.2782436e+01  1.3030753e-01  3.3931432e-03  4.5243872e-01  1.2418438e+03  7.1503482e+03  4.9556660e-01  6.7506660e-02  8.5526520e+00  7.7057602e-01  5.0009518e-01  6.9438158e-03  2.9515331e+03  4.0206128e+02  5.2631284e+01  7.8272301e+00  5.2046004e+01  9.9903263e-01  1.0195840e+01  4.6197475e+01  1.1727678e+00  1.7600234e-01  0.0000000e+00
 6.5044474e+01  1.2968430e-01  3.1481509e-03  4.5039941e-01  1.2811797e+03  7.6426239e+03  5.0022610e-01  6.5791754e-02  8.2672211e+00  8.2634311e-01  5.0448806e-01  6.8194866e-03  3.0440932e+03  4.0037141e+02  5.4474129e+01  7.8328388e+00  5.3908045e+01  9.9859418e-01  1.0065205e+01  4.6006173e+01  1.1671587e+00  1.6917806e-01  0.0000000e+00
 6.7306513e+01  1.2972284e-01  2.9399844e-03  4.5023109e-01  1.3254657e+03  8.1817765e+03  5.0823489e-01  6.4609593e-02  7.9943159e+00  9.0612299e-01  5.1228136e-01  6.7009867e-03  3.1487798e+03  4.0029007e+02  5.6318529e+01  7.8324915e+00  5.5771218e+01  9.9796955e-01  9.9116932e+00  4.6004359e+01  1.1675055e+00  1.6348587e-01  0.0000000e+00
 6.9568551e+01  1.2993354e-01  2.7540788e-03  4.5044798e-01  1.3712157e+03  8.7486446e+03  5.1817129e-01  6.3756178e-02  7.7371450e+00  9.9918699e-01  5.2203733e-01  6.5849327e-03  3.2561719e+03  4.0064179e+02  5.8164414e+01  7.8305945e+00  5.7634893e+01  9.9707360e-01  9.7341482e+00  4.6040718e+01  1.1694019e+00  1.5829508e-01  0.0000000e+00
 7.1830589e+01  1.3002723e-01  2.5823375e-03  4.5014015e-01  1.4163717e+03  9.3305814e+03  5.2946669e-01  6.3163035e-02  7.4967783e+00  1.1012394e+00  5.3318183e-01  6.4566250e-03  3.3597495e+03  4.0080326e+02  6.0011681e+01  7.8297507e+00  5.9498713e+01  9.9578273e-01  9.5269480e+00  4.6022659e+01  1.1702450e+00  1.5325002e-01  0.0000000e+00
 7.4092627e+01  1.3015769e-01  2.4252749e-03  4.4968454e-01  1.4618052e+03  9.9331392e+03  5.4291461e-01  6.2889302e-02  7.2704369e+00  1.2182796e+00  5.4650832e-01  6.3237001e-03  3.4620447e+03  4.0103098e+02  6.1860154e+01  7.8285757e+00  6.1362790e+01  9.9392817e-01  9.2877708e+00  4.5988670e+01  1.1714192e+00  1.4846157e-01  0.0000000e+00
 7.6354665e+01  1.3047364e-01  2.2828818e-03  4.4940722e-01  1.5083973e+03  1.0562662e+04  5.5940110e-01  6.3000149e-02  7.0557056e+00  1.3566706e+00  5.6290344e-01  6.1905731e-03  3.5655403e+03  4.0155368e+02  6.3709666e+01  7.8257313e+00  6.3227205e+01  9.9127135e-01  9.0140100e+00  4.5972119e+01  1.1742627e+00  1.4401148e-01  0.0000000e+00
 7.8616703e+01  1.3108208e-01  2.1541625e-03  4.4945729e-01  1.5567159e+03  1.1223963e+04  5.7979876e-01  6.3559762e-02  6.8507712e+00  1.5233772e+00  5.8324076e-01  6.0546484e-03  3.6715799e+03  4.0249266e+02  6.5560062e+01  7.8202542e+00  6.5091976e+01  9.8747301e-01  8.7027734e+00  4.5988381e+01  1.1797387e+00  1.3991729e-01  0.0000000e+00
 8.0878741e+01  1.3202521e-01  2.0369838e-03  4.4971403e-01  1.6065962e+03  1.1916896e+04  6.0489161e-01  6.4623843e-02  6.6545182e+00  1.7260624e+00  6.0830518e-01  5.9077705e-03  3.7793799e+03  4.0377160e+02  6.7411190e+01  7.8117647e+00  6.6957038e+01  9.8204688e-01  8.3508816e+00  4.6025278e+01  1.1882269e+00  1.3611314e-01  0.0000000e+00
