#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9973897e-02  9.3155537e-05  2.0162310e-01 -2.3372540e-01 -3.8473360e-02  3.4416011e-01 -6.3669662e-02  7.9502405e+01  4.4480448e+01  1.0000000e-04  3.5000000e-01  1.7458574e+02 -3.2298382e+01  1.3566406e+01  1.3339339e+01  2.4717212e+00  1.0000000e+00  3.3690290e+00  3.0524413e-03  8.9960846e-01  2.3023307e-04 -7.6103356e-01
 4.6695996e+00  4.0060058e-02  4.4948990e-05  1.5464082e-01 -2.4981792e+00 -6.4008283e-01  3.3823588e-01 -8.9980568e-02  7.5086325e+01  4.0485678e+01  1.0000000e-04  3.5000000e-01  2.0842557e+02 -5.5447257e+01  1.4948241e+01  1.4444705e+01  3.8471306e+00  1.0000000e+00  3.7141767e+00  3.3651556e-03  6.0090087e-01  1.7291686e-04  4.5627709e-02
 6.3391991e+00  3.1366708e-02  4.8885932e-03  1.2208506e-01 -4.0890295e+00 -1.4222882e+00  3.3730086e-01 -1.0094743e-01  7.0191606e+01  3.6098007e+01  1.9328598e-02  3.5155179e-01  2.2337992e+02 -6.6853164e+01  1.5486368e+01  1.4570057e+01  5.2479547e+00  1.0000000e+00  3.8529950e+00  6.7474763e-01  4.7050062e-01  2.5530308e-02  4.0581033e-02
 8.0087987e+00  2.8695505e-02  1.6368030e-02  1.1187607e-01 -3.1384611e+00 -1.3791678e+00  3.6033971e-01 -5.6590800e-02  6.5334037e+01  3.1859906e+01  9.8952353e-02  3.5107785e-01  2.5861386e+02 -4.0614910e+01  1.6068648e+01  1.4602484e+01  6.7058854e+00  1.0000000e+00  4.0242195e+00  3.6078657e+00  4.3043258e-01  1.0799448e-01  3.2941742e-02
 9.6783983e+00  3.0100502e-02  2.9020697e-02  1.1707058e-01  3.3282396e+00  1.7674659e+00  4.1495860e-01  4.5222390e-02  6.0622295e+01  2.7869284e+01  2.4297105e-01  3.3941239e-01  3.2703820e+02  3.5640782e+01  1.6725112e+01  1.4574343e+01  8.2047499e+00  9.9999996e-01  4.2456677e+00  9.3463731e+00  4.5150754e-01  2.3139240e-01  2.5877798e-02
 1.1347998e+01  3.5557103e-02  4.2736348e-02  1.3741076e-01  2.0274581e+01  1.2624206e+01  5.1560677e-01  2.1212905e-01  5.6062964e+01  2.4079360e+01  4.6384693e-01  3.0934625e-01  4.5007742e+02  1.8516920e+02  1.7461367e+01  1.4486851e+01  9.7483585e+00  9.9999972e-01  4.5041382e+00  1.8929057e+01  5.3335655e-01  3.9953463e-01  2.0239712e-02
 1.3017597e+01  4.3755717e-02  5.2262838e-02  1.6755973e-01  6.4815315e+01  4.6295783e+01  6.4997573e-01  3.8429967e-01  5.1836862e+01  2.0617588e+01  7.0377913e-01  2.7358661e-01  6.2957534e+02  3.7223789e+02  1.8263023e+01  1.4359385e+01  1.1284770e+01  9.9999884e-01  4.7785842e+00  3.0470403e+01  6.5633576e-01  5.6048191e-01  1.5751428e-02
 1.5279636e+01  6.1484727e-02  6.4667506e-02  2.3094574e-01  2.0007828e+02  1.6774358e+02  9.1123184e-01  6.6146457e-01  4.6431942e+01  1.6288183e+01  1.1073036e+00  2.0434692e-01  1.0185215e+03  7.3934626e+02  1.9445071e+01  1.4089047e+01  1.3401848e+01  9.9999572e-01  5.1790857e+00  5.1959190e+01  9.2227090e-01  8.1402337e-01  1.1372517e-02
 1.7541674e+01  7.7577003e-02  6.6278777e-02  2.8629412e-01  3.2689106e+02  3.1463500e+02  1.1204364e+00  8.1329758e-01  4.1938764e+01  1.2970478e+01  1.3770033e+00  1.4384878e-01  1.4495416e+03  1.0521870e+03  2.0715169e+01  1.3844692e+01  1.5409176e+01  9.9998890e-01  5.6269923e+00  7.0202713e+01  1.1636550e+00  9.5781864e-01  8.3740944e-03
 1.9803712e+01  8.9009261e-02  6.1412417e-02  3.2432066e-01  4.4490140e+02  4.8344084e+02  1.2380831e+00  8.4714835e-01  3.8290133e+01  1.0544682e+01  1.4966808e+00  1.0225819e-01  1.8538237e+03  1.2684639e+03  2.2062943e+01  1.3671167e+01  1.7316831e+01  9.9997613e-01  6.1147194e+00  8.2917899e+01  1.3351389e+00  1.0019373e+00  6.3274178e-03
 2.2065750e+01  9.3202234e-02  5.2799289e-02  3.3796032e-01  5.3409301e+02  6.4664890e+02  1.2449501e+00  7.9045915e-01  3.5411847e+01  8.8839996e+00  1.4726756e+00  7.7155420e-02  2.1524429e+03  1.3666557e+03  2.3482271e+01  1.3606795e+01  1.9138239e+01  9.9995308e-01  6.6337779e+00  8.8513721e+01  1.3980335e+00  9.5980838e-01  4.8390931e-03
