#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1942118e-02  5.6875372e-05  2.3241601e-01 -4.8305457e-01 -1.5029314e-01  3.3223359e-01 -1.1009473e-01  7.1649596e+01  5.1647640e+01  1.0000000e-04  3.5000000e-01  2.2361041e+01 -7.4099452e+00  4.9415698e+00  4.6902854e+00  1.5557423e+00  1.0000000e+00  1.2271704e+00  1.1118532e-03  3.0971059e-01  8.8478391e-05  0.0000000e+00
 4.6695996e+00  4.3205727e-02  2.5485521e-05  1.6535003e-01 -5.0836362e+00 -2.4619307e+00  3.1232050e-01 -1.5797441e-01  6.3152948e+01  4.3572301e+01  1.0000000e-04  3.5000000e-01  2.4762166e+01 -1.2524918e+01  5.3618974e+00  4.7839667e+00  2.4214886e+00  1.0000000e+00  1.3322661e+00  1.2070730e-03  2.1602863e-01  6.1711326e-05  0.0000000e+00
 6.3391991e+00  3.6165594e-02  2.8886038e-03  1.3942408e-01 -9.4801331e+00 -6.2326184e+00  3.0108536e-01 -1.8275650e-01  5.5624753e+01  3.6551153e+01  1.9156504e-02  3.5168930e-01  2.8345029e+01 -1.7205215e+01  5.8388842e+00  4.8191669e+00  3.2966953e+00  1.0000000e+00  1.4527094e+00  2.5213757e-01  1.8082797e-01  9.4954180e-03  0.0000000e+00
 8.0087987e+00  3.7793593e-02  1.0555275e-02  1.4545336e-01 -1.2062150e+01 -1.0018756e+01  3.2975356e-01 -1.5294350e-01  4.8900791e+01  3.0446660e+01  1.0151439e-01  3.4903289e-01  3.7359053e+01 -1.7327560e+01  6.3842912e+00  4.8110260e+00  4.1968086e+00  1.0000000e+00  1.5988768e+00  1.4705683e+00  1.8896797e-01  4.3835772e-02  0.0000000e+00
 9.6783983e+00  4.8318894e-02  2.0390079e-02  1.8392537e-01 -7.7796645e+00 -7.8088318e+00  4.1464038e-01 -6.7167499e-02  4.2897580e+01  2.5164569e+01  2.5803355e-01  3.3144654e-01  5.7088660e+01 -9.2477789e+00  6.9905495e+00  4.7583967e+00  5.1210784e+00  1.0000000e+00  1.7745501e+00  4.1486522e+00  2.4159447e-01  1.0233263e-01  0.0000000e+00
 1.1347998e+01  6.9220257e-02  3.0487714e-02  2.5770550e-01  8.8333308e+00  1.0395980e+01  5.6066128e-01  5.3535052e-02  3.7505227e+01  2.0541623e+01  4.7736531e-01  2.9888030e-01  9.3788081e+01  8.9554067e+00  7.6439436e+00  4.6538913e+00  6.0639237e+00  1.0000000e+00  1.9717459e+00  8.5279447e+00  3.4610129e-01  1.7940553e-01  0.0000000e+00
 1.3017597e+01  1.0521727e-01  4.1031184e-02  3.7654367e-01  6.2848080e+01  8.4848577e+01  7.8000656e-01  1.9880452e-01  3.2482721e+01  1.6283447e+01  7.6474424e-01  2.5119657e-01  1.5719941e+02  4.0066269e+01  8.3305504e+00  4.4738824e+00  7.0272645e+00  1.0000000e+00  2.1797179e+00  1.5102856e+01  5.2608635e-01  2.7697247e-01  0.0000000e+00
 1.5279636e+01  1.5703785e-01  4.6144105e-02  5.2947691e-01  1.8978004e+02  3.0073588e+02  1.0150249e+00  3.0454704e-01  2.6952739e+01  1.1828980e+01  1.0428112e+00  1.8859817e-01  2.5945661e+02  7.7847097e+01  9.2989283e+00  4.2147894e+00  8.2888852e+00  1.0000000e+00  2.4767175e+00  2.3400478e+01  7.8518924e-01  3.6561242e-01  0.0000000e+00
 1.7541674e+01  2.0420280e-01  4.4798297e-02  6.5001661e-01  2.9423190e+02  5.3528182e+02  1.1426116e+00  3.2848991e-01  2.2717852e+01  8.7695661e+00  1.1808260e+00  1.3826420e-01  3.6567915e+02  1.0512926e+02  1.0303091e+01  3.9789863e+00  9.5037544e+00  1.0000000e+00  2.7986937e+00  2.9942209e+01  1.0210140e+00  4.0749684e-01  0.0000000e+00
 1.9803712e+01  2.3265538e-01  3.9513817e-02  7.1411033e-01  3.8238432e+02  7.8535928e+02  1.1458447e+00  3.0575071e-01  1.9769025e+01  7.0435744e+00  1.1817267e+00  9.9827233e-02  4.5354108e+02  1.2102033e+02  1.1343565e+01  3.8367250e+00  1.0675018e+01  1.0000000e+00  3.1438560e+00  3.3660634e+01  1.1632769e+00  4.0577687e-01  0.0000000e+00
 2.2065750e+01  2.5633167e-01  3.4475289e-02  7.6250851e-01  4.6234670e+02  1.0580548e+03  1.1179836e+00  2.7209545e-01  1.7439434e+01  5.9315872e+00  1.1481410e+00  7.5468490e-02  5.3959523e+02  1.3132698e+02  1.2406994e+01  3.7183451e+00  1.1836698e+01  9.9999999e-01  3.5049951e+00  3.6460718e+01  1.2816584e+00  3.9447394e-01  0.0000000e+00
 2.4327788e+01  2.8344458e-01  3.0572278e-02  8.1242609e-01  5.5779076e+02  1.4073290e+03  1.0930003e+00  2.4780076e-01  1.5407143e+01  5.0590718e+00  1.1195552e+00  5.1488915e-02  6.3385687e+02  1.4370556e+02  1.3485522e+01  3.5827838e+00  1.3000884e+01  9.9999999e-01  3.8745787e+00  3.9301810e+01  1.4172229e+00  3.8567557e-01  0.0000000e+00
 2.6589826e+01  3.1286353e-01  2.7179786e-02  8.5509155e-01  6.5790703e+02  1.8142692e+03  1.0622193e+00  2.2590989e-01  1.3635554e+01  4.3368367e+00  1.0855377e+00  3.0870508e-02  7.2917678e+02  1.5507932e+02  1.4573710e+01  3.4356823e+00  1.4162949e+01  9.9999999e-01  4.2439462e+00  4.1740471e+01  1.5643177e+00  3.7476001e-01  0.0000000e+00
 2.8851864e+01  3.3569851e-01  2.4247375e-02  8.9265952e-01  7.5806894e+02  2.2683198e+03  1.0302905e+00  2.0541632e-01  1.2229838e+01  3.8174567e+00  1.0504229e+00  1.7495785e-02  8.2597031e+02  1.6467956e+02  1.5679782e+01  3.3215075e+00  1.5323940e+01  9.9999999e-01  4.6066589e+00  4.3842248e+01  1.6784925e+00  3.6276913e-01  0.0000000e+00
 3.1113903e+01  3.5063048e-01  2.1479241e-02  9.1584627e-01  8.4083942e+02  2.7132466e+03  9.9021035e-01  1.8353087e-01  1.1145060e+01  3.4034771e+00  1.0070113e+00  1.1331708e-02  9.1386445e+02  1.6938052e+02  1.6797488e+01  3.2468476e+00  1.6480703e+01  9.9999999e-01  4.9502976e+00  4.5165646e+01  1.7531524e+00  3.4654938e-01  0.0000000e+00
 3.3375941e+01  3.5829751e-01  1.8954422e-02  9.2734845e-01  9.0595205e+02  3.1358872e+03  9.4914122e-01  1.6267703e-01  1.0311499e+01  3.0808124e+00  9.6293090e-01  9.8463210e-03  9.9261580e+02  1.7012830e+02  1.7924683e+01  3.2085124e+00  1.7635184e+01  9.9999998e-01  5.2567848e+00  4.5862519e+01  1.7914876e+00  3.2804678e-01  0.0000000e+00
 3.5637979e+01  3.5936084e-01  1.6692053e-02  9.2892263e-01  9.6624721e+02  3.5712728e+03  9.0968786e-01  1.4560461e-01  9.6751190e+00  2.8859423e+00  9.2121946e-01  9.3497273e-03  1.0616890e+03  1.6993391e+02  1.9059685e+01  3.2031958e+00  1.8788591e+01  9.9999997e-01  5.5170959e+00  4.6048577e+01  1.7968042e+00  3.0847114e-01  0.0000000e+00
 3.7900017e+01  3.5589283e-01  1.4707028e-02  9.2376964e-01  1.0254258e+03  4.0305598e+03  8.7361620e-01  1.3194186e-01  9.1737199e+00  2.7717265e+00  8.8347749e-01  9.0249743e-03  1.1228140e+03  1.6957808e+02  2.0200516e+01  3.2205359e+00  1.9942141e+01  9.9999994e-01  5.7325255e+00  4.5886408e+01  1.7794641e+00  2.8903874e-01  0.0000000e+00
 4.0162055e+01  3.5028808e-01  1.2999920e-02  9.1532622e-01  1.0834776e+03  4.5129194e+03  8.4249869e-01  1.2083189e-01  8.7538415e+00  2.6997641e+00  8.5107405e-01  8.7952240e-03  1.1789531e+03  1.6908648e+02  2.1345469e+01  3.2485596e+00  2.1096823e+01  9.9999988e-01  5.9066731e+00  4.5546275e+01  1.7514404e+00  2.7073744e-01  0.0000000e+00
 4.2424093e+01  3.4417468e-01  1.1548376e-02  9.0595077e-01  1.1404351e+03  5.0177020e+03  8.1667706e-01  1.1163269e-01  8.3825409e+00  2.6521713e+00  8.2422633e-01  8.6163746e-03  1.2325992e+03  1.6848564e+02  2.2493423e+01  3.2791266e+00  2.2253121e+01  9.9999975e-01  6.0455707e+00  4.5146737e+01  1.7208734e+00  2.5405350e-01  0.0000000e+00
