#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.3562123e-02  3.7639559e-05  1.5259718e-01 -3.9462136e-01 -1.2213436e-01  3.2353006e-01 -1.3352269e-01  6.7557412e+01  4.7555455e+01  1.0000000e-04  3.5000000e-01  9.3962046e+00 -3.8778670e+00  3.2460829e+00  3.0002328e+00  1.2392164e+00  1.0000000e+00  8.0611973e-01  7.3036865e-04  2.5424849e-01  4.6641805e-05 -7.4551532e-01
 4.6695996e+00  4.2950424e-02  2.7122323e-05  1.7492507e-01 -5.1826873e+00 -2.4967248e+00  3.1455693e-01 -1.5347294e-01  6.3975791e+01  4.4395144e+01  1.0000000e-04  3.5000000e-01  1.6765495e+01 -8.1799180e+00  4.3962562e+00  3.9505143e+00  1.9288612e+00  1.0000000e+00  1.0923340e+00  9.8968740e-04  1.7180169e-01  5.2313779e-05  1.2231966e-01
 6.3391991e+00  3.5977404e-02  2.9431270e-03  1.4249932e-01 -9.5068545e+00 -6.2173780e+00  3.0265130e-01 -1.8042085e-01  5.6112975e+01  3.7039375e+01  1.8971089e-02  3.5183745e-01  1.8540945e+01 -1.1052895e+01  4.7101083e+00  3.9100425e+00  2.6261545e+00  1.0000000e+00  1.1718709e+00  2.0142557e-01  1.4390962e-01  7.7064252e-03  5.3956260e-02
 8.0087987e+00  3.7548323e-02  1.0665766e-02  1.4663206e-01 -1.2022376e+01 -9.9333037e+00  3.3063331e-01 -1.5176168e-01  4.9243812e+01  3.0789682e+01  1.0089253e-01  3.4952924e-01  2.4103550e+01 -1.1063601e+01  5.1212586e+00  3.8793251e+00  3.3433704e+00  1.0000000e+00  1.2825640e+00  1.1724130e+00  1.5019329e-01  3.5283284e-02  2.9523175e-02
 9.6783983e+00  4.7863015e-02  2.0502811e-02  1.8392517e-01 -7.7359267e+00 -7.7241707e+00  4.1439442e-01 -6.6813927e-02  4.3173504e+01  2.5440493e+01  2.5649693e-01  3.3225918e-01  3.6536702e+01 -5.8909107e+00  5.5940959e+00  3.8275360e+00  4.0796909e+00  1.0000000e+00  1.4200606e+00  3.3001344e+00  1.9145206e-01  8.1964628e-02  1.8994872e-02
 1.1347998e+01  6.8906973e-02  3.0948705e-02  2.5826478e-01  9.4131887e+00  1.1020265e+01  5.6292784e-01  5.7210364e-02  3.7723114e+01  2.0759510e+01  4.8026678e-01  2.9917318e-01  6.0154638e+01  6.1135168e+00  6.1094503e+00  3.7380438e+00  4.8324332e+00  1.0000000e+00  1.5759252e+00  6.8574196e+00  2.7562789e-01  1.4506789e-01  1.3679661e-02
 1.3017597e+01  1.0367620e-01  4.1101483e-02  3.7346458e-01  6.2485408e+01  8.3916136e+01  7.7622406e-01  1.9850944e-01  3.2712848e+01  1.6513574e+01  7.6038712e-01  2.5247022e-01  9.9784927e+01  2.5518728e+01  6.6532876e+00  3.5956296e+00  5.5980071e+00  1.0000000e+00  1.7408561e+00  1.1993342e+01  4.1470482e-01  2.2100286e-01  1.0357916e-02
 1.5279636e+01  1.5558412e-01  4.6496168e-02  5.2732898e-01  1.9092351e+02  3.0095977e+02  1.0156432e+00  3.0811062e-01  2.7136500e+01  1.2012741e+01  1.0443766e+00  1.8905243e-01  1.6537860e+02  5.0170082e+01  7.4217779e+00  3.3851614e+00  6.6048066e+00  1.0000000e+00  1.9767490e+00  1.8704721e+01  6.2233650e-01  2.9345379e-01  7.5079027e-03
 1.7541674e+01  2.0406772e-01  4.5427807e-02  6.5139642e-01  2.9789200e+02  5.3909573e+02  1.1516057e+00  3.3480267e-01  2.2833615e+01  8.8853293e+00  1.1912831e+00  1.3832185e-01  2.3453145e+02  6.8184585e+01  8.2189320e+00  3.1894090e+00  7.5748607e+00  1.0000000e+00  2.2325605e+00  2.4096880e+01  8.1627087e-01  3.2915645e-01  5.6795443e-03
 1.9803712e+01  2.3257584e-01  4.0041344e-02  7.1532981e-01  3.8637435e+02  7.8938872e+02  1.1551428e+00  3.1121331e-01  1.9866893e+01  7.1414422e+00  1.1921556e+00  9.9867967e-02  2.9076198e+02  7.8335764e+01  9.0459688e+00  3.0741473e+00  8.5075948e+00  9.9999999e-01  2.5070799e+00  2.7079691e+01  9.3030334e-01  3.2754035e-01  4.4491453e-03
 2.2065750e+01  2.5624873e-01  3.4910336e-02  7.6342450e-01  4.6647184e+02  1.0618915e+03  1.1270146e+00  2.7667200e-01  1.7524536e+01  6.0166885e+00  1.1580176e+00  7.5528960e-02  3.4575580e+02  8.4879954e+01  9.8916836e+00  2.9785262e+00  9.4325917e+00  9.9999999e-01  2.7944159e+00  2.9318975e+01  1.0249949e+00  3.1818689e-01  3.5178568e-03
 2.4327788e+01  2.8330431e-01  3.0938712e-02  8.1301564e-01  5.6197241e+02  1.4104368e+03  1.1016768e+00  2.5169741e-01  1.5482730e+01  5.1346589e+00  1.1288881e+00  5.1526764e-02  4.0596278e+02  9.2749326e+01  1.0749749e+01  2.8696230e+00  1.0359651e+01  9.9999999e-01  3.0885528e+00  3.1589918e+01  1.1332172e+00  3.1089549e-01  2.8347679e-03
 2.6589826e+01  3.1296952e-01  2.7471856e-02  8.5474217e-01  6.6110818e+02  1.8135271e+03  1.0698069e+00  2.2894200e-01  1.3697578e+01  4.3988606e+00  1.0935934e+00  3.0896445e-02  4.6648246e+02  9.9828702e+01  1.1615175e+01  2.7504396e+00  1.1284830e+01  9.9999999e-01  3.3824042e+00  3.3513823e+01  1.2518781e+00  3.0172624e-01  2.3176382e-03
 2.8851864e+01  3.3570999e-01  2.4500044e-02  8.9208696e-01  7.6115996e+02  2.2656136e+03  1.0375863e+00  2.0804579e-01  1.2286558e+01  3.8741769e+00  1.0580934e+00  1.7518971e-02  5.2828194e+02  1.0592548e+02  1.2495637e+01  2.6590861e+00  1.2209431e+01  9.9999999e-01  3.6711696e+00  3.5194193e+01  1.3428400e+00  2.9197812e-01  1.9260986e-03
 3.1113903e+01  3.5055938e-01  2.1697641e-02  9.1509616e-01  8.4393855e+02  2.7089522e+03  9.9717815e-01  1.8583246e-01  1.1197648e+01  3.4560647e+00  1.0142826e+00  1.1351299e-02  5.8439422e+02  1.0890673e+02  1.3385474e+01  2.5993798e+00  1.3130657e+01  9.9999999e-01  3.9447613e+00  3.6251190e+01  1.4022375e+00  2.7885380e-01  1.6173285e-03
 3.3375941e+01  3.5813955e-01  1.9142697e-02  9.2643059e-01  9.0920113e+02  3.1306139e+03  9.5575687e-01  1.6471805e-01  1.0361096e+01  3.1304094e+00  9.6979687e-01  9.8619531e-03  6.3464534e+02  1.0937671e+02  1.4282957e+01  2.5688079e+00  1.4050057e+01  9.9999998e-01  4.1887733e+00  3.6805288e+01  1.4325582e+00  2.6390414e-01  1.3660828e-03
