#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  9.6036548e-02  1.2392698e+00  3.4725118e-01  2.7957483e+00  3.1407575e-01  5.5070035e-01  7.0690739e-01  7.4448844e+01  3.1306888e+01  8.2867056e-01  3.4101911e-01  6.4680751e+02  8.3027550e+02  2.0642892e+01  1.9887186e+01  5.5343313e+00  1.0000000e+00  5.1263764e+00  3.8488854e+01  2.1128041e+00  3.0628442e+00  0.0000000e+00
 4.6695996e+00  6.4735493e-02  5.3055490e-01  2.4217441e-01  1.8611356e+01  3.2544136e+00  5.5586723e-01  7.0280833e-01  7.4030985e+01  3.1310337e+01  8.2861618e-01  3.4106180e-01  7.0213070e+02  8.8773591e+02  2.1401681e+01  2.0575803e+01  5.8879764e+00  1.0000000e+00  5.3176573e+00  3.9922372e+01  1.4241808e+00  2.0410223e+00  0.0000000e+00
 6.3391991e+00  5.0948111e-02  3.0557751e-01  1.9340365e-01  2.7061760e+01  6.4239998e+00  5.7141329e-01  7.1375354e-01  7.1915055e+01  2.9701455e+01  8.5587413e-01  3.2161582e-01  7.6121813e+02  9.5083916e+02  2.1964212e+01  2.0879121e+01  6.8182771e+00  1.0000000e+00  5.4646770e+00  4.2375709e+01  1.1208584e+00  1.5958554e+00  0.0000000e+00
 8.0087987e+00  4.4311020e-02  2.0774103e-01  1.6938355e-01  3.7222072e+01  1.1163053e+01  5.9937716e-01  7.3666509e-01  6.9243255e+01  2.7649124e+01  9.0127067e-01  2.9939875e-01  8.4226486e+02  1.0351864e+03  2.2484527e+01  2.1025135e+01  7.9685415e+00  1.0000000e+00  5.6310071e+00  4.5981580e+01  9.7484244e-01  1.3706527e+00  0.0000000e+00
 9.6783983e+00  4.0989513e-02  1.5526655e-01  1.5723015e-01  4.9184855e+01  1.7825839e+01  6.3274919e-01  7.5804598e-01  6.6414203e+01  2.5541192e+01  9.4789707e-01  2.7657979e-01  9.4482065e+02  1.1319137e+03  2.3021365e+01  2.1098205e+01  9.2113516e+00  9.9999991e-01  5.8439708e+00  5.0189376e+01  9.0176929e-01  1.2379958e+00  0.0000000e+00
 1.1347998e+01  3.9582009e-02  1.2364149e-01  1.5205332e-01  6.3229930e+01  2.6869342e+01  6.7207982e-01  7.7854641e-01  6.3564953e+01  2.3461348e+01  9.9633980e-01  2.5521127e-01  1.0713348e+03  1.2410488e+03  2.3596420e+01  2.1129169e+01  1.0504725e+01  9.9999917e-01  6.0866675e+00  5.4945185e+01  8.7080420e-01  1.1559026e+00  0.0000000e+00
 1.3017597e+01  3.8358130e-02  9.8311417e-02  1.4753760e-01  1.0434566e+02  5.0865146e+01  7.0033651e-01  7.5636210e-01  6.0893216e+01  2.1553942e+01  1.0015155e+00  2.4397036e-01  1.1924595e+03  1.2878539e+03  2.4213959e+01  2.1156090e+01  1.1778610e+01  9.9999564e-01  6.3356677e+00  5.7490045e+01  8.4387886e-01  1.0543203e+00  0.0000000e+00
 1.5279636e+01  3.8748032e-02  7.9117904e-02  1.4897355e-01  1.7941324e+02  1.0265558e+02  7.5678898e-01  7.6294684e-01  5.7286019e+01  1.9022260e+01  1.0509307e+00  2.2441501e-01  1.4132931e+03  1.4247928e+03  2.5134347e+01  2.1147510e+01  1.3583748e+01  9.9997761e-01  6.6943925e+00  6.3742315e+01  8.5245671e-01  9.9592248e-01  0.0000000e+00
 1.7541674e+01  4.9004765e-02  8.6656837e-02  1.8639056e-01  3.1273239e+02  2.0542769e+02  9.8395050e-01  1.0485286e+00  5.3108596e+01  1.6020310e+01  1.4292524e+00  1.5750676e-01  2.0300419e+03  2.1632766e+03  2.6159692e+01  2.0921860e+01  1.5703669e+01  9.9993278e-01  7.1059225e+00  9.2017830e+01  1.0781048e+00  1.2523094e+00  0.0000000e+00
 1.9803712e+01  5.6178587e-02  8.2542423e-02  2.1204856e-01  4.3731847e+02  3.2430938e+02  1.1406877e+00  1.1722931e+00  4.9616042e+01  1.3750591e+01  1.6320179e+00  1.0934783e-01  2.6073060e+03  2.6795474e+03  2.7259428e+01  2.0764045e+01  1.7661565e+01  9.9984025e-01  7.5549194e+00  1.1171136e+02  1.2359289e+00  1.3466712e+00  0.0000000e+00
 2.2065750e+01  6.0258830e-02  7.3520007e-02  2.2643001e-01  5.4332049e+02  4.4894162e+02  1.2240904e+00  1.1789581e+00  4.6652403e+01  1.2004556e+01  1.6975851e+00  8.0898382e-02  3.1021497e+03  2.9877731e+03  2.8429870e+01  2.0674281e+01  1.9514908e+01  9.9967567e-01  8.0314823e+00  1.2352926e+02  1.3256943e+00  1.3364786e+00  0.0000000e+00
 2.4327788e+01  6.3710923e-02  6.5412274e-02  2.3846462e-01  6.5352297e+02  5.9535851e+02  1.2832164e+00  1.1612660e+00  4.3969485e+01  1.0481414e+01  1.7297814e+00  5.5130935e-02  3.6019415e+03  3.2596311e+03  2.9668848e+01  2.0598344e+01  2.1352957e+01  9.9942089e-01  8.5242738e+00  1.3359530e+02  1.4016403e+00  1.3109908e+00  0.0000000e+00
 2.6589826e+01  6.4556721e-02  5.6585607e-02  2.4132237e-01  7.4550615e+02  7.4230403e+02  1.2850712e+00  1.0973622e+00  4.1642351e+01  9.2036336e+00  1.6895168e+00  3.3835948e-02  3.9840351e+03  3.4020912e+03  3.0971253e+01  2.0579740e+01  2.3145038e+01  9.9904476e-01  9.0190028e+00  1.3805864e+02  1.4202479e+00  1.2395363e+00  0.0000000e+00
 2.8851864e+01  6.3386857e-02  4.7971474e-02  2.3712069e-01  8.1476134e+02  8.8027706e+02  1.2464890e+00  1.0055457e+00  3.9598273e+01  8.0458917e+00  1.6013958e+00  1.9707459e-02  4.2476958e+03  3.4266264e+03  3.2327352e+01  2.0605479e+01  2.4909274e+01  9.9851723e-01  9.4976501e+00  1.3780260e+02  1.3945109e+00  1.1402359e+00  0.0000000e+00
 3.1113903e+01  6.0332987e-02  3.9803668e-02  2.2627052e-01  8.5365011e+02  9.9460233e+02  1.1745904e+00  8.9460139e-01  3.7798121e+01  6.9165380e+00  1.4764164e+00  1.2992555e-02  4.3711179e+03  3.3291674e+03  3.3730301e+01  2.0672665e+01  2.6652844e+01  9.9780170e-01  9.9404761e+00  1.3297152e+02  1.3273257e+00  1.0202705e+00  0.0000000e+00
 3.3375941e+01  5.5929877e-02  3.2443519e-02  2.1054189e-01  8.6304432e+02  1.0786529e+03  1.0833603e+00  7.7911330e-01  3.6190178e+01  5.8194910e+00  1.3343794e+00  1.0896464e-02  4.3629688e+03  3.1376884e+03  3.5174740e+01  2.0769535e+01  2.8388180e+01  9.9686243e-01  1.0315722e+01  1.2471581e+02  1.2304573e+00  8.9207061e-01  0.0000000e+00
 3.5637979e+01  5.0488836e-02  2.5969977e-02  1.9092456e-01  8.4500240e+02  1.1276806e+03  9.7860734e-01  6.6646698e-01  3.4740732e+01  4.8115556e+00  1.1839554e+00  1.0010959e-02  4.2245936e+03  2.8771009e+03  3.6656542e+01  2.0889238e+01  3.0122115e+01  9.9566011e-01  1.0610755e+01  1.1382148e+02  1.1107544e+00  7.6246935e-01  0.0000000e+00
 3.7900017e+01  4.4567326e-02  2.0472880e-02  1.6932787e-01  8.0498464e+02  1.1424628e+03  8.6825304e-01  5.6159962e-01  3.3412687e+01  3.8706933e+00  1.0340069e+00  9.3352878e-03  3.9845375e+03  2.5772611e+03  3.8171103e+01  2.1019512e+01  3.1862410e+01  9.9416060e-01  1.0832239e+01  1.0148089e+02  9.8048117e-01  6.3922848e-01  0.0000000e+00
 4.0162055e+01  3.8585416e-02  1.5920077e-02  1.4724668e-01  7.4788635e+02  1.1247775e+03  7.5798285e-01  4.6646362e-01  3.2179966e+01  2.9858883e+00  8.8997046e-01  8.8815610e-03  3.6717365e+03  2.2595913e+03  3.9714410e+01  2.1151115e+01  3.3613460e+01  9.9233113e-01  1.0989687e+01  8.8614239e+01  8.4887915e-01  5.2674310e-01  0.0000000e+00
 4.2424093e+01  3.2881963e-02  1.2242221e-02  1.2594733e-01  6.7990800e+02  1.0801344e+03  6.5253512e-01  3.8250764e-01  3.1022926e+01  2.1525562e+00  7.5633443e-01  8.5100217e-03  3.3175050e+03  1.9446785e+03  4.1283227e+01  2.1276591e+01  3.5378122e+01  9.9014102e-01  1.1095717e+01  7.6034699e+01  7.2340318e-01  4.2786873e-01  0.0000000e+00
 4.4686131e+01  2.7567655e-02  9.2980522e-03  1.0589463e-01  6.0445430e+02  1.0114661e+03  5.5293203e-01  3.0889860e-01  2.9932217e+01  1.3764064e+00  6.3331263e-01  8.2027576e-03  2.9380336e+03  1.6413490e+03  4.2874897e+01  2.1393507e+01  3.7156085e+01  9.8755325e-01  1.1166145e+01  6.4071365e+01  6.0648841e-01  3.4229654e-01  0.0000000e+00
 4.6948169e+01  2.2792837e-02  6.9868250e-03  8.7713840e-02  5.2655340e+02  9.2571259e+02  4.6151975e-01  2.4565602e-01  2.8898136e+01  6.6279472e-01  5.2276565e-01  7.9642222e-03  2.5568006e+03  1.3609243e+03  4.4487076e+01  2.1498553e+01  3.8947556e+01  9.8453169e-01  1.1220031e+01  5.3142706e+01  5.0144241e-01  2.7023170e-01  0.0000000e+00
 4.9210208e+01  1.8606260e-02  5.1977110e-03  7.1653690e-02  4.4987320e+02  8.2901122e+02  3.7919360e-01  1.9213316e-01  2.7915160e+01  2.1177088e-02  4.2502107e-01  7.7477626e-03  2.1892927e+03  1.1092901e+03  4.6117760e+01  2.1590658e+01  4.0751580e+01  9.8103330e-01  1.1279659e+01  4.3435917e+01  4.0933771e-01  2.1071968e-01  0.0000000e+00
 5.1472246e+01  1.4932930e-02  3.8105136e-03  5.7485321e-02  3.7520154e+02  7.2319068e+02  3.0608075e-01  1.4736610e-01  2.6981854e+01 -5.6431410e-01  3.3962516e-01  7.5460329e-03  1.8371311e+03  8.8450791e+02  4.7765209e+01  2.1671471e+01  4.2565978e+01  9.7700141e-01  1.1321756e+01  3.4838241e+01  3.2852446e-01  1.6158253e-01  0.0000000e+00
 5.3734284e+01  1.1554459e-02  2.6984034e-03  4.4419834e-02  2.9907247e+02  6.0178726e+02  2.3871181e-01  1.0878541e-01  2.6100669e+01 -1.1078645e+00  2.6222866e-01  7.3294417e-03  1.4819668e+03  6.7535979e+02  4.9427923e+01  2.1745798e+01  4.4387384e+01  9.7235696e-01  1.1316537e+01  2.6886624e+01  2.5419809e-01  1.1945274e-01  0.0000000e+00
 5.5996322e+01  8.4553931e-03  1.8084990e-03  3.2428563e-02  2.2215440e+02  4.6583221e+02  1.7642681e-01  7.5330864e-02  2.5267864e+01 -1.6095833e+00  1.9170169e-01  7.1845445e-03  1.1274500e+03  4.8139952e+02  5.1104463e+01  2.1813977e+01  4.6214896e+01  9.6702300e-01  1.1266660e+01  1.9568779e+01  1.8601865e-01  8.3428711e-02  0.0000000e+00
 5.8258360e+01  5.6609095e-03  1.1076401e-03  2.1634359e-02  1.4690485e+02  3.2048630e+02  1.1950362e-01  4.6725805e-02  2.4478912e+01 -2.0703684e+00  1.2812312e-01  6.9915130e-03  7.8255047e+02  3.0597652e+02  5.2793576e+01  2.1875456e+01  4.8048164e+01  9.6091604e-01  1.1175618e+01  1.2973037e+01  1.2454001e-01  5.3161191e-02  0.0000000e+00
 6.0520398e+01  3.1425993e-03  5.5752116e-04  1.1952570e-02  7.3437544e+01  1.6643130e+02  6.7215858e-02  2.2035616e-02  2.3731085e+01 -2.4893145e+00  7.0400493e-02  6.8782716e-03  4.4913111e+02  1.4724027e+02  5.4494119e+01  2.1930859e+01  4.9886335e+01  9.5393516e-01  1.1047731e+01  7.0467906e+00  6.9137185e-02  2.7797190e-02  0.0000000e+00
 6.2782436e+01  9.3854904e-04  1.3956777e-04  3.5469341e-03  4.5724809e+00  1.0749918e+01  2.0356001e-02  1.3011132e-03  2.3020237e+01 -2.8669395e+00  1.9243795e-02  6.7628393e-03  1.3826153e+02  8.8373888e+00  5.6205084e+01  2.1979348e+01  5.1729293e+01  9.4597304e-01  1.0888163e+01  1.8984009e+00  2.0648079e-02  7.2187346e-03  0.0000000e+00
 6.5044474e+01 -9.6054329e-04 -1.6995301e-04 -3.6042994e-03 -5.8428837e+01 -1.4231567e+02 -2.1153863e-02 -1.5840738e-02  2.2343747e+01 -3.2022314e+00 -2.5587679e-02  6.6095061e-03 -1.4555976e+02 -1.0900014e+02  5.7925570e+01  2.2021128e+01  5.3576502e+01  9.3690102e-01  1.0702930e+01 -2.4812821e+00 -2.1131952e-02 -9.1070356e-03  0.0000000e+00
 6.7306513e+01 -2.5655331e-03 -3.9105137e-04 -9.5340891e-03 -1.1484143e+02 -2.8944814e+02 -5.7316677e-02 -2.9784229e-02  2.1699261e+01 -3.4940323e+00 -6.4267330e-02  6.4816715e-03 -3.9842480e+02 -2.0703879e+02  5.9654756e+01  2.2056437e+01  5.5427462e+01  9.2657049e-01  1.0498847e+01 -6.1132824e+00 -5.6441728e-02 -2.1683464e-02  0.0000000e+00
 6.9568551e+01 -3.9885984e-03 -5.5378205e-04 -1.4654249e-02 -1.6728710e+02 -4.3580329e+02 -9.0415751e-02 -4.1678994e-02  2.1086825e+01 -3.7562328e+00 -9.9356540e-02  6.3580299e-03 -6.3297504e+02 -2.9178282e+02  6.1391977e+01  2.2087745e+01  5.7280942e+01  9.1479213e-01  1.0274299e+01 -9.2489248e+00 -8.7749165e-02 -3.1738734e-02  0.0000000e+00
 7.1830589e+01 -5.2601788e-03 -6.7112274e-04 -1.9066089e-02 -2.1589822e+02 -5.8072909e+02 -1.2106594e-01 -5.1926702e-02  2.0504664e+01 -3.9959745e+00 -1.3158472e-01  6.2293990e-03 -8.5031748e+02 -3.6471184e+02  6.3136605e+01  2.2115719e+01  5.9136502e+01  9.0135828e-01  1.0023035e+01 -1.1949432e+01 -1.1572393e-01 -3.9714505e-02  0.0000000e+00
 7.4092627e+01 -6.3187040e-03 -7.4275742e-04 -2.2537242e-02 -2.5753742e+02 -7.1454637e+02 -1.4776709e-01 -6.0112869e-02  1.9949266e+01 -4.2079916e+00 -1.5941013e-01  6.0894544e-03 -1.0367781e+03 -4.2176988e+02  6.4888013e+01  2.2139007e+01  6.0994414e+01  8.8604407e-01  9.7423778e+00 -1.4070951e+01 -1.3901149e-01 -4.5337729e-02  0.0000000e+00
 7.6354665e+01 -7.1428848e-03 -7.7380491e-04 -2.4995034e-02 -2.9039866e+02 -8.3031957e+02 -1.6988872e-01 -6.6165929e-02  1.9418274e+01 -4.3858613e+00 -1.8222254e-01  5.9206569e-03 -1.1849483e+03 -4.6149740e+02  6.6645638e+01  2.2157138e+01  6.2854613e+01  8.6857778e-01  9.4294083e+00 -1.5567867e+01 -1.5714346e-01 -4.8674873e-02  0.0000000e+00
 7.8616703e+01 -7.7065076e-03 -7.6867704e-04 -2.6362916e-02 -3.1289104e+02 -9.2113447e+02 -1.8663608e-01 -7.0043167e-02  1.8909464e+01 -4.5230302e+00 -1.9926282e-01  5.7792259e-03 -1.2868216e+03 -4.8293482e+02  6.8408943e+01  2.2169538e+01  6.4717038e+01  8.4863727e-01  9.0809482e+00 -1.6394570e+01 -1.6954317e-01 -4.9784770e-02  0.0000000e+00
 8.0878741e+01 -7.9785225e-03 -7.3122328e-04 -2.6567274e-02 -3.2322723e+02 -9.7894302e+02 -1.9702341e-01 -7.1616019e-02  1.8420730e+01 -4.6128253e+00 -2.0955839e-01  5.6886513e-03 -1.3341094e+03 -4.8493528e+02  7.0177405e+01  2.2175522e+01  6.6581637e+01  8.2583475e-01  8.6935596e+00 -1.6506130e+01 -1.7552750e-01 -4.8721669e-02  0.0000000e+00
 8.3140780e+01 -7.9029952e-03 -6.6334730e-04 -2.5481118e-02 -2.6687630e+02 -8.3088169e+02 -1.9932616e-01 -7.0471920e-02  1.7949718e+01 -4.6488246e+00 -2.1134262e-01  5.6130831e-03 -1.3153540e+03 -4.6504444e+02  7.1950480e+01  2.2173860e+01  6.8448459e+01  7.9969916e-01  8.2635372e+00 -1.5823248e+01 -1.7386589e-01 -4.5435240e-02  0.0000000e+00
 8.5019079e+01 -7.5802388e-03 -5.8939417e-04 -2.3679142e-02 -2.0920459e+02 -6.6604364e+02 -1.9485948e-01 -6.7509406e-02  1.7571325e+01 -4.6322933e+00 -2.0614830e-01  5.5328706e-03 -1.2499494e+03 -4.3304714e+02  7.3425928e+01  2.2166759e+01  7.0000012e+01  7.7503283e-01  7.8712332e+00 -1.4701618e+01 -1.6676525e-01 -4.1281930e-02  0.0000000e+00
