#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1997812e-02  5.6980745e-05  2.3238979e-01 -4.8256908e-01 -1.4999919e-01  3.3223164e-01 -1.1010063e-01  7.1648578e+01  5.1646621e+01  1.0000000e-04  3.5000000e-01  2.2358518e+01 -7.4095501e+00  4.9413055e+00  4.6900070e+00  1.5557425e+00  1.0000000e+00  1.2271048e+00  1.1117937e-03  3.0998906e-01  8.8642315e-05  0.0000000e+00
 4.6695996e+00  4.3245458e-02  2.5533260e-05  1.6533770e-01 -5.0786303e+00 -2.4571654e+00  3.1231785e-01 -1.5797964e-01  6.3151989e+01  4.3571341e+01  1.0000000e-04  3.5000000e-01  2.4760320e+01 -1.2524505e+01  5.3617203e+00  4.7837680e+00  2.4214887e+00  1.0000000e+00  1.3322221e+00  1.2070331e-03  2.1622729e-01  6.1826921e-05  0.0000000e+00
 6.3391991e+00  3.6199296e-02  2.8941084e-03  1.3941632e-01 -9.4709591e+00 -6.2206607e+00  3.0108188e-01 -1.8276165e-01  5.5623673e+01  3.6550073e+01  1.9156914e-02  3.5168897e-01  2.8343450e+01 -1.7204941e+01  5.8387554e+00  4.8189984e+00  3.2967134e+00  1.0000000e+00  1.4526773e+00  2.5213740e-01  1.8099648e-01  9.5135127e-03  0.0000000e+00
 8.0087987e+00  3.7829581e-02  1.0575572e-02  1.4544786e-01 -1.2050809e+01 -9.9998095e+00  3.2974937e-01 -1.5294911e-01  4.8899159e+01  3.0445028e+01  1.0151735e-01  3.4903053e-01  3.7357640e+01 -1.7327760e+01  6.3842110e+00  4.8108461e+00  4.1968929e+00  1.0000000e+00  1.5988568e+00  1.4705927e+00  1.8914791e-01  4.3920064e-02  0.0000000e+00
 9.6783983e+00  4.8367412e-02  2.0430030e-02  1.8392544e-01 -7.7726034e+00 -7.7943187e+00  4.1464270e-01 -6.7170818e-02  4.2895005e+01  2.5161994e+01  2.5804789e-01  3.3143895e-01  5.7088683e+01 -9.2481876e+00  6.9905313e+00  4.7581541e+00  5.1212789e+00  1.0000000e+00  1.7745455e+00  4.1488719e+00  2.4183706e-01  1.0253313e-01  0.0000000e+00
 1.1347998e+01  6.9287439e-02  3.0542918e-02  2.5769151e-01  8.8151151e+00  1.0364668e+01  5.6062304e-01  5.3474807e-02  3.7501747e+01  2.0538143e+01  4.7731645e-01  2.9887582e-01  9.3782988e+01  8.9454533e+00  7.6439968e+00  4.6535554e+00  6.0642485e+00  1.0000000e+00  1.9717596e+00  8.5271311e+00  3.4643719e-01  1.7973038e-01  0.0000000e+00
 1.3017597e+01  1.0534978e-01  4.1116209e-02  3.7660341e-01  6.2792903e+01  8.4693398e+01  7.8010627e-01  1.9881308e-01  3.2476758e+01  1.6277484e+01  7.6485909e-01  2.5116329e-01  1.5722435e+02  4.0069230e+01  8.3306788e+00  4.4732200e+00  7.0278384e+00  1.0000000e+00  2.1797515e+00  1.5105357e+01  5.2674890e-01  2.7754641e-01  0.0000000e+00
 1.5279636e+01  1.5722704e-01  4.6230878e-02  5.2949130e-01  1.8952499e+02  3.0004585e+02  1.0150123e+00  3.0441543e-01  2.6945623e+01  1.1821865e+01  1.0427637e+00  1.8858026e-01  2.5946366e+02  7.7816537e+01  9.2991124e+00  4.2138434e+00  8.2895727e+00  1.0000000e+00  2.4767665e+00  2.3399877e+01  7.8613521e-01  3.6629994e-01  0.0000000e+00
 1.7541674e+01  2.0437161e-01  4.4865362e-02  6.4979692e-01  2.9369102e+02  5.3378929e+02  1.1421729e+00  3.2818334e-01  2.2712213e+01  8.7639266e+00  1.1803165e+00  1.3826139e-01  3.6555556e+02  1.0503597e+02  1.0303328e+01  3.9781423e+00  9.5043644e+00  1.0000000e+00  2.7987580e+00  2.9929980e+01  1.0218581e+00  4.0810688e-01  0.0000000e+00
 1.9803712e+01  2.3283895e-01  3.9570834e-02  7.1382278e-01  3.8166373e+02  7.8313321e+02  1.1453347e+00  3.0545231e-01  1.9763662e+01  7.0382112e+00  1.1811552e+00  9.9825001e-02  4.5335846e+02  1.2090735e+02  1.1343805e+01  3.8358071e+00  1.0675603e+01  1.0000000e+00  3.1439227e+00  3.3645069e+01  1.1641948e+00  4.0636240e-01  0.0000000e+00
 2.2065750e+01  2.5652806e-01  3.4523725e-02  7.6216509e-01  4.6145834e+02  1.0550168e+03  1.1174378e+00  2.7182108e-01  1.7434341e+01  5.9264941e+00  1.1475448e+00  7.5464669e-02  5.3935221e+02  1.3119952e+02  1.2407229e+01  3.7173631e+00  1.1837252e+01  9.9999999e-01  3.5050614e+00  3.6442474e+01  1.2826403e+00  3.9502816e-01  0.0000000e+00
 2.4327788e+01  2.8365998e-01  3.0614148e-02  8.1202549e-01  5.5669962e+02  1.4032392e+03  1.0924252e+00  2.4754344e-01  1.5402136e+01  5.0540644e+00  1.1189369e+00  5.1486408e-02  6.3354432e+02  1.4356108e+02  1.3485746e+01  3.5817068e+00  1.3001412e+01  9.9999999e-01  3.8746428e+00  3.9280755e+01  1.4182999e+00  3.8620377e-01  0.0000000e+00
 2.6589826e+01  3.1308535e-01  2.7216691e-02  8.5465499e-01  6.5663408e+02  1.8090355e+03  1.0616430e+00  2.2568037e-01  1.3630846e+01  4.3321279e+00  1.0849261e+00  3.0868538e-02  7.2880451e+02  1.5492672e+02  1.4573943e+01  3.4345733e+00  1.4163457e+01  9.9999999e-01  4.2440141e+00  4.1717622e+01  1.5654267e+00  3.7526886e-01  0.0000000e+00
 2.8851864e+01  3.3593156e-01  2.4279761e-02  8.9217961e-01  7.5659630e+02  2.2617586e+03  1.0297068e+00  2.0520666e-01  1.2225302e+01  3.8129204e+00  1.0498094e+00  1.7493931e-02  8.2552626e+02  1.6451623e+02  1.5680009e+01  3.3203422e+00  1.5324425e+01  9.9999999e-01  4.6067255e+00  4.3817278e+01  1.6796578e+00  3.6325366e-01  0.0000000e+00
 3.1113903e+01  3.5087111e-01  2.1507673e-02  9.1533933e-01  8.3919630e+02  2.7053671e+03  9.8963662e-01  1.8334198e-01  1.1140731e+01  3.3991481e+00  1.0064127e+00  1.1330095e-02  9.1335861e+02  1.6921057e+02  1.6797706e+01  3.2456444e+00  1.6481162e+01  9.9999999e-01  4.9503617e+00  4.5139384e+01  1.7543556e+00  3.4700811e-01  0.0000000e+00
 3.3375941e+01  3.5854438e-01  1.8979497e-02  9.2683140e-01  9.0416788e+02  3.1267327e+03  9.4859020e-01  1.6250759e-01  1.0307369e+01  3.0766824e+00  9.6235916e-01  9.8450193e-03  9.9206235e+02  1.6995501e+02  1.7924889e+01  3.2072781e+00  1.7635618e+01  9.9999998e-01  5.2568453e+00  4.5835815e+01  1.7927219e+00  3.2848076e-01  0.0000000e+00
 3.5637979e+01  3.5961137e-01  1.6714247e-02  9.2840831e-01  9.6434132e+02  3.5608362e+03  9.0916570e-01  1.4545290e-01  9.6711998e+00  2.8820230e+00  9.2067987e-01  9.3485526e-03  1.0611012e+03  1.6976030e+02  1.9059879e+01  3.2019432e+00  1.8789001e+01  9.9999997e-01  5.5171520e+00  4.6022072e+01  1.7980568e+00  3.0888128e-01  0.0000000e+00
 3.7900017e+01  3.5614478e-01  1.4726747e-02  9.2326625e-01  1.0234117e+03  4.0188144e+03  8.7312443e-01  1.3180578e-01  9.1700172e+00  2.7680239e+00  8.8297090e-01  9.0238485e-03  1.1222021e+03  1.6940624e+02  2.0200698e+01  3.2192761e+00  1.9942529e+01  9.9999994e-01  5.7325771e+00  4.5860509e+01  1.7807239e+00  2.8942628e-01  0.0000000e+00
 4.0162055e+01  3.5054023e-01  1.3017522e-02  9.1483761e-01  1.0813633e+03  4.4998259e+03  8.4203551e-01  1.2070906e-01  8.7503472e+00  2.6962698e+00  8.5059811e-01  8.7942585e-03  1.1783238e+03  1.6891729e+02  2.1345640e+01  3.2472989e+00  2.1097189e+01  9.9999988e-01  5.9067203e+00  4.5521168e+01  1.7527011e+00  2.7110402e-01  0.0000000e+00
 4.2424093e+01  3.4442718e-01  1.1564181e-02  9.0547882e-01  1.1382270e+03  5.0032202e+03  8.1624001e-01  1.1152110e-01  8.3792303e+00  2.6488607e+00  8.2377818e-01  8.6154563e-03  1.2319571e+03  1.6831962e+02  2.2493583e+01  3.2778641e+00  2.2253469e+01  9.9999975e-01  6.0456137e+00  4.5122510e+01  1.7221359e+00  2.5440121e-01  0.0000000e+00
 4.4686131e+01  3.3904003e-01  1.0339474e-02  8.9708537e-01  1.1942743e+03  5.5294889e+03  7.9560966e-01  1.0376205e-01  8.0348169e+00  2.6190063e+00  8.0230273e-01  8.4627572e-03  1.2856159e+03  1.6766783e+02  2.3643741e+01  3.3047999e+00  2.3411638e+01  9.9999949e-01  6.1576691e+00  4.4760733e+01  1.6952001e+00  2.3958682e-01  0.0000000e+00
 4.6948169e+01  3.3550716e-01  9.3188145e-03  8.9150530e-01  1.2500812e+03  6.0808606e+03  7.7994244e-01  9.7062891e-02  7.7004876e+00  2.6051465e+00  7.8591487e-01  8.3205065e-03  1.3422929e+03  1.6704673e+02  2.4795505e+01  3.3224642e+00  2.4571900e+01  9.9999904e-01  6.2536437e+00  4.4529849e+01  1.6775358e+00  2.2686685e-01  0.0000000e+00
 4.9210208e+01  3.3508372e-01  8.4829835e-03  8.9083184e-01  1.3064809e+03  6.6614139e+03  7.6918343e-01  9.1125634e-02  7.3611449e+00  2.6071623e+00  7.7451932e-01  8.1755363e-03  1.4059039e+03  1.6655830e+02  2.5948344e+01  3.3245814e+00  2.5734485e+01  9.9999831e-01  6.3465456e+00  4.4536106e+01  1.6754186e+00  2.1646891e-01  0.0000000e+00
 5.1472246e+01  3.3679087e-01  7.7833253e-03  8.9353802e-01  1.3638870e+03  7.2737715e+03  7.6330041e-01  8.6025719e-02  7.0278972e+00  2.6217291e+00  7.6809097e-01  8.0124065e-03  1.4749961e+03  1.6623547e+02  2.7102372e+01  3.3160456e+00  2.6898744e+01  9.9999714e-01  6.4240572e+00  4.4705879e+01  1.6839544e+00  2.0774473e-01  0.0000000e+00
 5.3734284e+01  3.3869824e-01  7.1707628e-03  8.9654434e-01  1.4218080e+03  7.9159051e+03  7.6142688e-01  8.1810333e-02  6.7196772e+00  2.6511438e+00  7.6576905e-01  7.8476044e-03  1.5449981e+03  1.6599993e+02  2.8257905e+01  3.3065088e+00  2.8063788e+01  9.9999520e-01  6.4696550e+00  4.4887096e+01  1.6934912e+00  1.9980601e-01  0.0000000e+00
 5.5996322e+01  3.4037495e-01  6.6265386e-03  8.9917123e-01  1.4798211e+03  8.5857230e+03  7.6270728e-01  7.8310392e-02  6.4377949e+00  2.7003473e+00  7.6667829e-01  7.7015482e-03  1.6147549e+03  1.6579374e+02  2.9414864e+01  3.2981253e+00  2.9229379e+01  9.9999190e-01  6.4848990e+00  4.5046283e+01  1.7018747e+00  1.9241457e-01  0.0000000e+00
 5.8258360e+01  3.4190530e-01  6.1415570e-03  9.0155476e-01  1.5380068e+03  9.2837762e+03  7.6702199e-01  7.5417329e-02  6.1785135e+00  2.7692334e+00  7.7068357e-01  7.5726566e-03  1.6844382e+03  1.6562215e+02  3.0573070e+01  3.2904735e+00  3.0395484e+01  9.9998629e-01  6.4718664e+00  4.5190612e+01  1.7095265e+00  1.8553611e-01  0.0000000e+00
 6.0520398e+01  3.4340691e-01  5.7085410e-03  9.0387905e-01  1.5963907e+03  1.0010347e+04  7.7430112e-01  7.3038004e-02  5.9383303e+00  2.8579305e+00  7.7770245e-01  7.4615439e-03  1.7543523e+03  1.6548393e+02  3.1732362e+01  3.2829654e+00  3.1562081e+01  9.9997678e-01  6.4331823e+00  4.5329601e+01  1.7170346e+00  1.7915074e-01  0.0000000e+00
 6.2782436e+01  3.4503262e-01  5.3216425e-03  9.0637815e-01  1.6550880e+03  1.0766323e+04  7.8450980e-01  7.1096366e-02  5.7139219e+00  2.9667459e+00  7.8769035e-01  7.3638769e-03  1.8249556e+03  1.6538699e+02  3.2892594e+01  3.2748369e+00  3.2729164e+01  9.9996073e-01  6.3720203e+00  4.5475266e+01  1.7251631e+00  1.7325093e-01  0.0000000e+00
 6.5044474e+01  3.4700828e-01  4.9764379e-03  9.0939165e-01  1.7144869e+03  1.1554542e+04  7.9767943e-01  6.9535165e-02  5.5017975e+00  3.0958195e+00  8.0067150e-01  7.2642655e-03  1.8969946e+03  1.6536446e+02  3.4053624e+01  3.2649586e+00  3.3896745e+01  9.9993383e-01  6.2921010e+00  4.5644939e+01  1.7350414e+00  1.6784976e-01  0.0000000e+00
 6.7306513e+01  3.4955291e-01  4.6689236e-03  9.1323676e-01  1.7745827e+03  1.2375464e+04  8.1377891e-01  6.8283977e-02  5.2989783e+00  3.2456854e+00  8.1660732e-01  7.1626313e-03  1.9712658e+03  1.6540840e+02  3.5215331e+01  3.2522355e+00  3.5064833e+01  9.9988916e-01  6.1976682e+00  4.5854733e+01  1.7477645e+00  1.6295420e-01  0.0000000e+00
 6.9568551e+01  3.5164057e-01  4.3865309e-03  9.1633229e-01  1.8351181e+03  1.3227725e+04  8.3172091e-01  6.7325014e-02  5.1126739e+00  3.4096158e+00  8.3441145e-01  7.0613397e-03  2.0444225e+03  1.6548914e+02  3.6377838e+01  3.2417972e+00  3.6233105e+01  9.9981273e-01  6.0880398e+00  4.6025691e+01  1.7582028e+00  1.5824349e-01  0.0000000e+00
 7.1830589e+01  3.5257966e-01  4.1217114e-03  9.1762648e-01  1.8957936e+03  1.4109403e+04  8.5126986e-01  6.6678713e-02  4.9466431e+00  3.5860042e+00  8.5384881e-01  6.9729288e-03  2.1138788e+03  1.6557701e+02  3.7541194e+01  3.2371019e+00  3.7401369e+01  9.9967857e-01  5.9597231e+00  4.6105171e+01  1.7628983e+00  1.5352486e-01  0.0000000e+00
 7.4092627e+01  3.5253089e-01  3.8737877e-03  9.1733588e-01  1.9565927e+03  1.5020472e+04  8.7314901e-01  6.6362715e-02  4.7978771e+00  3.7806198e+00  8.7564010e-01  6.9008112e-03  2.1797570e+03  1.6567000e+02  3.8705286e+01  3.2373458e+00  3.8569661e+01  9.9944196e-01  5.8112663e+00  4.6104041e+01  1.7626545e+00  1.4883413e-01  0.0000000e+00
 7.6354665e+01  3.5167577e-01  3.6420141e-03  9.1566295e-01  2.0185522e+03  1.5969221e+04  8.9823897e-01  6.6441402e-02  4.6635673e+00  3.9994323e+00  9.0066716e-01  6.8096711e-03  2.2422082e+03  1.6585281e+02  3.9870009e+01  3.2416215e+00  3.9738011e+01  9.9902420e-01  5.6410382e+00  4.6032647e+01  1.7583788e+00  1.4420121e-01  0.0000000e+00
 7.8616703e+01  3.5004175e-01  3.4245236e-03  9.1251406e-01  2.0812936e+03  1.6953382e+04  9.2735754e-01  6.6946064e-02  4.5422991e+00  4.2498052e+00  9.2974664e-01  6.7063384e-03  2.3006953e+03  1.6608750e+02  4.1035285e+01  3.2497918e+00  4.0906399e+01  9.9828523e-01  5.4472308e+00  4.5886293e+01  1.7502087e+00  1.3960684e-01  0.0000000e+00
 8.0878741e+01  3.4754743e-01  3.2187473e-03  9.0752534e-01  2.1433204e+03  1.7960964e+04  9.6132972e-01  6.7896229e-02  4.4335533e+00  4.5399975e+00  9.6370167e-01  6.6205198e-03  2.3539534e+03  1.6625363e+02  4.2201049e+01  3.2622636e+00  4.2074769e+01  9.9697567e-01  5.2278555e+00  4.5646635e+01  1.7377372e+00  1.3499354e-01  0.0000000e+00
 8.3140780e+01  3.4391604e-01  3.0209353e-03  8.9984732e-01  1.8470691e+03  1.5911290e+04  1.0008131e+00  6.9413048e-02  4.3381585e+00  4.8796161e+00  1.0031963e+00  6.4901520e-03  2.3993170e+03  1.6640861e+02  4.3367247e+01  3.2804212e+00  4.3242999e+01  9.9464753e-01  4.9807431e+00  4.5271267e+01  1.7195802e+00  1.3024085e-01  0.0000000e+00
 8.5019079e+01  3.4003544e-01  2.8608130e-03  8.9091723e-01  1.5544189e+03  1.3692811e+04  1.0386673e+00  7.1130887e-02  4.2683523e+00  5.2047343e+00  1.0410806e+00  6.3722402e-03  2.4291731e+03  1.6635668e+02  4.4335847e+01  3.2998245e+00  4.4212877e+01  9.9139692e-01  4.7527868e+00  4.4830673e+01  1.7001772e+00  1.2612395e-01  0.0000000e+00
 8.6897379e+01  3.3556872e-01  2.7032852e-03  8.7930610e-01  1.5834565e+03  1.4256765e+04  1.0820478e+00  7.3212123e-02  4.2052453e+00  5.5760528e+00  1.0845033e+00  6.3310008e-03  2.4504818e+03  1.6580134e+02  4.5304530e+01  3.3221584e+00  4.5182559e+01  9.8620544e-01  4.5038586e+00  4.4254576e+01  1.6778436e+00  1.2181205e-01  0.0000000e+00
 8.8775678e+01  3.3071531e-01  2.5465787e-03  8.6438204e-01  1.6029679e+03  1.4744396e+04  1.1315180e+00  7.5539898e-02  4.1471930e+00  5.9966735e+00  1.1340181e+00  6.4881289e-03  2.4609594e+03  1.6429313e+02  4.6273137e+01  3.3464263e+00  4.6151973e+01  9.7798103e-01  4.2348242e+00  4.3510889e+01  1.6535766e+00  1.1723109e-01  0.0000000e+00
 9.0653978e+01  3.2535277e-01  2.3864034e-03  8.4451425e-01  1.6101230e+03  1.5123561e+04  1.1868603e+00  7.8119918e-02  4.0946414e+00  6.4642894e+00  1.1894088e+00  6.8262452e-03  2.4552661e+03  1.6160722e+02  4.7241504e+01  3.3732399e+00  4.7120918e+01  9.6501348e-01  3.9454504e+00  4.2517756e+01  1.6267638e+00  1.1218181e-01  0.0000000e+00
