#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9362931e-02  1.6339720e-04  2.2117146e-01 -1.5201839e-01 -1.5639770e-02  3.4791318e-01 -3.8163158e-02  8.3723790e+01  3.8531833e+01  1.0000000e-04  3.5000000e-01  4.9027249e+02 -5.3778780e+01  2.2611221e+01  2.2475699e+01  2.4718948e+00  1.0000000e+00  5.6151835e+00  5.0875247e-03  1.4247104e+00  4.0383471e-04 -9.9560634e-02
 4.6695996e+00  3.9281280e-02  6.9456808e-05  1.4946482e-01 -1.5185181e+00 -2.4317145e-01  3.4520205e-01 -5.7754253e-02  8.0485690e+01  3.5715042e+01  1.0000000e-04  3.5000000e-01  5.1571030e+02 -8.6281246e+01  2.3275052e+01  2.2954888e+01  3.8472249e+00  1.0000000e+00  5.7831322e+00  5.2396913e-03  9.4275071e-01  2.6719740e-04 -1.0232693e-01
 6.3391991e+00  3.0028074e-02  7.9167304e-03  1.1546319e-01 -2.1483826e+00 -4.6704528e-01  3.4644012e-01 -5.7599185e-02  7.7209789e+01  3.2946190e+01  2.0525581e-02  3.5059538e-01  5.4083545e+02 -8.9919382e+01  2.3776872e+01  2.3186901e+01  5.2637688e+00  1.0000000e+00  5.9156652e+00  1.1001240e+00  7.2067377e-01  4.1344526e-02 -9.2388730e-02
 8.0087987e+00  2.5975550e-02  2.5341291e-02  1.0043840e-01  3.8067739e-02  1.0455323e-02  3.6324712e-01  7.7075018e-04  7.3809670e+01  3.0165539e+01  1.0202402e-01  3.4862611e-01  5.9436652e+02  1.2611472e+00  2.4262502e+01  2.3300270e+01  6.7650898e+00  9.9999999e-01  6.0762818e+00  5.6167221e+00  6.2341321e-01  1.6719908e-01 -7.6279084e-02
 9.6783983e+00  2.5017906e-02  4.3211677e-02  9.6981764e-02  7.4129626e+00  2.4604145e+00  4.0091131e-01  1.1747135e-01  7.0386117e+01  2.7463106e+01  2.4523305e-01  3.3821613e-01  6.9355477e+02  2.0321905e+02  2.4779265e+01  2.3341476e+01  8.3178992e+00  9.9999987e-01  6.2902133e+00  1.3976130e+01  6.0042975e-01  3.4454216e-01 -5.8053929e-02
 1.1347998e+01  2.6313611e-02  5.9846734e-02  1.0202173e-01  2.2823019e+01  8.8818886e+00  4.6515815e-01  2.9015594e-01  6.6987177e+01  2.4833573e+01  4.4891216e-01  3.1470692e-01  8.5545881e+02  5.3361735e+02  2.5345051e+01  2.3328026e+01  9.9083213e+00  9.9999881e-01  6.5377248e+00  2.6590750e+01  6.3152666e-01  5.5949663e-01 -4.0402310e-02
 1.3017597e+01  2.9221547e-02  7.2020331e-02  1.1310811e-01  6.4959875e+01  2.8999399e+01  5.5597194e-01  4.8805549e-01  6.3711659e+01  2.2322385e+01  6.8381284e-01  2.8231714e-01  1.0879571e+03  9.5505436e+02  2.5958334e+01  2.3273634e+01  1.1496654e+01  9.9999409e-01  6.7920896e+00  4.2080727e+01  7.0131712e-01  7.7236702e-01 -2.5007754e-02
 1.5279636e+01  3.5658894e-02  8.4443306e-02  1.3728968e-01  1.7768026e+02  9.3103319e+01  7.2667485e-01  7.8800530e-01  5.9457159e+01  1.9143401e+01  1.0479525e+00  2.2539783e-01  1.5500228e+03  1.6808428e+03  2.6861970e+01  2.3134856e+01  1.3650782e+01  9.9997164e-01  7.1545352e+00  6.7930626e+01  8.5581346e-01  1.0629577e+00 -9.2739115e-03
 1.7541674e+01  4.4362915e-02  9.2113694e-02  1.6938816e-01  3.0714321e+02  1.8476722e+02  9.3952484e-01  1.0830232e+00  5.5466861e+01  1.6328576e+01  1.4247933e+00  1.6003186e-01  2.1955396e+03  2.5308755e+03  2.7840899e+01  2.2935289e+01  1.5782526e+01  9.9991220e-01  7.5625994e+00  9.7626013e+01  1.0647100e+00  1.3311684e+00  5.9017201e-05
 1.9803712e+01  5.0719730e-02  8.8185761e-02  1.9241069e-01  4.3144394e+02  2.9301102e+02  1.0969752e+00  1.2269094e+00  5.2076370e+01  1.4160920e+01  1.6420364e+00  1.1125619e-01  2.8155483e+03  3.1490436e+03  2.8885987e+01  2.2786152e+01  1.7753633e+01  9.9978759e-01  8.0057181e+00  1.1910381e+02  1.2172735e+00  1.4387417e+00  3.4737807e-03
