#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9336572e-02  1.7019039e-04  2.2115785e-01 -1.4588398e-01 -1.4408310e-02  3.4807661e-01 -3.6642615e-02  8.3974140e+01  3.7782183e+01  1.0000000e-04  3.5000000e-01  5.3194696e+02 -5.5998959e+01  2.3547101e+01  2.3416994e+01  2.4719116e+00  1.0000000e+00  5.8475963e+00  5.2980977e-03  1.4834143e+00  4.2062402e-04 -9.9560634e-02
 4.6695996e+00  3.9240558e-02  7.2301780e-05  1.4936951e-01 -1.4564288e+00 -2.2389949e-01  3.4557360e-01 -5.5487797e-02  8.0861667e+01  3.5091020e+01  1.0000000e-04  3.5000000e-01  5.5922466e+02 -8.9793155e+01  2.4224081e+01  2.3916623e+01  3.8472358e+00  1.0000000e+00  6.0189367e+00  5.4533372e-03  9.8101395e-01  2.7814189e-04 -1.0232693e-01
 6.3391991e+00  2.9947921e-02  8.3111962e-03  1.1520128e-01 -2.0218898e+00 -4.2196468e-01  3.4681471e-01 -5.4389843e-02  7.7703753e+01  3.2440154e+01  2.0717761e-02  3.5044183e-01  5.8551284e+02 -9.1824108e+01  2.4726104e+01  2.4158875e+01  5.2658289e+00  1.0000000e+00  6.1518333e+00  1.1547553e+00  7.4869801e-01  4.3404594e-02 -9.2388730e-02
 8.0087987e+00  2.5802375e-02  2.6551816e-02  9.9812700e-02  2.7341370e-01  7.2089474e-02  3.6292782e-01  5.5655599e-03  7.4412340e+01  2.9768209e+01  1.0288406e-01  3.4808397e-01  6.4091127e+02  9.8284835e+00  2.5205675e+01  2.4278622e+01  6.7730767e+00  9.9999999e-01  6.3124893e+00  5.8842527e+00  6.4505938e-01  1.7518599e-01 -7.6279084e-02
 9.6783983e+00  2.4703261e-02  4.5145693e-02  9.5812079e-02  7.7790850e+00  2.4786558e+00  3.9914859e-01  1.2422951e-01  7.1088948e+01  2.7165936e+01  2.4688798e-01  3.3734091e-01  7.4347861e+02  2.3139749e+02  2.5712194e+01  2.4324323e+01  8.3333197e+00  9.9999986e-01  6.5270372e+00  1.4600193e+01  6.1758153e-01  3.5996277e-01 -5.8053929e-02
 1.1347998e+01  2.5821662e-02  6.2736694e-02  1.0017918e-01  2.3506586e+01  8.7819916e+00  4.6148168e-01  3.0193743e-01  6.7773795e+01  2.4620191e+01  4.5406478e-01  3.1298040e-01  9.1146803e+02  5.9635372e+02  2.6265606e+01  2.4314010e+01  9.9353384e+00  9.9999871e-01  6.7751808e+00  2.7872844e+01  6.4554155e-01  5.8651435e-01 -4.0402310e-02
 1.3017597e+01  2.8359267e-02  7.4309343e-02  1.0987668e-01  6.5005820e+01  2.7859113e+01  5.4726067e-01  4.9488675e-01  6.4602167e+01  2.2212893e+01  6.8177733e-01  2.8211135e-01  1.1467826e+03  1.0370333e+03  2.6862152e+01  2.4265966e+01  1.1521203e+01  9.9999355e-01  7.0285767e+00  4.3416271e+01  7.0898166e-01  7.9691505e-01 -2.5007754e-02
 1.5279636e+01  3.4352163e-02  8.7246722e-02  1.3244179e-01  1.7749485e+02  8.9285919e+01  7.1312256e-01  8.0077890e-01  6.0440828e+01  1.9127069e+01  1.0483540e+00  2.2526533e-01  1.6224927e+03  1.8219280e+03  2.7742665e+01  2.4131865e+01  1.3686071e+01  9.9996869e-01  7.3891034e+00  7.0184674e+01  8.5880406e-01  1.0982466e+00 -9.2739115e-03
 1.7541674e+01  4.2395257e-02  9.4858730e-02  1.6220656e-01  3.0516294e+02  1.7623292e+02  9.1890220e-01  1.0990168e+00  5.6538997e+01  1.6400711e+01  1.4235216e+00  1.6064042e-01  2.2813092e+03  2.7284701e+03  2.8696186e+01  2.3940117e+01  1.5822196e+01  9.9990185e-01  7.7949265e+00  1.0053532e+02  1.0598814e+00  1.3708379e+00  5.9017201e-05
 1.9803712e+01  4.8356020e-02  9.0894855e-02  1.8389308e-01  4.2884759e+02  2.7959782e+02  1.0750599e+00  1.2505203e+00  5.3204243e+01  1.4288792e+01  1.6453089e+00  1.1186486e-01  2.9198243e+03  3.3963685e+03  2.9714344e+01  2.3794525e+01  1.7797831e+01  9.9976064e-01  8.2352964e+00  1.2276350e+02  1.2089005e+00  1.4829403e+00  3.4737807e-03
 2.2065750e+01  5.1760500e-02  8.1244168e-02  1.9607987e-01  5.3463017e+02  3.8837956e+02  1.1665013e+00  1.2778562e+00  5.0340367e+01  1.2642520e+01  1.7282478e+00  8.2469763e-02  3.4689371e+03  3.8000840e+03  3.0796819e+01  2.3708912e+01  1.9655318e+01  9.9950637e-01  8.7001489e+00  1.3623079e+02  1.2940125e+00  1.4768917e+00  2.9674492e-03
 2.4327788e+01  5.4891066e-02  7.2759480e-02  2.0716275e-01  6.4686387e+02  5.1808346e+02  1.2415138e+00  1.2813308e+00  4.7701989e+01  1.1163917e+01  1.7832645e+00  5.5972499e-02  4.0407224e+03  4.1703134e+03  3.1947438e+01  2.3630065e+01  2.1500205e+01  9.9911010e-01  9.1789445e+00  1.4830339e+02  1.3722767e+00  1.4582433e+00  2.3768257e-03
 2.6589826e+01  5.5937879e-02  6.3411487e-02  2.1075133e-01  7.4235812e+02  6.4985008e+02  1.2640213e+00  1.2319136e+00  4.5377375e+01  9.8886574e+00  1.7647046e+00  3.4327365e-02  4.4929392e+03  4.3788130e+03  3.3162623e+01  2.3603455e+01  2.3294559e+01  9.9852888e-01  9.6571420e+00  1.5440566e+02  1.3984470e+00  1.3890606e+00  1.9284580e-03
 2.8851864e+01  5.4939054e-02  5.3829605e-02  2.0703373e-01  8.1122911e+02  7.7055141e+02  1.2386681e+00  1.1405736e+00  4.3328529e+01  8.7261472e+00  1.6836853e+00  2.0261267e-02  4.7891641e+03  4.4098932e+03  3.4434203e+01  2.3628083e+01  2.5048513e+01  9.9771840e-01  1.0116635e+01  1.5432617e+02  1.3734764e+00  1.2794781e+00  1.5828791e-03
 3.1113903e+01  5.2304302e-02  4.4694668e-02  1.9743559e-01  8.4976009e+02  8.7043236e+02  1.1777979e+00  1.0243453e+00  4.1502791e+01  7.5712078e+00  1.5608695e+00  1.3319232e-02  4.9252089e+03  4.2835148e+03  3.5755605e+01  2.3693685e+01  2.6778211e+01  9.9663484e-01  1.0537343e+01  1.4901853e+02  1.3076075e+00  1.1456395e+00  1.3128951e-03
 3.3375941e+01  4.8435098e-02  3.6386601e-02  1.8331567e-01  8.5755056e+02  9.4227455e+02  1.0936335e+00  8.9841840e-01  3.9856602e+01  6.4359157e+00  1.4152966e+00  1.1203546e-02  4.9054384e+03  4.0298107e+03  3.7121824e+01  2.3790203e+01  2.8496598e+01  9.9523511e-01  1.0886745e+01  1.3960085e+02  1.2108775e+00  1.0004900e+00  1.0993742e-03
 3.5637979e+01  4.3701185e-02  2.9096751e-02  1.6592590e-01  8.3834830e+02  9.8360735e+02  9.9407886e-01  7.7360402e-01  3.8354699e+01  5.3755223e+00  1.2595840e+00  1.0205581e-02  4.7410220e+03  3.6895199e+03  3.8529097e+01  2.3908382e+01  3.0213914e+01  9.9347827e-01  1.1152793e+01  1.2727800e+02  1.0925296e+00  8.5427034e-01  9.2861463e-04
 3.7900017e+01  3.8531150e-02  2.2892277e-02  1.4676694e-01  7.9660458e+02  9.9395429e+02  8.8617305e-01  6.5504028e-01  3.6966259e+01  4.3742655e+00  1.1019481e+00  9.5248931e-03  4.4597689e+03  3.2965664e+03  3.9972914e+01  2.4037496e+01  3.1937950e+01  9.9132859e-01  1.1343559e+01  1.1325388e+02  9.6327874e-01  7.1476975e-01  7.9064950e-04
