#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.3765285e-02  3.6239915e-05  1.4752589e-01 -3.9035400e-01 -1.2133555e-01  3.2243110e-01 -1.3615503e-01  6.7090446e+01  4.7088489e+01  1.0000000e-04  3.5000000e-01  1.4193654e+01 -5.9936446e+00  3.9964036e+00  3.6811693e+00  1.5557102e+00  1.0000000e+00  9.9245148e-01  8.9919081e-04  3.1882642e-01  5.6376764e-05 -1.0000000e+00
 4.6695996e+00  4.3158801e-02  2.6010725e-05  1.6844447e-01 -5.1207328e+00 -2.4775357e+00  3.1297234e-01 -1.5667905e-01  6.3390338e+01  4.3809690e+01  1.0000000e-04  3.5000000e-01  2.5225578e+01 -1.2628335e+01  5.4061988e+00  4.8335673e+00  2.4214898e+00  1.0000000e+00  1.3432736e+00  1.2170462e-03  2.1579401e-01  6.2983068e-05  4.9365977e-02
 6.3391991e+00  3.6110452e-02  2.9184142e-03  1.4111070e-01 -9.5175890e+00 -6.2512879e+00  3.0170757e-01 -1.8183326e-01  5.5818076e+01  3.6744477e+01  1.9083084e-02  3.5174796e-01  2.8687920e+01 -1.7289648e+01  5.8680344e+00  4.8543776e+00  3.2967933e+00  1.0000000e+00  1.4599619e+00  2.5242517e-01  1.8055226e-01  9.5934108e-03  3.4935044e-02
 8.0087987e+00  3.7703824e-02  1.0636258e-02  1.4653657e-01 -1.2084761e+01 -1.0027984e+01  3.3014252e-01 -1.5242200e-01  4.9052337e+01  3.0598206e+01  1.0123965e-01  3.4925218e-01  3.7637270e+01 -1.7376580e+01  6.4042434e+00  4.8371798e+00  4.1971449e+00  1.0000000e+00  1.6038737e+00  1.4711718e+00  1.8851912e-01  4.4172091e-02  2.5704899e-02
 9.6783983e+00  4.8146268e-02  2.0501781e-02  1.8462994e-01 -7.7862951e+00 -7.8080487e+00  4.1453371e-01 -6.7014766e-02  4.3016396e+01  2.5283385e+01  2.5737186e-01  3.3179647e-01  5.7307350e+01 -9.2644786e+00  7.0048272e+00  4.7787465e+00  5.1216390e+00  1.0000000e+00  1.7781745e+00  4.1464652e+00  2.4073134e-01  1.0289323e-01  1.9486519e-02
 1.1347998e+01  6.9140400e-02  3.0764750e-02  2.5885985e-01  9.0926102e+00  1.0690942e+01  5.6159131e-01  5.5004049e-02  3.7589991e+01  2.0626387e+01  4.7855567e-01  2.9898949e-01  9.4208188e+01  9.2270514e+00  7.6546982e+00  4.6694176e+00  6.0655539e+00  1.0000000e+00  1.9745200e+00  8.5612381e+00  3.4570200e-01  1.8103575e-01  1.5126953e-02
 1.3017597e+01  1.0473708e-01  4.1178994e-02  3.7667514e-01  6.2880742e+01  8.4811873e+01  7.7867644e-01  1.9868844e-01  3.2562330e+01  1.6363056e+01  7.6321097e-01  2.5164083e-01  1.5725429e+02  4.0125282e+01  8.3391179e+00  4.4882532e+00  7.0282623e+00  1.0000000e+00  2.1819596e+00  1.5088077e+01  5.2368541e-01  2.7797023e-01  1.1970344e-02
 1.5279636e+01  1.5669183e-01  4.6378234e-02  5.3026569e-01  1.9047977e+02  3.0155742e+02  1.0151190e+00  3.0553433e-01  2.7006108e+01  1.1882349e+01  1.0431672e+00  1.8873251e-01  2.5984313e+02  7.8208560e+01  9.3054209e+00  4.2254565e+00  8.2907404e+00  1.0000000e+00  2.4784467e+00  2.3424811e+01  7.8345917e-01  3.6746749e-01  8.9361586e-03
 1.7541674e+01  2.0428940e-01  4.5075840e-02  6.5183418e-01  2.9555948e+02  5.3718525e+02  1.1447398e+00  3.2997892e-01  2.2745220e+01  8.7969339e+00  1.1832982e+00  1.3827783e-01  3.6670166e+02  1.0570421e+02  1.0307890e+01  3.9853811e+00  9.5062790e+00  1.0000000e+00  2.7999974e+00  3.0018874e+01  1.0214470e+00  4.1002144e-01  6.8277258e-03
 1.9803712e+01  2.3277816e-01  3.9723443e-02  7.1567302e-01  3.8356410e+02  7.8703257e+02  1.1476201e+00  3.0679054e-01  1.9787699e+01  7.0622490e+00  1.1837167e+00  9.9835006e-02  4.5453356e+02  1.2150937e+02  1.1347182e+01  3.8414287e+00  1.0677170e+01  9.9999999e-01  3.1448585e+00  3.3728069e+01  1.1638908e+00  4.0792958e-01  5.3176911e-03
 2.2065750e+01  2.5647568e-01  3.4633232e-02  7.6379006e-01  4.6329125e+02  1.0592073e+03  1.1193626e+00  2.7278924e-01  1.7452305e+01  5.9444582e+00  1.1496477e+00  7.5478146e-02  5.4050213e+02  1.3172064e+02  1.2409765e+01  3.7218348e+00  1.1838505e+01  9.9999999e-01  3.5057777e+00  3.6516716e+01  1.2823784e+00  3.9628116e-01  4.2097616e-03
 2.4327788e+01  2.8359874e-01  3.0694675e-02  8.1345278e-01  5.5847479e+02  1.4077138e+03  1.0940275e+00  2.4826066e-01  1.5416088e+01  5.0680166e+00  1.1206596e+00  5.1493394e-02  6.3465790e+02  1.4401886e+02  1.3487704e+01  3.5853935e+00  1.3002428e+01  9.9999999e-01  3.8752056e+00  3.9346947e+01  1.4179937e+00  3.8721964e-01  3.3804308e-03
 2.6589826e+01  3.1331485e-01  2.7258445e-02  8.5531516e-01  6.5751065e+02  1.8114504e+03  1.0623264e+00  2.2595259e-01  1.3636430e+01  4.3377126e+00  1.0856514e+00  3.0870874e-02  7.2936746e+02  1.5513354e+02  1.4574880e+01  3.4361747e+00  1.4164033e+01  9.9999999e-01  4.2442869e+00  4.1748197e+01  1.5665743e+00  3.7584458e-01  2.7489499e-03
 2.8851864e+01  3.3612707e-01  2.4310644e-02  8.9273302e-01  7.5738618e+02  2.2641199e+03  1.0302505e+00  2.0540194e-01  1.2229527e+01  3.8171456e+00  1.0503808e+00  1.7495658e-02  8.2603832e+02  1.6468799e+02  1.5680732e+01  3.3216255e+00  1.5324887e+01  9.9999999e-01  4.6069380e+00  4.3843149e+01  1.6806354e+00  3.6371570e-01  2.2608828e-03
 3.1113903e+01  3.5103628e-01  2.1530547e-02  9.1580305e-01  8.3990787e+02  2.7076611e+03  9.9007131e-01  1.8348509e-01  1.1144011e+01  3.4024279e+00  1.0068662e+00  1.1331317e-02  9.1382132e+02  1.6935405e+02  1.6798271e+01  3.2466972e+00  1.6481531e+01  9.9999999e-01  4.9505284e+00  4.5161245e+01  1.7551814e+00  3.4737717e-01  1.8786069e-03
 3.3375941e+01  3.5868221e-01  1.8996453e-02  9.2721918e-01  9.0481097e+02  3.1289566e+03  9.4893972e-01  1.6261506e-01  1.0309989e+01  3.0793022e+00  9.6272183e-01  9.8458450e-03  9.9247743e+02  1.7007589e+02  1.7925336e+01  3.2081645e+00  1.7635911e+01  9.9999998e-01  5.2569765e+00  4.5854233e+01  1.7934110e+00  3.2877421e-01  1.5755750e-03
 3.5637979e+01  3.5972598e-01  1.6726853e-02  9.2873340e-01  9.6492500e+02  3.5629915e+03  9.0944995e-01  1.4553548e-01  9.6733333e+00  2.8841565e+00  9.2097360e-01  9.3491921e-03  1.0614727e+03  1.6986305e+02  1.9060236e+01  3.2027028e+00  1.8789234e+01  9.9999997e-01  5.5172554e+00  4.6037618e+01  1.7986299e+00  3.0911425e-01  1.3327193e-03
 3.7900017e+01  3.5624020e-01  1.4736177e-02  9.2353998e-01  1.0239435e+03  4.0209027e+03  8.7335839e-01  1.3187051e-01  9.1717787e+00  2.7697854e+00  8.8321191e-01  9.0243841e-03  1.1225348e+03  1.6949427e+02  2.0200986e+01  3.2199351e+00  1.9942714e+01  9.9999994e-01  5.7326588e+00  4.5873681e+01  1.7812010e+00  2.8961159e-01  1.1361297e-03
 4.0162055e+01  3.5061999e-01  1.3024640e-02  9.1506931e-01  1.0818497e+03  4.5018499e+03  8.4223028e-01  1.2076070e-01  8.7518166e+00  2.6977392e+00  8.5079824e-01  8.7946645e-03  1.1786222e+03  1.6899327e+02  2.1345874e+01  3.2478756e+00  2.1097337e+01  9.9999988e-01  5.9067851e+00  4.5532378e+01  1.7531000e+00  2.7125225e-01  9.7551653e-04
 4.2424093e+01  3.4449399e-01  1.1569610e-02  9.0567571e-01  1.1386725e+03  5.0051785e+03  8.1640353e-01  1.1156284e-01  8.3804689e+00  2.6500993e+00  8.2394585e-01  8.6157999e-03  1.2322250e+03  1.6838550e+02  2.2493775e+01  3.2783732e+00  2.2253589e+01  9.9999975e-01  6.0456654e+00  4.5132080e+01  1.7224700e+00  2.5452063e-01  8.4317173e-04
 4.4686131e+01  3.3909622e-01  1.0343664e-02  8.9725348e-01  1.1946831e+03  5.5313818e+03  7.9574803e-01  1.0379617e-01  8.0358693e+00  2.6200587e+00  8.0244435e-01  8.4630500e-03  1.2858569e+03  1.6772522e+02  2.3643900e+01  3.3052522e+00  2.3411735e+01  9.9999949e-01  6.1577106e+00  4.4768936e+01  1.6954811e+00  2.3968390e-01  7.3325424e-04
 4.6948169e+01  3.3555464e-01  9.3220918e-03  8.9164961e-01  1.2504571e+03  6.0826892e+03  7.8006031e-01  9.7091036e-02  7.7013877e+00  2.6060466e+00  7.8603531e-01  8.3207575e-03  1.3425102e+03  1.6709696e+02  2.4795638e+01  3.3228681e+00  2.4571980e+01  9.9999904e-01  6.2536773e+00  4.4536912e+01  1.6777732e+00  2.2694664e-01  6.4129026e-04
 4.9210208e+01  3.3512407e-01  8.4855874e-03  8.9095647e-01  1.3068274e+03  6.6631805e+03  7.6928438e-01  9.1149011e-02  7.3619190e+00  2.6079364e+00  7.7462234e-01  8.1757526e-03  1.4061006e+03  1.6660247e+02  2.5948457e+01  3.3249435e+00  2.5734552e+01  9.9999831e-01  6.3465731e+00  4.4542222e+01  1.6756203e+00  2.1653536e-01  5.6381913e-04
 5.1472246e+01  3.3682525e-01  7.7854207e-03  8.9364618e-01  1.3642072e+03  7.2754792e+03  7.6338743e-01  8.6045309e-02  7.0285672e+00  2.6223991e+00  7.6817964e-01  8.0125940e-03  1.4751746e+03  1.6627449e+02  2.7102468e+01  3.3163719e+00  2.6898800e+01  9.9999714e-01  6.4240799e+00  4.4711198e+01  1.6841263e+00  2.0780066e-01  4.9813902e-04
 5.3734284e+01  3.3872753e-01  7.1724625e-03  8.9663848e-01  1.4221047e+03  7.9175568e+03  7.6150243e-01  8.1826930e-02  6.7202614e+00  2.6517279e+00  7.6584594e-01  7.8477686e-03  1.5451603e+03  1.6603457e+02  2.8257987e+01  3.3068045e+00  2.8063835e+01  9.9999519e-01  6.4696737e+00  4.4891733e+01  1.6936377e+00  1.9985337e-01  4.4212224e-04
 5.5996322e+01  3.4039990e-01  6.6279266e-03  8.9925338e-01  1.4800966e+03  8.5873217e+03  7.6277331e-01  7.8324599e-02  6.4383075e+00  2.7008598e+00  7.6674543e-01  7.7016931e-03  1.6149025e+03  1.6582461e+02  2.9414934e+01  3.2983946e+00  2.9229419e+01  9.9999189e-01  6.4849145e+00  4.5050335e+01  1.7019995e+00  1.9245487e-01  3.9407957e-04
 5.8258360e+01  3.4192652e-01  6.1426976e-03  9.0162660e-01  1.5382628e+03  9.2853217e+03  7.6708006e-01  7.5429584e-02  6.1789659e+00  2.7696858e+00  7.7074256e-01  7.5728085e-03  1.6845724e+03  1.6564972e+02  3.0573131e+01  3.2907201e+00  3.0395518e+01  9.9998628e-01  6.4718792e+00  4.5194161e+01  1.7096326e+00  1.8557057e-01  3.5265962e-04
