#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9282351e-02  1.6390188e-04  2.0519653e-01 -1.3524230e-01 -1.2855774e-02  3.4808342e-01 -3.6577895e-02  8.3984793e+01  3.6822837e+01  1.0000000e-04  3.5000000e-01  5.3382962e+02 -5.6096793e+01  2.3588502e+01  2.3458626e+01  2.4718960e+00  1.0000000e+00  5.8578777e+00  5.3074129e-03  1.5413411e+00  4.0508201e-04 -1.0000000e+00
 4.6695996e+00  3.9168029e-02  7.5095908e-05  1.4947033e-01 -1.4014417e+00 -2.0735719e-01  3.4590888e-01 -5.3357790e-02  8.1214648e+01  3.4474000e+01  1.0000000e-04  3.5000000e-01  6.0526566e+02 -9.3364582e+01  2.5189329e+01  2.4893794e+01  3.8472466e+00  1.0000000e+00  6.2587710e+00  5.6706343e-03  1.0183687e+00  2.8889078e-04 -8.7800269e-02
 6.3391991e+00  2.9846700e-02  8.7029056e-03  1.1505922e-01 -1.9073183e+00 -3.8310868e-01  3.4713110e-01 -5.1369084e-02  7.8166121e+01  3.1932522e+01  2.0910547e-02  3.5028779e-01  6.3250977e+02 -9.3599933e+01  2.5687574e+01  2.5141618e+01  5.2678746e+00  1.0000000e+00  6.3910462e+00  1.2108210e+00  7.7601419e-01  4.5450267e-02 -8.2328509e-02
 8.0087987e+00  2.5620960e-02  2.7776546e-02  9.9300409e-02  5.0036766e-01  1.2697582e-01  3.6259729e-01  1.0218881e-02  7.4975395e+01  2.9361264e+01  1.0386703e-01  3.4755267e-01  6.8965171e+02  1.9436077e+01  2.6158458e+01  2.5264220e+01  6.7811573e+00  9.9999999e-01  6.5511035e+00  6.1650238e+00  6.6614495e-01  1.8326662e-01 -6.9593672e-02
 9.6783983e+00  2.4388756e-02  4.7050701e-02  9.4762037e-02  8.1412276e+00  2.4966508e+00  3.9736807e-01  1.3074252e-01  7.1746214e+01  2.6853203e+01  2.4862958e-01  3.3641986e-01  7.9533351e+02  2.6168158e+02  2.6653261e+01  2.5312027e+01  8.3485090e+00  9.9999985e-01  6.7659269e+00  1.5241323e+01  6.3410766e-01  3.7515207e-01 -5.3822425e-02
 1.1347998e+01  2.5337141e-02  6.5568727e-02  9.8474664e-02  2.4192883e+01  8.6990392e+00  4.5772677e-01  3.1326096e-01  6.8510668e+01  2.4387064e+01  4.5916300e-01  3.1115200e-01  9.6907002e+02  6.6321620e+02  2.7193704e+01  2.5303355e+01  9.9618145e+00  9.9999862e-01  7.0145824e+00  2.9181747e+01  6.5876567e-01  6.1299053e-01 -3.7832601e-02
 1.3017597e+01  2.7563349e-02  7.6583037e-02  1.0700374e-01  6.5245094e+01  2.6911823e+01  5.3923517e-01  5.0208639e-01  6.5436165e+01  2.2076890e+01  6.8081064e-01  2.8171295e-01  1.2079284e+03  1.1247123e+03  2.7773388e+01  2.5259860e+01  1.1545587e+01  9.9999303e-01  7.2670049e+00  4.4825420e+01  7.1664708e-01  8.2129880e-01 -2.3446118e-02
 1.5279636e+01  3.3143241e-02  8.9968799e-02  1.2807616e-01  1.7769455e+02  8.6030318e+01  7.0029898e-01  8.1332378e-01  6.1366514e+01  1.9082755e+01  1.0494435e+00  2.2490581e-01  1.6970424e+03  1.9709367e+03  2.8631459e+01  2.5129919e+01  1.3720336e+01  9.9996578e-01  7.6258288e+00  7.2508460e+01  8.6172426e-01  1.1325117e+00 -8.2987243e-03
 1.7541674e+01  4.0584874e-02  9.7481766e-02  1.5573198e-01  3.0383595e+02  1.6887860e+02  8.9921781e-01  1.1142544e+00  5.7552473e+01  1.6444187e+01  1.4227552e+00  1.6100720e-01  2.3689736e+03  2.9354838e+03  2.9560679e+01  2.4945759e+01  1.5860102e+01  9.9989152e-01  8.0297543e+00  1.0350826e+02  1.0552067e+00  1.4087443e+00  1.0275128e-03
 1.9803712e+01  4.6170746e-02  9.3454622e-02  1.7616424e-01  4.2698238e+02  2.6792977e+02  1.0535835e+00  1.2725302e+00  5.4275730e+01  1.4390280e+01  1.6482580e+00  1.1232579e-01  3.0253509e+03  3.6540536e+03  3.0553258e+01  2.4804243e+01  1.7839593e+01  9.9973349e-01  8.4678004e+00  1.2645569e+02  1.2004394e+00  1.5247026e+00  4.7312501e-03
 2.2065750e+01  4.9362471e-02  8.3574504e-02  1.8765251e-01  5.3250968e+02  3.7231508e+02  1.1462256e+00  1.3055876e+00  5.1451889e+01  1.2784042e+01  1.7353759e+00  8.2840952e-02  3.5907442e+03  4.0899724e+03  3.1608758e+01  2.4720741e+01  1.9697680e+01  9.9944784e-01  8.9295230e+00  1.4039912e+02  1.2834242e+00  1.5192536e+00  4.2097616e-03
 2.4327788e+01  5.2335138e-02  7.4918018e-02  1.9823167e-01  6.4479883e+02  4.9703993e+02  1.2240752e+00  1.3147834e+00  4.8838886e+01  1.1330815e+01  1.7955103e+00  5.6197059e-02  4.1820292e+03  4.4919320e+03  3.2731943e+01  2.4642629e+01  2.1543467e+01  9.9900134e-01  9.4043439e+00  1.5298857e+02  1.3607136e+00  1.5015046e+00  3.3804308e-03
 2.6589826e+01  5.3403762e-02  6.5417685e-02  2.0191089e-01  7.4112143e+02  6.2440920e+02  1.2520000e+00  1.2702907e+00  4.6523916e+01  1.0065198e+01  1.7832420e+00  3.4502625e-02  4.6557177e+03  4.7237340e+03  3.3919696e+01  2.4614222e+01  2.3338506e+01  9.9834731e-01  9.8776059e+00  1.5958959e+02  1.3884978e+00  1.4330074e+00  2.7489499e-03
 2.8851864e+01  5.2471564e-02  5.5573339e-02  1.9839374e-01  8.1017213e+02  7.4065439e+02  1.2310673e+00  1.1802759e+00  4.4479245e+01  8.9068634e+00  1.7053332e+00  2.0416422e-02  4.9637882e+03  4.7589920e+03  3.5164412e+01  2.4637975e+01  2.5089960e+01  9.9743701e-01  1.0331167e+01  1.5962511e+02  1.3642607e+00  1.3209249e+00  2.2608828e-03
 3.1113903e+01  4.9963480e-02  4.6155812e-02  1.8917493e-01  8.4867723e+02  8.3668398e+02  1.1739189e+00  1.0631835e+00  4.2651522e+01  7.7499387e+00  1.5837502e+00  1.3415349e-02  5.1042211e+03  4.6227416e+03  3.6459682e+01  2.4702806e+01  2.6815663e+01  9.9622415e-01  1.0744837e+01  1.5418038e+02  1.2990505e+00  1.1830924e+00  1.8786069e-03
