y,x,U_local,V_local,WS,WS_nondim
0.20549634216510945,0.0,0.0,0.0,0.0,0.0
0.3198618772900197,0.0,8.388606917018967,-0.0,8.388606917018967,1.0485758646273708
0.4342274124149299,0.0,8.27928827920826,-0.0,8.27928827920826,1.0349110349010324
0.5485929475398402,0.0,8.205873703057053,-0.0,8.205873703057053,1.0257342128821316
0.6629584826647504,0.0,8.15468054998398,-0.0,8.15468054998398,1.0193350687479974
0.7773240177896605,0.0,8.118130478477418,-0.0,8.118130478477418,1.0147663098096773
0.8916895529145711,0.0,8.091565735226613,-0.0,8.091565735226613,1.0114457169033266
1.0466364069547716,0.0,8.066272678156382,-0.0,8.066272678156382,1.0082840847695478
1.2015832609949728,0.0,8.049089052158859,-0.0,8.049089052158859,1.0061361315198574
1.356530115035174,0.0,8.037134996061116,-0.0,8.037134996061116,1.0046418745076395
1.5114769690753753,0.0,8.028633058953588,-0.0,8.028633058953588,1.0035791323691985
1.666423823115576,0.0,8.022460860268938,-0.0,8.022460860268938,1.0028076075336172
1.8213706771557772,0.0,8.017894258420712,-0.0,8.017894258420712,1.002236782302589
1.9763175311959778,0.0,8.01445627558384,-0.0,8.01445627558384,1.00180703444798
2.131264385236179,0.0,8.011826428238159,-0.0,8.011826428238159,1.0014783035297699
2.28621123927638,0.0,8.009785267498671,-0.0,8.009785267498671,1.001223158437334
2.441158093316581,0.0,8.008179816357359,-0.0,8.008179816357359,1.0010224770446698
2.5961049473567823,0.0,8.006901629874978,-0.0,8.006901629874978,1.0008627037343722
2.7510518013969825,0.0,8.005872615784904,-0.0,8.005872615784904,1.000734076973113
2.9059986554371835,0.0,8.005035710171363,-0.0,8.005035710171363,1.0006294637714204
3.060945509477384,0.0,8.0043486430954,-0.0,8.0043486430954,1.000543580386925
3.2158923635175856,0.0,8.003779703770244,-0.0,8.003779703770244,1.0004724629712805
3.370839217557787,0.0,8.003304820559007,-0.0,8.003304820559007,1.000413102569876
3.5257860715979876,0.0,8.002905518886278,-0.0,8.002905518886278,1.0003631898607848
3.6807329256381887,0.0,8.002567473944302,-0.0,8.002567473944302,1.0003209342430377
3.835679779678389,0.0,8.002279471990565,-0.0,8.002279471990565,1.0002849339988207
3.9906266337185903,0.0,8.002032656026104,-0.0,8.002032656026104,1.000254082003263
4.145573487758791,0.0,8.00181997187097,-0.0,8.00181997187097,1.0002274964838713
4.300520341798992,0.0,8.00163575711872,-0.0,8.00163575711872,1.00020446963984
4.455467195839193,0.0,8.0014754330942,-0.0,8.0014754330942,1.000184429136775
4.610414049879394,0.0,8.001335271848347,-0.0,8.001335271848347,1.0001669089810434
4.765360903919595,0.0,8.001212218360022,-0.0,8.001212218360022,1.0001515272950028
4.9203077579597965,0.0,8.00110375373694,-0.0,8.00110375373694,1.0001379692171175
5.0752546119999975,0.0,8.00100778913513,-0.0,8.00100778913513,1.0001259736418913
5.2302014660401985,0.0,8.000922582887986,-0.0,8.000922582887986,1.0001153228609982
5.3851483200804,0.0,8.000846675311507,-0.0,8.000846675311507,1.0001058344139384
5.540095174120601,0.0,8.000778837073494,-0.0,8.000778837073494,1.0000973546341867
5.695042028160802,0.0,8.000718028045975,-0.0,8.000718028045975,1.000089753505747
5.823703255176326,0.0,8.000672238678384,-0.0,8.000672238678384,1.000084029834798
5.952364482191849,0.0,8.000630246997133,-0.0,8.000630246997133,1.0000787808746416
6.081025709207372,0.0,8.000591668710358,-0.0,8.000591668710358,1.0000739585887948
6.209686936222898,0.0,8.00055616510143,-0.0,8.00055616510143,1.0000695206376788
6.338348163238422,0.0,8.000523436866729,-0.0,8.000523436866729,1.000065429608341
6.467009390253946,0.0,8.000493218884452,-0.0,8.000493218884452,1.0000616523605566
6.595670617269469,0.0,8.000465275759646,-0.0,8.000465275759646,1.0000581594699558
6.724331844284992,0.0,8.000439398018662,-0.0,8.000439398018662,1.0000549247523327
6.810105995628676,0.0,8.000423200528317,-0.0,8.000423200528317,1.0000529000660396
6.895880146972359,0.0,8.000407787205683,-0.0,8.000407787205683,1.0000509734007104
6.981654298316041,0.0,8.000393111296667,-0.0,8.000393111296667,1.0000491389120834
7.067428449659725,0.0,8.00037912934367,-0.0,8.00037912934367,1.0000473911679588
