#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9639924e-02  1.0986357e-04  1.9860113e-01 -1.9295538e-01 -2.6493748e-02  3.4587484e-01 -5.3578058e-02  8.1178161e+01  4.2466204e+01  1.0000000e-04  3.5000000e-01  2.4763538e+02 -3.8360184e+01  1.6117124e+01  1.5926459e+01  2.4717625e+00  1.0000000e+00  4.0024646e+00  3.6263530e-03  1.0735186e+00  2.7152683e-04 -1.0000000e+00
 4.6695996e+00  3.9646151e-02  5.2457955e-05  1.5074514e-01 -2.0468828e+00 -4.3745953e-01  3.4158073e-01 -7.6306067e-02  7.7391022e+01  3.9100375e+01  1.0000000e-04  3.5000000e-01  2.9257195e+02 -6.5357947e+01  1.7623578e+01  1.7198543e+01  3.8471595e+00  1.0000000e+00  4.3789155e+00  3.9674288e-03  7.1363072e-01  2.0180353e-04 -8.7800269e-02
 6.3391991e+00  3.0715218e-02  5.7523680e-03  1.1795639e-01 -3.2055953e+00 -9.3005440e-01  3.4196290e-01 -8.2960769e-02  7.3170574e+01  3.5386975e+01  1.9598630e-02  3.5133603e-01  3.1078896e+02 -7.5397920e+01  1.8141765e+01  1.7364770e+01  5.2524656e+00  1.0000000e+00  4.5136554e+00  8.0148740e-01  5.5287393e-01  3.0041307e-02 -8.2328509e-02
 8.0087987e+00  2.7438170e-02  1.8918828e-02  1.0588426e-01 -1.7586812e+00 -6.4464372e-01  3.6309548e-01 -3.3730061e-02  6.8915636e+01  3.1751505e+01  9.9148870e-02  3.5092100e-01  3.5245892e+02 -3.2741970e+01  1.8687592e+01  1.7436490e+01  6.7227152e+00  1.0000000e+00  4.6801057e+00  4.2042256e+00  4.9388706e-01  1.2482436e-01 -6.9593672e-02
 9.6783983e+00  2.7709696e-02  3.2932968e-02  1.0709478e-01  4.9152867e+00  2.1772967e+00  4.1077220e-01  7.2202123e-02  6.4730583e+01  2.8287572e+01  2.4064161e-01  3.4064433e-01  4.3080576e+02  7.5723456e+01  1.9293562e+01  1.7447371e+01  8.2359437e+00  9.9999993e-01  4.8976684e+00  1.0678314e+01  4.9877453e-01  2.6258634e-01 -5.3822425e-02
 1.1347998e+01  3.0939339e-02  4.6599965e-02  1.1939503e-01  2.0226826e+01  1.0505392e+01  4.9337949e-01  2.3284100e-01  6.0657142e+01  2.4983538e+01  4.4474122e-01  3.1598022e-01  5.6313848e+02  2.6576241e+02  1.9966916e+01  1.7405220e+01  9.7844803e+00  9.9999943e-01  5.1504414e+00  2.0753647e+01  5.5690809e-01  4.3565490e-01 -3.7832601e-02
 1.3017597e+01  3.6408553e-02  5.7136372e-02  1.3993793e-01  6.2752281e+01  3.7387430e+01  6.0837070e-01  4.1659466e-01  5.6794469e+01  2.1885194e+01  6.8174009e-01  2.8088516e-01  7.5713966e+02  5.1846734e+02  2.0701472e+01  1.7321158e+01  1.1337037e+01  9.9999742e-01  5.4166131e+00  3.3457171e+01  6.5535395e-01  6.1274711e-01 -2.3446118e-02
 1.5279636e+01  4.8299589e-02  6.9740221e-02  1.8365472e-01  1.8642852e+02  1.3037389e+02  8.3151532e-01  7.0656914e-01  5.1816836e+01  1.7983077e+01  1.0694146e+00  2.1681801e-01  1.1663391e+03  9.9108118e+02  2.1782923e+01  1.7122218e+01  1.3465712e+01  9.9998913e-01  5.8017596e+00  5.6214510e+01  8.6939261e-01  8.7787783e-01 -8.2987243e-03
 1.7541674e+01  6.2233695e-02  7.5517837e-02  2.3345170e-01  3.2321249e+02  2.5949227e+02  1.0722178e+00  9.4282737e-01  4.7363216e+01  1.4704930e+01  1.4198676e+00  1.5016765e-01  1.7020714e+03  1.4966732e+03  2.2946378e+01  1.6880787e+01  1.5542692e+01  9.9996973e-01  6.2330697e+00  8.0184868e+01  1.1202065e+00  1.0913356e+00  1.0275128e-03
 1.9803712e+01  7.0962119e-02  7.0490224e-02  2.6382530e-01  4.4308958e+02  4.0160897e+02  1.2071243e+00  1.0102621e+00  4.3764282e+01  1.2328832e+01  1.5705663e+00  1.0535680e-01  2.1715646e+03  1.8174180e+03  2.4183241e+01  1.6727381e+01  1.7464933e+01  9.9993099e-01  6.7023576e+00  9.5373219e+01  1.2773181e+00  1.1500408e+00  4.7312501e-03
