#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9310877e-02  1.7842921e-04  2.2295192e-01 -1.4079280e-01 -1.3370652e-02  3.4823602e-01 -3.5095328e-02  8.4228775e+01  3.7066819e+01  1.0000000e-04  3.5000000e-01  5.8002121e+02 -5.8454707e+01  2.4582485e+01  2.4457885e+01  2.4719319e+00  1.0000000e+00  6.1047197e+00  5.5310592e-03  1.5420828e+00  4.4098616e-04  0.0000000e+00
 4.6695996e+00  3.9200820e-02  7.5762007e-05  1.5050406e-01 -1.4048761e+00 -2.0766750e-01  3.4593687e-01 -5.3176075e-02  8.1244745e+01  3.4504098e+01  1.0000000e-04  3.5000000e-01  6.0945164e+02 -9.3682545e+01  2.5275260e+01  2.4980742e+01  3.8472491e+00  1.0000000e+00  6.2801223e+00  5.6899792e-03  1.0192213e+00  2.9145324e-04  0.0000000e+00
 6.3391991e+00  2.9869952e-02  8.7694960e-03  1.1579115e-01 -1.9097343e+00 -3.8322886e-01  3.4717178e-01 -5.1163719e-02  7.8202630e+01  3.1969031e+01  2.0896682e-02  3.5029887e-01  6.3653333e+02 -9.3807777e+01  2.5767637e+01  2.5223342e+01  5.2682223e+00  1.0000000e+00  6.4109660e+00  1.2137895e+00  7.7661874e-01  4.5798030e-02  0.0000000e+00
 8.0087987e+00  2.5637313e-02  2.7953870e-02  9.9815205e-02  5.0906080e-01  1.2905888e-01  3.6261403e-01  1.0353131e-02  7.5012100e+01  2.9397969e+01  1.0377837e-01  3.4760060e-01  6.9322702e+02  1.9792588e+01  2.6225570e+01  2.5333389e+01  6.7823272e+00  9.9999999e-01  6.5679111e+00  6.1755649e+00  6.6657013e-01  1.8443659e-01  0.0000000e+00
 9.6783983e+00  2.4400320e-02  4.7297946e-02  9.5118847e-02  8.1663550e+00  2.5019730e+00  3.9732884e-01  1.3076565e-01  7.1778166e+01  2.6885155e+01  2.4845164e-01  3.3651396e-01  7.9832820e+02  2.6273932e+02  2.6704711e+01  2.5365548e+01  8.3504803e+00  9.9999985e-01  6.7789875e+00  1.5259816e+01  6.3440832e-01  3.7712345e-01  0.0000000e+00
 1.1347998e+01  2.5344002e-02  6.5800905e-02  9.8701378e-02  2.4204400e+01  8.6948971e+00  4.5757384e-01  3.1288354e-01  6.8535443e+01  2.4411839e+01  4.5862120e-01  3.1134630e-01  9.7130106e+02  6.6416408e+02  2.7229538e+01  2.5341009e+01  9.9639851e+00  9.9999862e-01  7.0238258e+00  2.9185722e+01  6.5894405e-01  6.1516112e-01  0.0000000e+00
 1.3017597e+01  2.7580767e-02  7.6872784e-02  1.0716623e-01  6.5313717e+01  2.6914487e+01  5.3919151e-01  5.0228982e-01  6.5450042e+01  2.2090768e+01  6.8090928e-01  2.8175360e-01  1.2097627e+03  1.1269678e+03  2.7795593e+01  2.5282853e+01  1.1548694e+01  9.9999302e-01  7.2728149e+00  4.4867758e+01  7.1709995e-01  8.2440613e-01  0.0000000e+00
 1.5279636e+01  3.3170244e-02  9.0190230e-02  1.2813953e-01  1.7761778e+02  8.5911302e+01  7.0025395e-01  8.1329215e-01  6.1368902e+01  1.9085143e+01  1.0493848e+00  2.2492518e-01  1.6978821e+03  1.9719620e+03  2.8639463e+01  2.5137516e+01  1.3723123e+01  9.9996577e-01  7.6279605e+00  7.2524670e+01  8.6242634e-01  1.1352990e+00  0.0000000e+00
 1.7541674e+01  4.0634379e-02  9.7670251e-02  1.5575269e-01  3.0354360e+02  1.6855552e+02  8.9936733e-01  1.1142799e+00  5.7545610e+01  1.6437324e+01  1.4228761e+00  1.6094931e-01  2.3692887e+03  2.9354532e+03  2.9560188e+01  2.4943445e+01  1.5862826e+01  9.9989159e-01  8.0296207e+00  1.0351534e+02  1.0564938e+00  1.4114682e+00  0.0000000e+00
 1.9803712e+01  4.6224401e-02  9.3587041e-02  1.7612403e-01  4.2634058e+02  2.6727241e+02  1.0535990e+00  1.2721371e+00  5.4265732e+01  1.4380281e+01  1.6479674e+00  1.1228038e-01  3.0246604e+03  3.6520371e+03  3.0549546e+01  2.4798116e+01  1.7841754e+01  9.9973376e-01  8.4667717e+00  1.2641804e+02  1.2018344e+00  1.5268630e+00  0.0000000e+00
 2.2065750e+01  4.9415784e-02  8.3689987e-02  1.8760206e-01  5.3168877e+02  3.7138730e+02  1.1461399e+00  1.3050701e+00  5.1442591e+01  1.2774744e+01  1.7349312e+00  8.2814880e-02  3.5897789e+03  4.0875578e+03  3.1605691e+01  2.4715145e+01  1.9699779e+01  9.9944834e-01  8.9286564e+00  1.4034953e+02  1.2848104e+00  1.5213529e+00  0.0000000e+00
 2.4327788e+01  5.2386184e-02  7.5020927e-02  1.9817127e-01  6.4380064e+02  4.9579814e+02  1.2238658e+00  1.3141742e+00  4.8830744e+01  1.1322672e+01  1.7949219e+00  5.6185250e-02  4.1807550e+03  4.4892510e+03  3.2729757e+01  2.4637922e+01  2.1545529e+01  9.9900214e-01  9.4037157e+00  1.5292821e+02  1.3620408e+00  1.5035671e+00  0.0000000e+00
 2.6589826e+01  5.3449532e-02  6.5505784e-02  2.0183699e-01  7.3996126e+02  6.2283837e+02  1.2516547e+00  1.2696250e+00  4.6516972e+01  1.0058254e+01  1.7825255e+00  3.4494057e-02  4.6540137e+03  4.7208325e+03  3.3918166e+01  2.4610283e+01  2.3340436e+01  9.9834844e-01  9.8771603e+00  1.5951827e+02  1.3896878e+00  1.4349373e+00  0.0000000e+00
 2.8851864e+01  5.2513617e-02  5.5649185e-02  1.9831886e-01  8.0892396e+02  7.3880947e+02  1.2306772e+00  1.1796516e+00  4.4473287e+01  8.9009056e+00  1.7046195e+00  2.0411232e-02  4.9619148e+03  4.7561871e+03  3.5163349e+01  2.4634621e+01  2.5091762e+01  9.9743850e-01  1.0330855e+01  1.5955348e+02  1.3653540e+00  1.3227277e+00  0.0000000e+00
 3.1113903e+01  5.0002116e-02  4.6220311e-02  1.8910493e-01  8.4740135e+02  8.3463100e+02  1.1735320e+00  1.0626395e+00  4.2646429e+01  7.7448460e+00  1.5830982e+00  1.3412610e-02  5.1023324e+03  4.6201893e+03  3.6458945e+01  2.4699923e+01  2.6817317e+01  9.9622602e-01  1.0744620e+01  1.5411379e+02  1.3000550e+00  1.1847456e+00  0.0000000e+00
 3.3375941e+01  4.6293736e-02  3.7620449e-02  1.7548835e-01  8.5482501e+02  9.0315358e+02  1.0920924e+00  9.3418950e-01  4.0994437e+01  6.6037500e+00  1.4370971e+00  1.1295755e-02  5.0791753e+03  4.3447902e+03  3.7800124e+01  2.4796342e+01  2.8530523e+01  9.9466611e-01  1.1085670e+01  1.4434131e+02  1.2036371e+00  1.0344161e+00  0.0000000e+00
 3.5637979e+01  4.1772342e-02  3.0081463e-02  1.5878798e-01  8.3549349e+02  9.4255566e+02  9.9487068e-01  8.0626844e-01  3.9481541e+01  5.5323639e+00  1.2805198e+00  1.0266466e-02  4.9072941e+03  3.9769956e+03  3.9183298e+01  2.4913900e+01  3.0242825e+01  9.9271811e-01  1.1342161e+01  1.3159054e+02  1.0860809e+00  8.8318114e-01  0.0000000e+00
