#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.1917218e-02  5.7098138e-05  2.3232875e-01 -4.8078189e-01 -1.4894260e-01  3.3237575e-01 -1.0966481e-01  7.1723722e+01  5.1721766e+01  1.0000000e-04  3.5000000e-01  1.4305693e+01 -4.7200530e+00  3.9516683e+00  3.7523280e+00  1.2392406e+00  1.0000000e+00  9.8134208e-01  8.8912537e-04  2.4766887e-01  7.0754289e-05  0.0000000e+00
 4.6695996e+00  4.3169176e-02  2.5573983e-05  1.6521646e-01 -5.0574783e+00 -2.4387273e+00  3.1259648e-01 -1.5742760e-01  6.3253219e+01  4.3672571e+01  1.0000000e-04  3.5000000e-01  1.5834985e+01 -7.9747013e+00  4.2858919e+00  3.8273196e+00  1.9288583e+00  1.0000000e+00  1.0649119e+00  9.6484213e-04  1.7267671e-01  4.9327327e-05  0.0000000e+00
 6.3391991e+00  3.6112327e-02  2.8905343e-03  1.3922642e-01 -9.4261625e+00 -6.1704792e+00  3.0146042e-01 -1.8220073e-01  5.5741182e+01  3.6667583e+01  1.9112287e-02  3.5172463e-01  1.8115101e+01 -1.0948650e+01  4.6648905e+00  3.8555466e+00  2.6260168e+00  1.0000000e+00  1.1606207e+00  2.0097663e-01  1.4444931e-01  7.5687138e-03  0.0000000e+00
 8.0087987e+00  3.7690767e-02  1.0558180e-02  1.4507313e-01 -1.1985029e+01 -9.9118804e+00  3.3007510e-01 -1.5251251e-01  4.9026055e+01  3.0571924e+01  1.0128730e-01  3.4921415e-01  2.3847290e+01 -1.1018735e+01  5.0982678e+00  3.8492321e+00  3.3430145e+00  1.0000000e+00  1.2768062e+00  1.1717165e+00  1.5076307e-01  3.4927380e-02  0.0000000e+00
 9.6783983e+00  4.8081079e-02  2.0375510e-02  1.8306604e-01 -7.7261338e+00 -7.7217421e+00  4.1452307e-01 -6.6999491e-02  4.3028310e+01  2.5295299e+01  2.5730551e-01  3.3183156e-01  3.6366037e+01 -5.8778537e+00  5.5801493e+00  3.8076687e+00  4.0791820e+00  1.0000000e+00  1.4165202e+00  3.3022842e+00  1.9232432e-01  8.1455714e-02  0.0000000e+00
 1.1347998e+01  6.9019034e-02  3.0650779e-02  2.5701201e-01  9.1330676e+00  1.0702506e+01  5.6198753e-01  5.5632271e-02  3.7626190e+01  2.0662586e+01  4.7906402e-01  2.9903612e-01  5.9862845e+01  5.9259429e+00  6.0997112e+00  3.7239180e+00  4.8310363e+00  1.0000000e+00  1.5734130e+00  6.8293420e+00  2.7607614e-01  1.4367140e-01  0.0000000e+00
 1.3017597e+01  1.0419017e-01  4.0944621e-02  3.7329449e-01  6.2431666e+01  8.3923838e+01  7.7760206e-01  1.9859215e-01  3.2626712e+01  1.6427438e+01  7.6197097e-01  2.5200011e-01  9.9739482e+01  2.5472512e+01  6.6458759e+00  3.5832137e+00  5.5971641e+00  1.0000000e+00  1.7389168e+00  1.2004935e+01  4.1676070e-01  2.2015941e-01  0.0000000e+00
 1.5279636e+01  1.5590040e-01  4.6239542e-02  5.2635252e-01  1.9009790e+02  2.9994381e+02  1.0152509e+00  3.0693624e-01  2.7081848e+01  1.1958089e+01  1.0436725e+00  1.8892317e-01  1.6507237e+02  4.9905588e+01  7.4163358e+00  3.3763822e+00  6.6031871e+00  1.0000000e+00  1.9752995e+00  1.8678404e+01  6.2360160e-01  2.9183413e-01  0.0000000e+00
 1.7541674e+01  2.0398539e-01  4.5140006e-02  6.4950196e-01  2.9648792e+02  5.3706593e+02  1.1493741e+00  3.3323149e-01  2.2804868e+01  8.8565817e+00  1.1886863e+00  1.3830753e-01  2.3384936e+02  6.7798614e+01  8.2149350e+00  3.1840587e+00  7.5727754e+00  1.0000000e+00  2.2314747e+00  2.4032658e+01  8.1594157e-01  3.2707113e-01  0.0000000e+00
 1.9803712e+01  2.3245686e-01  3.9823233e-02  7.1368565e-01  3.8510547e+02  7.8754588e+02  1.1532596e+00  3.1010358e-01  1.9847058e+01  7.1216076e+00  1.1900420e+00  9.9859712e-02  2.9009367e+02  7.8004191e+01  9.0429411e+00  3.0701741e+00  8.5058106e+00  9.9999999e-01  2.5062408e+00  2.7022634e+01  9.2982746e-01  3.2575619e-01  0.0000000e+00
