#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.2922324e-02  4.3091667e-05  1.7590407e-01 -4.2380527e-01 -1.3185531e-01  3.2672359e-01 -1.2550580e-01  6.8970126e+01  4.8968169e+01  1.0000000e-04  3.5000000e-01  6.0926239e+00 -2.3403869e+00  2.6010736e+00  2.4278250e+00  9.3340740e-01  1.0000000e+00  6.4594059e-01  5.8524155e-04  1.8876697e-01  4.0220348e-05 -3.8340652e-01
 4.6695996e+00  4.0443215e-02  6.4295202e-05  4.1831659e-01 -7.8095363e+00 -3.7819424e+00  3.3457457e-01 -1.0276120e-01  7.2909819e+01  5.3329172e+01  1.0000000e-04  3.5000000e-01  2.2552357e+01 -6.9267286e+00  4.9439485e+00  4.7256405e+00  1.4529104e+00  1.0000000e+00  1.2284187e+00  1.1129842e-03  1.2132964e-01  9.3409162e-05  1.8469717e+00
 6.3391991e+00  3.2275727e-02  5.4086362e-03  3.2510122e-01 -1.3601458e+01 -8.9419015e+00  3.3314091e-01 -1.2442321e-01  6.7051572e+01  4.7977973e+01  1.5316565e-02  3.5528778e-01  2.3793603e+01 -8.8865593e+00  5.0857189e+00  4.6832157e+00  1.9829341e+00  1.0000000e+00  1.2653225e+00  1.7559218e-01  9.6827180e-02  1.0667274e-02  1.7800445e+00
 8.0087987e+00  3.0681283e-02  1.8358300e-02  3.0453102e-01 -1.5980342e+01 -1.3272828e+01  3.6068057e-01 -1.0585658e-01  6.1393380e+01  4.2939249e+01  7.9757020e-02  3.6733487e-01  2.8158281e+01 -8.2642081e+00  5.2996989e+00  4.6527522e+00  2.5374603e+00  1.0000000e+00  1.3272524e+00  9.5910249e-01  9.2043850e-02  4.5743680e-02  1.7447978e+00
 9.6783983e+00  3.3403242e-02  3.2917549e-02  3.2836399e-01 -9.2253475e+00 -9.2596856e+00  4.1936771e-01 -4.5122231e-02  5.6072785e+01  3.8339773e+01  1.9662555e-01  3.7315370e-01  3.6691565e+01 -3.9478606e+00  5.5725992e+00  4.6238490e+00  3.1102866e+00  9.9999998e-01  1.4146036e+00  2.5200973e+00  1.0020973e-01  9.9120220e-02  1.7240605e+00
 1.1347998e+01  3.9990197e-02  4.7858418e-02  3.9017453e-01  1.5189497e+01  1.7876095e+01  5.1364692e-01  5.5703952e-02  5.1135666e+01  3.4172062e+01  3.6567537e-01  3.6498987e-01  5.1119357e+01  5.5437891e+00  5.8959567e+00  4.5907918e+00  3.6995859e+00  9.9999989e-01  1.5208548e+00  5.0387874e+00  1.1997059e-01  1.6896971e-01  1.7107644e+00
 1.3017597e+01  5.0307248e-02  6.2097318e-02  4.8748754e-01  9.3130656e+01  1.2572844e+02  6.4342581e-01  1.8770634e-01  4.6610547e+01  3.0411273e+01  5.7841018e-01  3.3863269e-01  7.3265846e+01  2.1373815e+01  6.2617961e+00  4.5504543e+00  4.3015643e+00  9.9999961e-01  1.6384210e+00  8.5862597e+00  1.5092175e-01  2.5149824e-01  1.7013784e+00
 1.5279636e+01  7.2480655e-02  8.1713899e-02  6.9544732e-01  3.7703585e+02  5.9745563e+02  8.9312533e-01  4.0532647e-01  4.1030046e+01  2.5906287e+01  9.3982135e-01  2.8053205e-01  1.2268302e+02  5.5677153e+01  6.8167114e+00  4.4748623e+00  5.1422915e+00  9.9999875e-01  1.8155929e+00  1.5459889e+01  2.1744197e-01  3.8845454e-01  1.6923077e+00
 1.7541674e+01  1.0036964e-01  9.5089873e-02  9.5341517e-01  7.5486325e+02  1.3732491e+03  1.1655925e+00  5.8612609e-01  3.6267273e+01  2.2318987e+01  1.2865024e+00  2.1693569e-01  1.9309023e+02  9.7096735e+01  7.4126506e+00  4.3849737e+00  5.9765704e+00  9.9999732e-01  2.0135452e+00  2.3470080e+01  3.0110893e-01  5.1896320e-01  1.6860854e+00
 1.9803712e+01  1.3252386e-01  1.0369418e-01  1.2461569e+00  1.2498344e+03  2.5669009e+03  1.4338946e+00  7.1664480e-01  3.2210815e+01  1.9485365e+01  1.5952050e+00  1.5796958e-01  2.8492236e+02  1.4240107e+02  8.0372740e+00  4.2841563e+00  6.8002778e+00  9.9999544e-01  2.2275213e+00  3.2194446e+01  3.9757157e-01  6.3889907e-01  1.6817332e+00
