#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.2896764e-02  4.3738196e-05  1.7688859e-01 -4.2114478e-01 -1.2993354e-01  3.2717860e-01 -1.2431481e-01  6.9178837e+01  4.9176880e+01  1.0000000e-04  3.5000000e-01  4.3567812e+01 -1.6554030e+01  6.9507413e+00  6.4968193e+00  2.4706565e+00  1.0000000e+00  1.7261203e+00  1.5639168e-03  5.0317411e-01  1.0805733e-04 -1.0000000e+00
 4.6695996e+00  4.3128610e-02  2.5986939e-05  1.6704495e-01 -5.0596600e+00 -2.4297946e+00  3.1320099e-01 -1.5622147e-01  6.3474075e+01  4.3893428e+01  1.0000000e-04  3.5000000e-01  6.4040936e+01 -3.1942968e+01  8.6107643e+00  7.7043296e+00  3.8455906e+00  1.0000000e+00  2.1395093e+00  1.9384596e-03  3.4502888e-01  9.9932533e-05  4.9365977e-02
 6.3391991e+00  3.6052309e-02  2.9127006e-03  1.4013248e-01 -9.4068696e+00 -6.1326490e+00  3.0211900e-01 -1.8121931e-01  5.5946390e+01  3.6872790e+01  1.9034354e-02  3.5178690e-01  7.2931959e+01 -4.3746600e+01  9.3498824e+00  7.7465083e+00  5.2356384e+00  1.0000000e+00  2.3262427e+00  4.0117673e-01  2.8841848e-01  1.5205558e-02  3.4935044e-02
 8.0087987e+00  3.7574390e-02  1.0618658e-02  1.4547152e-01 -1.1938958e+01 -9.8333699e+00  3.3055068e-01 -1.5187303e-01  4.9211556e+01  3.0757425e+01  1.0095101e-01  3.4948257e-01  9.5651112e+01 -4.3947342e+01  1.0203179e+01  7.7251002e+00  6.6654091e+00  1.0000000e+00  2.5552760e+00  2.3371741e+00  3.0059512e-01  7.0034032e-02  2.5704899e-02
 9.6783983e+00  4.7820778e-02  2.0449611e-02  1.8288365e-01 -7.6890460e+00 -7.6532260e+00  4.1437369e-01 -6.6783884e-02  4.3197091e+01  2.5464080e+01  2.5636558e-01  3.3232865e-01  1.4531922e+02 -2.3420844e+01  1.1156748e+01  7.6369066e+00  8.1333071e+00  1.0000000e+00  2.8321391e+00  6.5783485e+00  3.8256623e-01  1.6298989e-01  1.9486519e-02
 1.1347998e+01  6.8733852e-02  3.0889510e-02  2.5681890e-01  9.3822572e+00  1.0949522e+01  5.6263717e-01  5.7313796e-02  3.7771753e+01  2.0808149e+01  4.7984624e-01  2.9932098e-01  2.3927147e+02  2.4373711e+01  1.2187796e+01  7.4652376e+00  9.6339298e+00  1.0000000e+00  3.1438270e+00  1.3667948e+01  5.4987082e-01  2.8867049e-01  1.5126953e-02
 1.3017597e+01  1.0326075e-01  4.1032602e-02  3.7123701e-01  6.2223183e+01  8.3301275e+01  7.7545380e-01  1.9866519e-01  3.2776994e+01  1.6577720e+01  7.5954068e-01  2.5277342e-01  3.9675900e+02  1.0164655e+02  1.3273419e+01  7.1858396e+00  1.1160079e+01  1.0000000e+00  3.4730368e+00  2.3900281e+01  8.2608604e-01  4.3987777e-01  1.1970344e-02
 1.5279636e+01  1.5520713e-01  4.6562787e-02  5.2534387e-01  1.9106710e+02  3.0023927e+02  1.0169650e+00  3.0991027e-01  2.7197778e+01  1.2074019e+01  1.0461720e+00  1.8917277e-01  6.5902417e+02  2.0083125e+02  1.4805959e+01  6.7672626e+00  1.3168925e+01  1.0000000e+00  3.9434843e+00  3.7378838e+01  1.2416570e+00  5.8590079e-01  8.9361586e-03
 1.7541674e+01  2.0394126e-01  4.5591710e-02  6.5017125e-01  2.9875854e+02  5.3896424e+02  1.1554871e+00  3.3754316e-01  2.2883657e+01  8.9353706e+00  1.1958035e+00  1.3834677e-01  9.3636133e+02  2.7353172e+02  1.6394793e+01  6.3752983e+00  1.5104463e+01  1.0000000e+00  4.4534213e+00  4.8249872e+01  1.6315301e+00  6.5861108e-01  6.8277258e-03
 1.9803712e+01  2.3245412e-01  4.0204628e-02  7.1423607e-01  3.8755605e+02  7.8931383e+02  1.1596089e+00  3.1385191e-01  1.9913958e+01  7.1885071e+00  1.1971709e+00  9.9887556e-02  1.1612696e+03  3.1430140e+02  1.8043255e+01  6.1456879e+00  1.6964362e+01  9.9999999e-01  5.0006675e+00  5.4240878e+01  1.8596330e+00  6.5568428e-01  5.3176911e-03
