#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  9.4500865e-02  1.3182146e+00  3.4227889e-01  2.8708502e+00  3.0849045e-01  5.4186094e-01  7.2462130e-01  7.4618217e+01  3.0436260e+01  8.4239360e-01  3.3024587e-01  6.9682183e+02  9.3184783e+02  2.1600194e+01  2.0826470e+01  5.7294424e+00  1.0000000e+00  5.3641089e+00  4.0940696e+01  2.1735199e+00  3.2579555e+00  0.0000000e+00
 4.6695996e+00  6.3439281e-02  5.6123312e-01  2.3765415e-01  1.9009395e+01  3.1794930e+00  5.4607655e-01  7.1860876e-01  7.4420551e+01  3.0659903e+01  8.3886848e-01  3.3301326e-01  7.5308746e+02  9.9102450e+02  2.2362501e+01  2.1540880e+01  6.0059940e+00  1.0000000e+00  5.5563916e+00  4.2230799e+01  1.4591035e+00  2.1590401e+00  0.0000000e+00
 6.3391991e+00  4.9935118e-02  3.2297421e-01  1.8976053e-01  2.7618942e+01  6.2712103e+00  5.6284587e-01  7.3130274e-01  7.2453774e+01  2.9200174e+01  8.6696222e-01  3.1618931e-01  8.1632040e+02  1.0606409e+03  2.2917741e+01  2.1851471e+01  6.9091298e+00  1.0000000e+00  5.7019143e+00  4.4788182e+01  1.1485077e+00  1.6867084e+00  0.0000000e+00
 8.0087987e+00  4.3244419e-02  2.1831259e-01  1.6549080e-01  3.7761995e+01  1.0832588e+01  5.8955881e-01  7.5240003e-01  6.9933359e+01  2.7299229e+01  9.0901019e-01  2.9561103e-01  8.9941807e+02  1.1478451e+03  2.3427543e+01  2.2005355e+01  8.0382914e+00  1.0000000e+00  5.8671753e+00  4.8321499e+01  9.9462163e-01  1.4404027e+00  0.0000000e+00
 9.6783983e+00  3.9820754e-02  1.6235978e-01  1.5293304e-01  4.9629074e+01  1.7204799e+01  6.2152603e-01  7.7243608e-01  6.7233943e+01  2.5320932e+01  9.5276911e-01  2.7419541e-01  1.0044427e+03  1.2483271e+03  2.3949978e+01  2.2084096e+01  9.2679083e+00  9.9999990e-01  6.0796989e+00  5.2482235e+01  9.1587734e-01  1.2945526e+00  0.0000000e+00
 1.1347998e+01  3.8266021e-02  1.2860704e-01  1.4719933e-01  6.3409238e+01  2.5773993e+01  6.5923066e-01  7.9108101e-01  6.4498908e+01  2.3355304e+01  9.9782904e-01  2.5442371e-01  1.1335624e+03  1.3602822e+03  2.4507441e+01  2.2119854e+01  1.0551147e+01  9.9999908e-01  6.3216642e+00  5.7151830e+01  8.8011848e-01  1.2023247e+00  0.0000000e+00
 1.3017597e+01  3.6940624e-02  1.0196635e-01  1.4229476e-01  1.0436365e+02  4.8662006e+01  6.8673476e-01  7.6913169e-01  6.1918865e+01  2.1539590e+01  1.0018517e+00  2.4384689e-01  1.2570140e+03  1.4078351e+03  2.5105734e+01  2.2150334e+01  1.1817806e+01  9.9999510e-01  6.5690037e+00  5.9627353e+01  8.4963435e-01  1.0935168e+00  0.0000000e+00
 1.5279636e+01  3.7075552e-02  8.1661000e-02  1.4279079e-01  1.7849947e+02  9.7692192e+01  7.4103071e-01  7.7543802e-01  5.8417467e+01  1.9113708e+01  1.0486825e+00  2.2515693e-01  1.4805858e+03  1.5493319e+03  2.5997858e+01  2.2147228e+01  1.3615760e+01  9.9997460e-01  6.9243839e+00  6.5791189e+01  8.5273769e-01  1.0279345e+00  0.0000000e+00
 1.7541674e+01  4.6518370e-02  8.9272388e-02  1.7739401e-01  3.0989373e+02  1.9471246e+02  9.6117583e-01  1.0664359e+00  5.4329071e+01  1.6200785e+01  1.4268403e+00  1.5896972e-01  2.1116909e+03  2.3429461e+03  2.6994824e+01  2.1930042e+01  1.5741467e+01  9.9992251e-01  7.3327748e+00  9.4795188e+01  1.0699225e+00  1.2901076e+00  0.0000000e+00
 1.9803712e+01  5.3275215e-02  8.5273759e-02  2.0170241e-01  4.3447990e+02  3.0819545e+02  1.1188129e+00  1.2009448e+00  5.0883593e+01  1.3978143e+01  1.6376288e+00  1.1037502e-01  2.7106789e+03  2.9096692e+03  2.8064959e+01  2.1774642e+01  1.7706127e+01  9.9981418e-01  7.7781713e+00  1.1540790e+02  1.2253300e+00  1.3912327e+00  0.0000000e+00
