#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.0171886e-02  8.9037993e-05  2.2231344e-01 -2.8371692e-01 -5.3887415e-02  3.4295910e-01 -6.9850294e-02  7.8471683e+01  4.6179726e+01  1.0000000e-04  3.5000000e-01  1.4459004e+02 -2.9448575e+01  1.2367694e+01  1.2118188e+01  2.4717110e+00  1.0000000e+00  3.0713454e+00  2.7827311e-03  7.8223452e-01  2.2005659e-04 -9.9560634e-02
 4.6695996e+00  4.0520338e-02  3.8514557e-05  1.5281791e-01 -2.8829696e+00 -8.5231587e-01  3.3424194e-01 -1.0383801e-01  7.2725323e+01  4.0854676e+01  1.0000000e-04  3.5000000e-01  1.5470534e+02 -4.8061878e+01  1.2955274e+01  1.2370890e+01  3.8471058e+00  1.0000000e+00  3.2189859e+00  2.9164978e-03  5.2676440e-01  1.4816387e-04 -1.0232693e-01
 6.3391991e+00  3.2082903e-02  4.2529928e-03  1.2227075e-01 -4.8764768e+00 -1.9571379e+00  3.3158856e-01 -1.1816891e-01  6.7222976e+01  3.5859377e+01  1.9419223e-02  3.5147938e-01  1.6803834e+02 -5.9884176e+01  1.3546923e+01  1.2490513e+01  5.2446353e+00  1.0000000e+00  3.3704627e+00  5.9301266e-01  4.1707773e-01  2.2210934e-02 -9.2388730e-02
 8.0087987e+00  3.0048511e-02  1.4540156e-02  1.1505605e-01 -4.4160289e+00 -2.2391344e+00  3.5599426e-01 -7.6492630e-02  6.1893632e+01  3.1149501e+01  1.0024023e-01  3.5004990e-01  1.9976907e+02 -4.2924460e+01  1.4208627e+01  1.2533068e+01  6.6938253e+00  1.0000000e+00  3.5583975e+00  3.2317598e+00  3.9063065e-01  9.5934368e-02 -7.6279084e-02
 9.6783983e+00  3.2752347e-02  2.6415857e-02  1.2541952e-01  1.9060272e+00  1.1679209e+00  4.1766860e-01  2.4331993e-02  5.6820364e+01  2.6797353e+01  2.4894061e-01  3.3625537e-01  2.6316010e+02  1.5330839e+01  1.4954307e+01  1.2516140e+01  8.1839806e+00  9.9999998e-01  3.7961490e+00  8.5621253e+00  4.2578051e-01  2.1062308e-01 -5.8053929e-02
 1.1347998e+01  4.0454240e-02  3.9235244e-02  1.5410919e-01  1.9247266e+01  1.3828312e+01  5.3187055e-01  1.8522383e-01  5.1996058e+01  2.2742454e+01  4.7343157e-01  3.0505197e-01  3.7913965e+02  1.3203532e+02  1.5779403e+01  1.2433671e+01  9.7156258e+00  9.9999987e-01  4.0702775e+00  1.7459179e+01  5.2590512e-01  3.6680342e-01 -4.0402310e-02
 1.3017597e+01  5.1581924e-02  4.8529713e-02  1.9468496e-01  6.5602098e+01  5.4066646e+01  6.8094418e-01  3.5072097e-01  4.7576416e+01  1.9087141e+01  7.1826364e-01  2.6605925e-01  5.4943287e+02  2.8298594e+02  1.6668593e+01  1.2304384e+01  1.1244738e+01  9.9999951e-01  4.3613960e+00  2.8382587e+01  6.7056502e-01  5.2044678e-01 -2.5007754e-02
 1.5279636e+01  7.4422131e-02  5.9724536e-02  2.7483346e-01  2.0507961e+02  1.9838844e+02  9.5494366e-01  5.9706051e-01  4.2028830e+01  1.4615071e+01  1.1090745e+00  1.9583769e-01  9.1040371e+02  5.6921274e+02  1.7958374e+01  1.2023212e+01  1.3339625e+01  9.9999839e-01  4.7831124e+00  4.8063333e+01  9.6748771e-01  7.5180212e-01 -9.2739115e-03
 1.7541674e+01  9.2553841e-02  5.9356721e-02  3.3561261e-01  3.2419846e+02  3.6005002e+02  1.1333475e+00  6.9599708e-01  3.7616894e+01  1.1378608e+01  1.3225574e+00  1.4046519e-01  1.2763233e+03  7.8379960e+02  1.9327049e+01  1.1796820e+01  1.5309143e+01  9.9999608e-01  5.2499286e+00  6.2908670e+01  1.2031999e+00  8.5778550e-01  5.9017201e-05
 1.9803712e+01  1.0401287e-01  5.3616766e-02  3.7263570e-01  4.3074184e+02  5.4006312e+02  1.2060769e+00  6.9538949e-01  3.4129770e+01  9.1143193e+00  1.3885146e+00  1.0107077e-01  1.5998618e+03  9.2243458e+02  2.0766239e+01  1.1651296e+01  1.7189647e+01  9.9999176e-01  5.7553394e+00  7.2404235e+01  1.3521673e+00  8.7475208e-01  3.4737807e-03
