#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  1.7519886e-01  1.6614194e-01  2.0522253e-01  7.0231453e-01  2.1850578e-01  7.6786114e-01  4.1896924e-01  5.3564349e+01  3.3562392e+01  7.9311875e-01  3.6892898e-01  7.1080997e+00  3.8784032e+00  1.8326356e+00  1.4744000e+00  1.0884382e+00  1.0000000e+00  4.5510965e-01  3.2703697e+00  5.2559658e-01  1.5507143e-01 -1.0000000e+00
 4.6695996e+00  1.1044056e-01  1.7574541e-01  3.6841078e-01  1.1648189e+01  5.6408956e+00  7.5065932e-01  3.9046762e-01  5.6532985e+01  3.6952337e+01  7.3968563e-01  4.1087654e-01  1.9861827e+01  1.0331451e+01  3.0975091e+00  2.5839527e+00  1.7081425e+00  1.0000000e+00  7.6963543e-01  5.1579225e+00  3.3132168e-01  2.5532591e-01 -8.4722068e-02
 6.3391991e+00  1.0397908e-01  1.1971309e-01  3.5088192e-01  2.0969722e+01  1.3785963e+01  7.9619296e-01  4.2477269e-01  4.9746860e+01  3.0673261e+01  8.3865793e-01  3.3317855e-01  2.5680449e+01  1.3700640e+01  3.4176561e+00  2.6083451e+00  2.2083725e+00  1.0000000e+00  8.5030991e-01  6.4610734e+00  3.1193724e-01  2.3610616e-01 -7.9711443e-02
 8.0087987e+00  1.1114162e-01  9.5498896e-02  3.7625829e-01  3.5338861e+01  2.9351476e+01  8.8006493e-01  4.6229774e-01  4.3629576e+01  2.5175445e+01  9.5598722e-01  2.7262047e-01  3.4790501e+01  1.8275436e+01  3.7712254e+00  2.6021201e+00  2.7296725e+00  1.0000000e+00  9.4446270e-01  8.1804930e+00  3.3342487e-01  2.3795619e-01 -6.4441280e-02
 9.6783983e+00  1.2150170e-01  7.8565723e-02  4.1205085e-01  5.1244066e+01  5.1434804e+01  9.4727447e-01  4.5116663e-01  3.8562635e+01  2.0829624e+01  1.0219433e+00  2.3772284e-01  4.6042778e+01  2.1929194e+01  4.1535078e+00  2.5891713e+00  3.2477406e+00  1.0000000e+00  1.0543675e+00  9.7625072e+00  3.6450510e-01  2.3657447e-01 -4.6308992e-02
 1.1347998e+01  1.3827541e-01  6.8882657e-02  4.6590737e-01  7.2030864e+01  8.4771112e+01  1.0263012e+00  4.4200859e-01  3.4109957e+01  1.7146353e+01  1.0976101e+00  2.0956542e-01  6.1041619e+01  2.6289477e+01  4.5579499e+00  2.5560203e+00  3.7738134e+00  1.0000000e+00  1.1757176e+00  1.1692132e+01  4.1482624e-01  2.4319823e-01 -2.9140810e-02
 1.3017597e+01  1.4969182e-01  5.8678750e-02  5.0319787e-01  1.2368034e+02  1.6697119e+02  1.0493965e+00  3.9386993e-01  3.0602855e+01  1.4403581e+01  1.1037460e+00  1.9522087e-01  7.5626995e+01  2.8385076e+01  4.9815672e+00  2.5360377e+00  4.2877179e+00  1.0000000e+00  1.3034446e+00  1.3034798e+01  4.4907545e-01  2.3765281e-01 -1.4879947e-02
 1.5279636e+01  1.5718304e-01  4.6103027e-02  5.2923790e-01  1.8951120e+02  3.0030177e+02  1.0149959e+00  3.0424425e-01  2.6936367e+01  1.1812608e+01  1.0427020e+00  1.8855695e-01  9.3362215e+01  2.7985254e+01  5.5781774e+00  2.5269181e+00  4.9730019e+00  1.0000000e+00  1.4857163e+00  1.4035848e+01  4.7154913e-01  2.1916626e-01 -1.5198191e-03
 1.7541674e+01  2.0410143e-01  4.5055968e-02  6.5249060e-01  2.9652164e+02  5.3943291e+02  1.1457746e+00  3.3070398e-01  2.2758532e+01  8.8102464e+00  1.1845007e+00  1.3828446e-01  1.3214554e+02  3.8141058e+01  6.1850527e+00  2.3926771e+00  5.7035054e+00  1.0000000e+00  1.6800850e+00  1.8030557e+01  6.1230429e-01  2.4589779e-01  4.9811325e-03
 1.9803712e+01  2.3254669e-01  3.9784587e-02  7.1737112e-01  3.8575991e+02  7.9227090e+02  1.1499200e+00  3.0813979e-01  1.9811900e+01  7.0864491e+00  1.1862955e+00  9.9845078e-02  1.6402034e+02  4.3951921e+01  6.8095617e+00  2.3079874e+00  6.4065065e+00  9.9999999e-01  1.8872622e+00  2.0284659e+01  6.9764006e-01  2.4512789e-01  5.6263013e-03
