#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.2618104e-02  4.7025845e-05  1.9024046e-01 -4.3570701e-01 -1.3442635e-01  3.2872956e-01 -1.2015360e-01  6.9905818e+01  4.9903862e+01  1.0000000e-04  3.5000000e-01  4.6856390e+01 -1.7126431e+01  7.1912722e+00  6.7535334e+00  2.4706646e+00  1.0000000e+00  1.7858528e+00  1.6180363e-03  5.0094483e-01  1.1617963e-04 -7.4551532e-01
 4.6695996e+00  4.3050983e-02  2.6433725e-05  1.6993046e-01 -5.0983527e+00 -2.4483759e+00  3.1379033e-01 -1.5503431e-01  6.3691046e+01  4.4110398e+01  1.0000000e-04  3.5000000e-01  6.5147170e+01 -3.2187246e+01  8.6766570e+00  7.7779044e+00  3.8455923e+00  1.0000000e+00  2.1558816e+00  1.9532934e-03  3.4440787e-01  1.0165064e-04  1.2231966e-01
 6.3391991e+00  3.6022666e-02  2.9210073e-03  1.4070998e-01 -9.4226590e+00 -6.1429426e+00  3.0232935e-01 -1.8090434e-01  5.6012141e+01  3.6938542e+01  1.9009383e-02  3.5180685e-01  7.3232521e+01 -4.3820029e+01  9.3658687e+00  7.7657667e+00  5.2356818e+00  1.0000000e+00  2.3302201e+00  4.0133546e-01  2.8818133e-01  1.5248922e-02  5.3956260e-02
 8.0087987e+00  3.7562924e-02  1.0624308e-02  1.4557264e-01 -1.1942094e+01 -9.8359534e+00  3.3058701e-01 -1.5182408e-01  4.9225737e+01  3.0771606e+01  1.0092530e-01  3.4950309e-01  9.5717606e+01 -4.3958888e+01  1.0206164e+01  7.7290102e+00  6.6654464e+00  1.0000000e+00  2.5560235e+00  2.3372625e+00  3.0050339e-01  7.0071295e-02  2.9523175e-02
 9.6783983e+00  4.7824199e-02  2.0448481e-02  1.8287253e-01 -7.6888275e+00 -7.6530085e+00  4.1437537e-01 -6.6786318e-02  4.3195179e+01  2.5462168e+01  2.5637622e-01  3.3232302e-01  1.4531038e+02 -2.3420179e+01  1.1156386e+01  7.6363876e+00  8.1332981e+00  1.0000000e+00  2.8320473e+00  6.5784083e+00  3.8259359e-01  1.6298088e-01  1.8994872e-02
 1.1347998e+01  6.8754685e-02  3.0884176e-02  2.5679155e-01  9.3786413e+00  1.0945302e+01  5.6267214e-01  5.7301371e-02  3.7765899e+01  2.0802295e+01  4.7989685e-01  2.9930319e-01  2.3924598e+02  2.4364318e+01  1.2186768e+01  7.4636238e+00  9.6338799e+00  1.0000000e+00  3.1435619e+00  1.3668237e+01  5.5003748e-01  2.8862064e-01  1.3679661e-02
 1.3017597e+01  1.0330574e-01  4.1024844e-02  3.7121339e-01  6.2207245e+01  8.3279937e+01  7.7553740e-01  1.9864835e-01  3.2770030e+01  1.6570755e+01  7.5963259e-01  2.5274050e-01  3.9673376e+02  1.0162051e+02  1.3272281e+01  7.1838671e+00  1.1159996e+01  1.0000000e+00  3.4727392e+00  2.3901124e+01  8.2644590e-01  4.3979460e-01  1.0357916e-02
 1.5279636e+01  1.5524014e-01  4.6542810e-02  5.2521321e-01  1.9094386e+02  3.0004561e+02  1.0168490e+00  3.0975210e-01  2.7192397e+01  1.2068638e+01  1.0460143e+00  1.8916220e-01  6.5886026e+02  2.0070172e+02  1.4804962e+01  6.7655700e+00  1.3168674e+01  1.0000000e+00  3.9432187e+00  3.7370687e+01  1.2419212e+00  5.8564942e-01  7.5079027e-03
 1.7541674e+01  2.0395009e-01  4.5569353e-02  6.4995803e-01  2.9856129e+02  5.3860839e+02  1.1552169e+00  3.3735205e-01  2.2880171e+01  8.9318851e+00  1.1954886e+00  1.3834504e-01  9.3605425e+02  2.7335112e+02  1.6394021e+01  6.3740794e+00  1.5104140e+01  1.0000000e+00  4.4532117e+00  4.8234898e+01  1.6316007e+00  6.5828812e-01  5.6795443e-03
 1.9803712e+01  2.3246053e-01  4.0188878e-02  7.1404794e-01  3.8736111e+02  7.8891679e+02  1.1593747e+00  3.1371333e-01  1.9911489e+01  7.1860386e+00  1.1969079e+00  9.9886529e-02  1.1609637e+03  3.1414330e+02  1.8042700e+01  6.1447680e+00  1.6964105e+01  9.9999999e-01  5.0005138e+00  5.4227293e+01  1.8596842e+00  6.5542741e-01  4.4491453e-03
