#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  6.0306784e-02  7.6393632e-05  1.9107959e-01 -2.6374551e-01 -5.0141895e-02  3.4182046e-01 -7.5224906e-02  7.7572309e+01  4.5280353e+01  1.0000000e-04  3.5000000e-01  1.2427591e+02 -2.7349574e+01  1.1485110e+01  1.1215995e+01  2.4716797e+00  1.0000000e+00  2.8521679e+00  2.5841497e-03  7.8398819e-01  1.8880617e-04 -1.0000000e+00
 4.6695996e+00  4.0479168e-02  3.8529157e-05  1.5317382e-01 -2.8889168e+00 -8.5488774e-01  3.3427773e-01 -1.0372274e-01  7.2745082e+01  4.0874434e+01  1.0000000e-04  3.5000000e-01  1.5506565e+02 -4.8115184e+01  1.2969658e+01  1.2385951e+01  3.8471059e+00  1.0000000e+00  3.2225597e+00  2.9197358e-03  5.2622919e-01  1.4822004e-04 -8.7800269e-02
 6.3391991e+00  3.2049050e-02  4.2499215e-03  1.2245945e-01 -4.8843030e+00 -1.9621464e+00  3.3162640e-01 -1.1807718e-01  6.7240220e+01  3.5876620e+01  1.9412675e-02  3.5148461e-01  1.6829767e+02 -5.9923196e+01  1.3556599e+01  1.2501013e+01  5.2446193e+00  1.0000000e+00  3.3728700e+00  5.9323609e-01  4.1663766e-01  2.2194894e-02 -8.2328509e-02
 8.0087987e+00  3.0015219e-02  1.4522940e-02  1.1516481e-01 -4.4209441e+00 -2.2437621e+00  3.5601872e-01 -7.6437883e-02  6.1907553e+01  3.1163422e+01  1.0021499e-01  3.5007004e-01  1.9995791e+02 -4.2931336e+01  1.4214853e+01  1.2540186e+01  6.6937117e+00  1.0000000e+00  3.5599566e+00  3.2323618e+00  3.9019785e-01  9.5820780e-02 -6.9593672e-02
 9.6783983e+00  3.2713427e-02  2.6374710e-02  1.2547971e-01  1.9096851e+00  1.1712772e+00  4.1765754e-01  2.4343160e-02  5.6831347e+01  2.6808336e+01  2.4887945e-01  3.3628772e-01  2.6328639e+02  1.5345641e+01  1.4958093e+01  1.2520878e+01  8.1836525e+00  9.9999998e-01  3.7971101e+00  8.5621887e+00  4.2527455e-01  2.1029500e-01 -5.3822425e-02
 1.1347998e+01  4.0414380e-02  3.9187858e-02  1.5417417e-01  1.9292261e+01  1.3873844e+01  5.3194911e-01  1.8542935e-01  5.2004228e+01  2.2750624e+01  4.7359839e-01  3.0505486e-01  3.7929949e+02  1.3221802e+02  1.5781563e+01  1.2436759e+01  9.7151828e+00  9.9999987e-01  4.0708349e+00  1.7467722e+01  5.2538695e-01  3.6636042e-01 -3.7832601e-02
 1.3017597e+01  5.1514008e-02  4.8436371e-02  1.9467719e-01  6.5664327e+01  5.4169491e+01  6.8082476e-01  3.5067201e-01  4.7584623e+01  1.9095349e+01  7.1810882e-01  2.6610699e-01  5.4941095e+02  2.8298478e+02  1.6669722e+01  1.2306828e+01  1.1243737e+01  9.9999951e-01  4.3616915e+00  2.8378392e+01  6.6968210e-01  5.1944576e-01 -2.3446118e-02
 1.5279636e+01  7.4344888e-02  5.9629424e-02  2.7487733e-01  2.0537413e+02  1.9886261e+02  9.5504971e-01  5.9731985e-01  4.2036078e+01  1.4622319e+01  1.1093021e+00  1.9585639e-01  9.1054903e+02  5.6948764e+02  1.7958810e+01  1.2025191e+01  1.3338427e+01  9.9999839e-01  4.7832285e+00  4.8074365e+01  9.6648354e-01  7.5060487e-01 -8.2987243e-03
 1.7541674e+01  9.2443328e-02  5.9255555e-02  3.3562713e-01  3.2462715e+02  3.6086958e+02  1.1333602e+00  6.9623174e-01  3.7625187e+01  1.1386901e+01  1.3226903e+00  1.4047849e-01  1.2763786e+03  7.8408902e+02  1.9327359e+01  1.1799225e+01  1.5307681e+01  9.9999607e-01  5.2500129e+00  6.2916002e+01  1.2017633e+00  8.5632351e-01  1.0275128e-03
 1.9803712e+01  1.0392444e-01  5.3546698e-02  3.7279078e-01  4.3148743e+02  5.4151334e+02  1.2065319e+00  6.9590307e-01  3.4137036e+01  9.1215860e+00  1.3891666e+00  1.0107710e-01  1.6005276e+03  9.2315180e+02  2.0766643e+01  1.1653703e+01  1.7188504e+01  9.9999174e-01  5.7554514e+00  7.2439642e+01  1.3510177e+00  8.7360892e-01  4.7312501e-03
 2.2065750e+01  1.0747407e-01  4.5394577e-02  3.8396216e-01  5.1185660e+02  7.1575010e+02  1.1814046e+00  6.3215172e-01  3.1415751e+01  7.6179043e+00  1.3377251e+00  7.6317353e-02  1.8367859e+03  9.8283629e+02  2.2267947e+01  1.1607040e+01  1.9003634e+01  9.9998379e-01  6.2907295e+00  7.6244839e+01  1.3971630e+00  8.2520231e-01  4.2097616e-03
 2.4327788e+01  1.1065091e-01  3.9003413e-02  3.9384525e-01  6.0046258e+02  9.2572713e+02  1.1480900e+00  5.7800446e-01  2.9046626e+01  6.4085552e+00  1.2843223e+00  5.2116183e-02  2.0772064e+03  1.0457669e+03  2.3819584e+01  1.1564913e+01  2.0823673e+01  9.9997148e-01  6.8436986e+00  7.9635640e+01  1.4384619e+00  7.8170520e-01  3.3804308e-03
 2.6589826e+01  1.1275098e-01  3.3668051e-02  4.0032248e-01  6.9175212e+02  1.1656292e+03  1.1055920e+00  5.2808588e-01  2.6999573e+01  5.4108550e+00  1.2248359e+00  3.1391152e-02  2.3076869e+03  1.1022664e+03  2.5412758e+01  1.1536982e+01  2.2643019e+01  9.9995314e-01  7.4003378e+00  8.2124364e+01  1.4657628e+00  7.3751565e-01  2.7489499e-03
 2.8851864e+01  1.1247129e-01  2.8827283e-02  3.9941079e-01  7.7085451e+02  1.4094209e+03  1.0478365e+00  4.7478671e-01  2.5262963e+01  4.5605813e+00  1.1502463e+00  1.7811264e-02  2.4983029e+03  1.1320096e+03  2.7040419e+01  1.1540130e+01  2.4454236e+01  9.9992558e-01  7.9443699e+00  8.2792861e+01  1.4621267e+00  6.8519685e-01  2.2608828e-03
 3.1113903e+01  1.0901255e-01  2.4283722e-02  3.8859434e-01  8.2450937e+02  1.6257153e+03  9.7309712e-01  4.1681803e-01  2.3808886e+01  3.7773036e+00  1.0585478e+00  1.1481261e-02  2.6212134e+03  1.1227749e+03  2.8697250e+01  1.1584712e+01  2.6255030e+01  9.9988349e-01  8.4572125e+00  8.1111101e+01  1.4171631e+00  6.2245436e-01  1.8786069e-03
 3.3375941e+01  1.0294240e-01  2.0153101e-02  3.6941286e-01  8.5030352e+02  1.7984647e+03  8.8985412e-01  3.5934690e-01  2.2577595e+01  3.0569078e+00  9.5962167e-01  9.8387867e-03  2.6729876e+03  1.0794239e+03  3.0378433e+01  1.1663322e+01  2.8050243e+01  9.9981994e-01  8.9091053e+00  7.7459861e+01  1.3382512e+00  5.5413191e-01  1.5755750e-03
 3.5637979e+01  9.4941277e-02  1.6504419e-02  3.4369198e-01  8.5306877e+02  1.9265999e+03  8.0312910e-01  3.0674256e-01  2.1518522e+01  2.4393458e+00  8.5966401e-01  9.2270494e-03  2.6554240e+03  1.0141975e+03  3.2080234e+01  1.1767094e+01  2.9844210e+01  9.9972575e-01  9.2860780e+00  7.2327532e+01  1.2342366e+00  4.8456392e-01  1.3327193e-03
 3.7900017e+01  8.5897484e-02  1.3372138e-02  3.1400646e-01  8.3653686e+02  2.0091803e+03  7.1706520e-01  2.5991210e-01  2.0586525e+01  1.8945319e+00  7.6266572e-01  8.8208421e-03  2.5800576e+03  9.3518438e+02  3.3799033e+01  1.1884467e+01  3.1640703e+01  9.9958982e-01  9.5915282e+00  6.6277270e+01  1.1166673e+00  4.1752072e-01  1.1361297e-03
 4.0162055e+01  7.6695157e-02  1.0762670e-02  2.8312694e-01  8.0555122e+02  2.0502343e+03  6.3576340e-01  2.1916732e-01  1.9745048e+01  1.4009710e+00  6.7242630e-01  8.5019466e-03  2.4651794e+03  8.4982363e+02  3.5531910e+01  1.2003936e+01  3.3442819e+01  9.9939962e-01  9.8323150e+00  5.9902239e+01  9.9703704e-01  3.5610145e-01  9.7551653e-04
 4.2424093e+01  6.7932660e-02  8.6378867e-03  2.5308785e-01  7.6487605e+02  2.0563548e+03  5.6156457e-01  1.8428691e-01  1.8970103e+01  9.4973313e-01  5.9097208e-01  8.2724714e-03  2.3277443e+03  7.6388865e+02  3.7276710e+01  1.2117717e+01  3.5252150e+01  9.9914067e-01  1.0018883e+01  5.3644952e+01  8.8312458e-01  3.0189633e-01  8.4317173e-04
 4.4686131e+01  5.9946782e-02  6.9360996e-03  2.2516732e-01  7.1906469e+02  2.0362689e+03  4.9535079e-01  1.5482108e-01  1.8247011e+01  5.4120080e-01  5.1891899e-01  8.0654236e-03  2.1813710e+03  6.8178395e+02  3.9031831e+01  1.2221423e+01  3.7069133e+01  9.9879587e-01  1.0165274e+01  4.7792662e+01  7.7930817e-01  2.5534411e-01  7.3325424e-04
 4.6948169e+01  5.2955127e-02  5.5950715e-03  2.0029159e-01  6.7235084e+02  2.0003640e+03  4.3758151e-01  1.3024320e-01  1.7565737e+01  1.8039585e-01  4.5648503e-01  7.8918973e-03  2.0386036e+03  6.0677665e+02  4.0795991e+01  1.2312223e+01  3.8893727e+01  9.9834533e-01  1.0289107e+01  4.2554627e+01  6.8841665e-01  2.1640240e-01  6.4129026e-04
 4.9210208e+01  4.7224476e-02  4.5692644e-03  1.7959098e-01  6.3059678e+02  1.9665336e+03  3.8950756e-01  1.1037555e-01  1.6916881e+01 -1.2710154e-01  4.0477027e-01  7.7411354e-03  1.9159807e+03  5.4293535e+02  4.2568114e+01  1.2386644e+01  4.0726102e+01  9.9776756e-01  1.0411473e+01  3.8182412e+01  6.1391818e-01  1.8524191e-01  5.6381913e-04
 5.1472246e+01  4.2503492e-02  3.7766347e-03  1.6231657e-01  5.9395839e+02  1.9374190e+03  3.5008245e-01  9.4496869e-02  1.6301498e+01 -3.9467038e-01  3.6253292e-01  7.5673723e-03  1.8112875e+03  4.8891625e+02  4.4347398e+01  1.2447951e+01  4.2564542e+01  9.9703106e-01  1.0511634e+01  3.4527113e+01  5.5254540e-01  1.6014591e-01  4.9813902e-04
 5.3734284e+01  3.8311695e-02  3.1354988e-03  1.4680895e-01  5.5818055e+02  1.9007306e+03  3.1623455e-01  8.1382066e-02  1.5724174e+01 -6.3435976e-01  3.2645534e-01  7.3651032e-03  1.7102335e+03  4.4012374e+02  4.6133152e+01  1.2502388e+01  4.4406734e+01  9.9609047e-01  1.0562198e+01  3.1240692e+01  4.9805203e-01  1.3880205e-01  4.4212224e-04
