#r_[m]          a_[-]          a_prime_[-]    Ct_[-]         Cq_[-]         Cp_[-]         cn_[-]         ct_[-]         phi_[deg]      alpha_[deg]    Cl_[-]         Cd_[-]         Pn_[N/m]       Pt_[N/m]       Vrel_[m/s]     Un_[m/s]       Ut_[m/s]       F_[-]          Re_[-]         Gamma_[m^2/s]  uia_[m/s]      uit_[m/s]      u_turb_[m/s]  
 3.0000000e+00  5.9313195e-02  1.7698639e-04  2.2114857e-01 -1.4022655e-01 -1.3316877e-02  3.4822164e-01 -3.5237758e-02  8.4205341e+01  3.7043384e+01  1.0000000e-04  3.5000000e-01  5.7532969e+02 -5.8219611e+01  2.4483371e+01  2.4358264e+01  2.4719284e+00  1.0000000e+00  6.0801060e+00  5.5087585e-03  1.5421431e+00  4.3742026e-04 -9.9560634e-02
 4.6695996e+00  3.9204426e-02  7.5149497e-05  1.4928675e-01 -1.3992596e+00 -2.0683728e-01  3.4590387e-01 -5.3390266e-02  8.1209268e+01  3.4468621e+01  1.0000000e-04  3.5000000e-01  6.0452227e+02 -9.3308017e+01  2.5174037e+01  2.4878321e+01  3.8472468e+00  1.0000000e+00  6.2549716e+00  5.6671919e-03  1.0193151e+00  2.8909694e-04 -1.0232693e-01
 6.3391991e+00  2.9874883e-02  8.7132254e-03  1.1496284e-01 -1.9049919e+00 -3.8227720e-01  3.4712546e-01 -5.1397526e-02  7.8161064e+01  3.1927465e+01  2.0912468e-02  3.5028625e-01  6.3197994e+02 -9.3574827e+01  2.5677021e+01  2.5130825e+01  5.2679284e+00  1.0000000e+00  6.3884208e+00  1.2104347e+00  7.7674697e-01  4.5504161e-02 -9.2388730e-02
 8.0087987e+00  2.5645700e-02  2.7817740e-02  9.9246621e-02  4.9877654e-01  1.2645158e-01  3.6259513e-01  1.0201555e-02  7.4970657e+01  2.9356526e+01  1.0387847e-01  3.4754649e-01  6.8927815e+02  1.9392730e+01  2.6151450e+01  2.5256891e+01  6.7814291e+00  9.9999999e-01  6.5493485e+00  6.1640513e+00  6.6678821e-01  1.8353842e-01 -7.6279084e-02
 9.6783983e+00  2.4413007e-02  4.7129502e-02  9.4731943e-02  8.1305760e+00  2.4910112e+00  3.9737367e-01  1.3073922e-01  7.1741657e+01  2.6848646e+01  2.4865496e-01  3.3640644e-01  7.9508093e+02  2.6158819e+02  2.6648840e+01  2.5307165e+01  8.3491373e+00  9.9999985e-01  6.7648048e+00  1.5240351e+01  6.3473818e-01  3.7578039e-01 -5.8053929e-02
 1.1347998e+01  2.5363934e-02  6.5695938e-02  9.8462263e-02  2.4170931e+01  8.6828741e+00  4.5775677e-01  3.1333489e-01  6.8505815e+01  2.4382211e+01  4.5926913e-01  3.1111394e-01  9.6894798e+02  6.6324570e+02  2.7191100e+01  2.5300089e+01  9.9630037e+00  9.9999862e-01  7.0139108e+00  2.9185697e+01  6.5946227e-01  6.1417980e-01 -4.0402310e-02
 1.3017597e+01  2.7591603e-02  7.6716426e-02  1.0699513e-01  6.5167129e+01  2.6854081e+01  5.3924980e-01  5.0201818e-01  6.5431511e+01  2.2072237e+01  6.8077757e-01  2.8169931e-01  1.2078312e+03  1.1244385e+03  2.7771895e+01  2.5257564e+01  1.1547017e+01  9.9999303e-01  7.2666141e+00  4.4820831e+01  7.1738167e-01  8.2272931e-01 -2.5007754e-02
 1.5279636e+01  3.3182396e-02  9.0147040e-02  1.2809031e-01  1.7753398e+02  8.5870770e+01  7.0040934e-01  8.1340128e-01  6.1360661e+01  1.9076902e+01  1.0495874e+00  2.2485833e-01  1.6972299e+03  1.9710317e+03  2.8630785e+01  2.5127926e+01  1.3722579e+01  9.9996580e-01  7.6256493e+00  7.2516694e+01  8.6274231e-01  1.1347553e+00 -9.2739115e-03
 1.7541674e+01  4.0634278e-02  9.7670595e-02  1.5575306e-01  3.0354467e+02  1.6855611e+02  8.9936611e-01  1.1142797e+00  5.7545666e+01  1.6437380e+01  1.4228752e+00  1.6094978e-01  2.3692943e+03  2.9354635e+03  2.9560242e+01  2.4943506e+01  1.5862831e+01  9.9989159e-01  8.0296356e+00  1.0351546e+02  1.0564912e+00  1.4114732e+00  5.9017201e-05
 1.9803712e+01  4.6220638e-02  9.3615158e-02  1.7615972e-01  4.2647134e+02  2.6735439e+02  1.0535940e+00  1.2722634e+00  5.4268945e+01  1.4383495e+01  1.6480608e+00  1.1229498e-01  3.0252733e+03  3.6531572e+03  3.0552713e+01  2.4801688e+01  1.7842212e+01  9.9973367e-01  8.4676495e+00  1.2643831e+02  1.2017366e+00  1.5273218e+00  3.4737807e-03
